id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
5021,052022AAT0020,Agriturismi,I Melograni Del Chianti,"LOC. TALCIONA, 4",53036,Poggibonsi,SI,2,info@imelogranidelchianti.com,www.imelogranidelchianti.com,43.46,11.19,+39 0577 989062
3444,052028ALB0010,Alberghi - Hotel,Relais Santa Chiara,"VIA MATTEOTTI, 15 - LOC. SANTA CHIARA",53037,San Gimignano,SI,3,rsc@rsc.it,www.rsc.it,43.46,11.04,+39 0577 940701
16988,051002ALL0054,Alloggi Privati,Al Settimo Cielo,"Guido Monaco,92 ",52100,Arezzo,AR,0,fstatuti@hotmail.it,www.alsettimocieloarezzo.it,43.46,11.88,3398723721
19357,050034AAT0016,Agriturismi,La Ghiraia,"Via di Franata, 16 - Pastina",56040,Santa Luce,PI,2,info@laghiraia.it,,43.46,10.57,050 685652
6027,051002AFR0010,Affittacamere,Camera Caffe',"Via Guido Monaco, 92 ",52100,Arezzo,AR,0,info@cameracaffe.net,www.cameracaffe.net,43.46,11.88,0575 1651224
6028,051002AFR0011,Affittacamere,Camera Caffe',"Via Guido Monaco, 92 ",52100,Arezzo,AR,0,info@cameracaffe.net,www.cameracaffe.net,43.46,11.88,0575 1651224
3868,052028AFR0110,Affittacamere,Affittacamere Ponte A Nappo,"VIA VECCHIA, 66 - LOC. PONTE A NAPPO",53037,San Gimignano,SI,0,info@rossicarla.it,www.accommodation-sangimignano.com,43.46,11.05,+39 0577 955041-907282
3949,052028AFR0233,Affittacamere,B&b Ponte A Nappo,"VIA VECCHIA, 66",53037,San Gimignano,SI,0,info@rossicarla.it,www.accommodation-sangimignano.com,43.46,11.05,+39 0577 907262
3834,052028AFR0042,Affittacamere,Rossi Milena,"VIA G. MATTEOTTI, 3",53037,San Gimignano,SI,0,,,43.46,11.04,+39 0577 941609
5842,051002ALB0012,Alberghi - Hotel,Cavaliere Palace Hotel,"Via Madonna del Prato, 83",52100,Arezzo,AR,4,info@cavalierehotels.com,www.cavalierehotels.com,43.46,11.88,0575 26836
17083,051002ALB0028,Alberghi - Hotel,Hotel L'aretino,"Via Madonna del Prato, 83 ",52100,Arezzo,AR,3,hotelaretino@gmail.com,www.hotelaretino.it,43.46,11.88,0575 294003
7232,051002CAV0011,Case per Vacanze,Holiday House Orti Redi,"Via Francesco Redi, 17 ",52100,Arezzo,AR,0,stefano@studiorossi2003.it,www.holidayhouseuseortiredi.it,43.46,11.9,3357243135
5847,051002ALB0019,Alberghi - Hotel,Hotel I Portici,"Via Roma, 18 ",52100,Arezzo,AR,4,hotelarezzo@gmail.com,www.hotelporticiarezzo.com,43.46,11.88,0575 294003
6160,051002ALL0015,Alloggi Privati,Francesco Redi,"Via Francesco Redi, 3/G ",52100,Arezzo,AR,0,omeromugnai@francescoredi.com,www.francescoredi.com,43.46,11.9,0575 350198
6338,051005AAT0003,Agriturismi,Iesolana, - Iesolana - ,52021,Bucine,AR,3,info@iesolana.it,www.iesolana.it,43.46,11.64,055 992988
443,049017AAT0009,Agriturismi,Cappellese,"LOC. CAPPELLESE, 68 - - CASTELNUOVO MISERICORDIA",57016,Rosignano Marittimo,LI,2,info@agricap.it,www.agricap.it,43.46,10.44,0586 744169
5196,052028AAT0095,Agriturismi,Il Colto,"VIA BACCANELLA, 15",53037,San Gimignano,SI,2,ilcolto@virgilio.it,www.ilcolto.com,43.46,11.04,+39 0577 940595
5633,052028CAV0024,Case per Vacanze,Podere Le Macine,"VIA BACCANELLA, 3",53037,San Gimignano,SI,0,info@poderelemacine.it,,43.46,11.04,39
5831,051002ALB0001,Alberghi - Hotel,Hotel Continentale,"Piazza Guido Monaco, 7 ",52100,Arezzo,AR,4,info@hotelcontinentale.com,www.hotelcontinentale.com,43.46,11.88,0575 20251
18073,052022CAV0029,Case per Vacanze,Borgo Talciona,"LOC. TALCIONA, 6",53036,Poggibonsi,SI,0,maridatalciona@yahoo.it,,43.46,11.19,+39 0577 989087
6291,051002AAT0012,Agriturismi,Rancaccio," - Pieve a Ranco, 12 - ",52030,Arezzo,AR,2,rancaccio@gmail.com,www.rancaccio.com,43.46,12.04,0575 365231
16987,051002ALL0053,Alloggi Privati,Casa  Bidini,"Via Pescioni, 54 ",52100,Arezzo,AR,0,info@casabidini.com,www.casabidini.com,43.46,11.89,3471000930
14381,052028ALL0028,Alloggi Privati,La Casina,VECCHIA 60/B - LOC. CORTENNANO,53037,San Gimignano,SI,0,lacasina.bucalossi@libero.it,,43.46,11.04,+39 0577 941417
6164,051002ALL0019,Alloggi Privati,B&b Caffelatte,"Via Pescioni, 4/8 ",52100,Arezzo,AR,0,,www.bedandbreakfastcaffelatte.com,43.46,11.88,3392483363
19574,051002AAT0055,Agriturismi,Il Mulino," - Saccione,10 - ",52100,Arezzo,AR,2,magnanenzi48@gmail.com,www.vasari.arezzo.com,43.46,11.88,3355323353
18490,052028AAT0135,Agriturismi,Antico Casolare,"LOC. CASANERA, 1 (VIA VECCHIA)",53037,San Gimignano,SI,1,info@antico-casolare.it,,43.46,11.04,+39 0577 940755
7235,051002CAV0012,Case per Vacanze,La Sosta,"piazza Guido Monaco, 10 ",52100,Arezzo,AR,0,info@lasosta-arezzo.it,www.lasosta-arezzo.it,43.46,11.88,0575 1823018
6149,051002ALL0004,Alloggi Privati,B&b La Terrazza,"Via Guido Monaco, 25 ",52100,Arezzo,AR,0,laterrazza@lycos.it,web.tiscali.it/la_terrazza,43.46,11.88,0575 28387
14090,051002ALL0048,Alloggi Privati,B&b Il Giglio D'oro,"Via Piero Della Francesca, 35 ",52100,Arezzo,AR,0,info@gigliodoro.com,www.gigliodoro.com,43.46,11.87,3925421836
5835,051002ALB0005,Alberghi - Hotel,Vogue Hotel,"Via Guido Monaco, 54 ",52100,Arezzo,AR,4,info@voguehotel.it,www.voguehotel.it,43.46,11.88,0575 24361
6892,051028AAT0006,Agriturismi,Il Querceto,"Via del Querceto, 25 ",52020,Pergine Valdarno,AR,1,mauriziozanuccoli@alice.it,,43.46,11.67,0575 896449
16953,052028AAT0129,Agriturismi,Sulle Orme Di Dante Di Gattai Ornella,VIA VECCHIA - LOC. RAGNAIA,53037,San Gimignano,SI,1,ornellagattai@live.it,,43.46,11.05,+39 349 5539175
519,049009CAM0001,Campeggi,Collina 1,"VIA DI QUERCIANELLA, 377 - CASTELLACCIO MONTENERO",57128,Livorno,LI,1,mail@collina1.it,www.collina1.it,43.46,10.36,0586 579573
17166,051002AFR0020,Affittacamere,Antica Dimora Borgunto,"Via borgunto,  15 ",52100,Arezzo,AR,0,info@anticadimoraborgunto.it,,43.46,11.88,3355849643
61,049009ALB0028,Alberghi - Hotel,Il Romito,"VIA DEL LITTORALE, 274",57128,Livorno,LI,3,info@ilromito.it,www.ilromito.it,43.46,10.36,0586 580520
7174,051002CAV0001,Case per Vacanze,La Corte Del Re,"Via Borgunto, 5",52100,Arezzo,AR,0,info@lacortedelre.com,www.lacortedelre.com,43.46,11.88,0575 401603
19167,051002ALL0059,Alloggi Privati,La Spiga D' Oro,Filippo Lippi 55 ,52100,Arezzo,AR,0,luvi71@alice.it,,43.46,11.87,39225421836
19587,051002CAV0028,Case per Vacanze,Viapescaia - Holiday House,"Via Pescaia, 26 ",52100,Arezzo,AR,0,viapescaia@gmail.com,www.viapescaia.it,43.46,11.88,3294146683
286,049017ALL0013,Alloggi Privati,B & B La Casina,"LOC. AIA DELLA VECCHIA, 51 - - NIBBIAIA",57016,Rosignano Marittimo,LI,0,info@lacasinadibetta.it,www.lacasinadibetta.it,43.46,10.42,3332742972
18319,049017AAT0114,Agriturismi,Alberelli,"LOC. ALBERELLI, 63 - ALBERELLI - NIBBIAIA",57016,Rosignano Marittimo,LI,3,info@alberelli.com,www.alberelli.com,43.46,10.42,0586 740251
5848,051002ALB0020,Alberghi - Hotel,Graziella Patio Hotel,"Via Cavour, 23 ",52100,Arezzo,AR,4,info@hotelpatio.it,www.hotelpatio.it,43.46,11.88,0575 401962
7245,051002CAV0017,Case per Vacanze,Casa Vacanze Teresa,"Via Pescaia, 5 ",52100,Arezzo,AR,0,teresa.grani@alice.it,www.tgrani.it/casavacanze,43.46,11.88,3331126889
6150,051002ALL0005,Alloggi Privati,B&b San Martino,"Via Piaggia S. Martino, 7",52100,Arezzo,AR,0,info@riccardomisesti.com,,43.46,11.89,0575 27788
6176,051002ALL0031,Alloggi Privati,I Due Cedri,"Via Poggio Bracciolini, 1 ",52100,Arezzo,AR,0,iduecedri@fastwebnet.it,,43.46,11.89,0575 26735
3881,052028AFR0136,Affittacamere,Palazzo Al Torrione  2 - Bed & Breakfast,"VIA BERIGNANO, 80",53037,San Gimignano,SI,0,palazzoaltorrione@palazzoaltorrione.com,www.palazzoaltorrione.com,43.47,11.04,+39 0577 940480
213,049009AFR0024,Affittacamere,La Casa Di Ulisse B & B,"VIA VITALBA, 3/5",57128,Livorno,LI,0,lacasadiulisse@lorsamaggiore.com,lacasadiulisse.lorsamaggiore.com,43.47,10.36,0586 492052
7561,051002CAF0002,Case per Ferie,Foresteria San Pier Piccolo,"Via Bicchieraia, 32 ",52100,Arezzo,AR,0,info@foresteriasanpierpiccolo.it,www.foresteriasanpierpiccolo.it,43.47,11.88,0575 324219
3865,052028AFR0107,Affittacamere,Palazzo Al Torrione - Bed & Breakfast  Di Indiani ,"VIA BERIGNANO, 76",53037,San Gimignano,SI,0,palazzoaltorrione@palazzoaltorrione.com,www.palazzoaltorrione.com,43.47,11.04,+39 0577 940480
3437,052028ALB0001,Alberghi - Hotel,Bel Soggiorno,"VIA SAN GIOVANNI, 91",53037,San Gimignano,SI,3,info@hotelbelsoggiorno.it,www.hotelbelsoggiorno.it,43.47,11.04,+39 0577 940375
3835,052028AFR0043,Affittacamere,Bettini Aladina,"VIA BERIGNANO, 51",53037,San Gimignano,SI,0,info@aladinas.it,,43.47,11.04,+39 0577 940431
5132,052028AAT0004,Agriturismi,Az.Agr.Il Paradiso Di Cappelli Graziella,"LOC. LOC. STRADA, 21 A",53037,San Gimignano,SI,2,poderidelparadiso@cappelligraziella.191.it,,43.47,11.05,+39 0577 941500
5137,052028AAT0016,Agriturismi,Fattoria San Donato,"LOC. LOC. SAN DONATO, 6",53037,San Gimignano,SI,3,info@sandonato.it,www.sandonato.it,43.47,11.05,+39 0577 941616
5162,052028AAT0053,Agriturismi,Il Melograno,"VIA PRETOIA, 53A - LOC. S. BENEDETTO",53037,San Gimignano,SI,2,info@melograno.si.it,www.melograno.si.it,43.47,11.05,+39 0577 944751
5180,052028AAT0075,Agriturismi,Az. Agr. Podere Villuzza,LOC. LOC. STRADA POD. VILLUZZA,53037,San Gimignano,SI,2,info@poderevilluzza.it,www.poderevilluzza.it,43.47,11.05,+39 0577 940585
15343,052028AAT0127,Agriturismi,Tenuta Il Tresto,LOC. LOC. CELLOLE POD. LE SODOLE,53037,San Gimignano,SI,1,info@iltresto.com,www.iltresto.com,43.47,11.05,+39 0577 989155
17157,052028AAT0131,Agriturismi,Podere Casolare Di Remignoli,"LOC. LOC. REMIGNOLI, 26",53037,San Gimignano,SI,2,info@remignoli.com,www.remignoli.com,43.47,11.05,+39 348 6615984
17339,052028AAT0133,Agriturismi,Podere Remignoli,"PODERE REMIGNOLI, 28 - LOC. LOC. REMIGNOLI",53037,San Gimignano,SI,1,remignoli@hotmail.com,www.podereremignoli.it,43.47,11.05,+39 0577 288521
17775,052028AFR0256,Affittacamere,Antico Casale,LOC. LOC. LIBBIANO PIAN DI SALA,53037,San Gimignano,SI,0,laura@romantica-tuscany.com,,43.47,11.05,+39 0577 946029
17776,052028AFR0257,Affittacamere,Pian Di Sala,LOC. LOC. LIBBIANO PIAN DI SALA,53037,San Gimignano,SI,0,laura@romantic-tuscany.com,,43.47,11.05,+39 0577 946029
17906,052028AFR0258,Affittacamere,Il Vecchio Cipresso,"LOC. LOC. MONTOLIVETO - SOVESTRO, 29/A",53037,San Gimignano,SI,0,luca.c1976@yahoo.it,,43.47,11.05,+39 347 9821260
16956,052028CAM0002,Campeggi,Il Boschetto Di Piemma,LOC. SANTA LUCIA 38/C,53037,San Gimignano,SI,3,info@boschettodipiemma.it,www.boschettodipiemma.it,43.47,11.05,+39 0577 907134
17042,052028CAV0073,Case per Vacanze,La Chicca De La Buca Di Montauto,LOC. LOC. LA BUCA - IL CASINO,53037,San Gimignano,SI,0,info@labucadimontauto.com,,43.47,11.05,+39 3479834556
5130,052028AAT0002,Agriturismi,Az.Agr.Il Monchino,"LOC. CASALE, 12",53037,San Gimignano,SI,2,az.agr.monchino@libero.it,,43.47,11.05,+39 0577 941136
5133,052028AAT0006,Agriturismi,Az.Agr.F.Lli Vagnoni,"LOC. PANCOLE, 82",53037,San Gimignano,SI,2,info@fratellivagnoni.com,www.fratellivagnoni.com,43.47,11.05,+39 0577 955077
5134,052028AAT0008,Agriturismi,Az.Agr.Paterno,LOC. PATERNO,53037,San Gimignano,SI,1,info@agriturismopaterno.it,,43.47,11.05,+39 0577 940276
5138,052028AAT0017,Agriturismi,Az. Agr. Santa Croce,LOC. SANTA CROCE,53037,San Gimignano,SI,2,info@agriturismosantacroce.it,www.agriturismosantacroce.it,43.47,11.05,+39 0577 943073
5140,052028AAT0023,Agriturismi,Agr. F.Lli Pollina,LOC. CORTENNANO,53037,San Gimignano,SI,2,info@agriturismopollina.it,,43.47,11.05,+39 0577 941242
5142,052028AAT0028,Agriturismi,Podere Arcangelo Di Canchi Maria,"VIA CAPEZZANO, 26",53037,San Gimignano,SI,3,info@poderearcangelo.it,www.poderearcangelo.it,43.47,11.05,+39 0577 944404
5145,052028AAT0033,Agriturismi,Az.Agr.Il Poderino - La Fidanza,LOC. CORTENNANO,53037,San Gimignano,SI,1,montenidoli@valdelsa.net,www.montenidoli.com,43.47,11.05,+39 0577 941565
5146,052028AAT0034,Agriturismi,Agriturismo La Vigna,RACCIANO LE VIGNE - LOC. SANTA MARIA,53037,San Gimignano,SI,3,moragiuseppe@libero.it,,43.47,11.05,+39 0577 950045
5147,052028AAT0035,Agriturismi,La Mormoraia,"LOC. S. ANDREA, 15",53037,San Gimignano,SI,2,info@mormoraia.it,www.mormoraia.it,43.47,11.05,+39 0577 940096
5149,052028AAT0037,Agriturismi,Il Mattone,"LOC. IL MATTONE, 7",53037,San Gimignano,SI,2,ilmattone@freedomland.it,www.agriturismoilmattone.it,43.47,11.05,+39 0577 950075
5151,052028AAT0041,Agriturismi,Az.Agr. Il Piano,LOC. MONTAUTO - FRAZ. IL PIANO,53037,San Gimignano,SI,2,fattoriailpiano@hotmail.com,,43.47,11.05,+39 0577 940551
5153,052028AAT0043,Agriturismi,Az.Agr. Poggiacolle,"STRADA DI MONTAUTO, 58",53037,San Gimignano,SI,2,info@poggiacolle.it,www.poggiacolle.com,43.47,11.05,+39 0577 941537
5156,052028AAT0047,Agriturismi,Az.Agr.Capannettino,"LOC. LARNIANO, 9",53037,San Gimignano,SI,1,paolovispi@inwind.it,,43.47,11.05,+39 0577 946033
5157,052028AAT0048,Agriturismi,Az.Agr.Poggio Muleti,"LOC. S. ANDREA, 17",53037,San Gimignano,SI,3,info@poggiomuleti.it,www.poggiomuleti.it,43.47,11.05,+39 055 8073166
5158,052028AAT0049,Agriturismi,Az.Agr.Campochiarenti,"LOC. CAMPOCHIARENTI, 15",53037,San Gimignano,SI,2,info@campochiarenti.it,www.campochiarenti.it,43.47,11.05,+39 0577 933754
5165,052028AAT0056,Agriturismi,Az. Agr. Vagnoni Anna Maria,"LOC. CAPEZZANO, 28",53037,San Gimignano,SI,2,vagnoni@certaldonet.com,www.certaldonet.com/vagnoni,43.47,11.05,+39 0571-663149
5167,052028AAT0058,Agriturismi,Az. Agr. Fattoria Di Pietrafitta,LOC. CORTENNANO,53037,San Gimignano,SI,2,info@pietrafitta.com,www.pietrafitta.com,43.47,11.05,+39 0577 943200
5168,052028AAT0059,Agriturismi,Az. Agr. Il Borgo Di Mariano,TENUTA DECIMO,53037,San Gimignano,SI,2,decimo@decimo.it,www.decimo.it,43.47,11.05,+39 0577 953119
5169,052028AAT0060,Agriturismi,Az. Agr. La Lazzarona,"LOC. S ANDREA, 19",53037,San Gimignano,SI,1,info@lazzarona.it,,43.47,11.05,+39 347-8597597
5170,052028AAT0062,Agriturismi,Az.Agr. Togni Andrea,"VIA MONTAUTO, 48",53037,San Gimignano,SI,2,,,43.47,11.05,+39 0577 907034
5171,052028AAT0064,Agriturismi,Bioagriturismo Podere Pretoia,LOC. S. BENEDETTO,53037,San Gimignano,SI,2,pretoia@libero.it,www.poderepretoia.com,43.47,11.05,+39 0577 944972
5177,052028AAT0070,Agriturismi,Macinatico I,"LOC. SAN BENEDETTO-MACINATICO, 56",53037,San Gimignano,SI,2,agriturismo@macinatico1.it,www.macinatico1.it,43.47,11.05,+39 0577 944896 338-8850
5179,052028AAT0073,Agriturismi,Az.Agr.Borgo Antico,"VIA SAN DONATO, 21/A - LOC. POGGIACOLLE",53037,San Gimignano,SI,1,info@borgantico.it,www.borgoantico.it,43.47,11.05,+39 0577 940296
5181,052028AAT0076,Agriturismi,Il Colombaio Di Santa Chiara,LOC. IL COLOMBAIO DI SANTA CHIARA,53037,San Gimignano,SI,2,info@colombaiosantachiara.it,www.colombaiosantachiara.it,43.47,11.05,+39 0577 942004
5184,052028AAT0079,Agriturismi,Sassi Bianchi,"VIA CORNOCCHIO, 26",53037,San Gimignano,SI,3,info@sassibianchi.com,www.sassibianchi.com,43.47,11.05,+39 328 8603181
5186,052028AAT0081,Agriturismi,Poggio Agli Ulivi,"FUGNANO, 55 - LOC. FUGNANO - FRAZ. CELLOLE",53037,San Gimignano,SI,2,info@rampadifugnano.it,www.rampadifugnano.it,43.47,11.05,+39 0577 941655
5190,052028AAT0085,Agriturismi,Fattoria Di Larniano,"LOC. LARNIANO, 1",53037,San Gimignano,SI,1,info@larniano.it,www.larniano.it,43.47,11.05,+39 0577 946032
5191,052028AAT0086,Agriturismi,Podere La Marronaia,"LOC. STRADA-PODERE LA MARRONAIA, 14",53037,San Gimignano,SI,2,info@marronaia.com,www.marronaia.com,43.47,11.05,+39 0577 907265
5194,052028AAT0093,Agriturismi,Az. Agrituristica Il Poggetto,"VIA SAN BENEDETTO, 48",53037,San Gimignano,SI,2,info@podereilpoggetto.com,www.podereilpoggetto.com,43.47,11.05,+39 0577 944529
5198,052028AAT0097,Agriturismi,La Collina Dei Lecci,"LOC. SAN DONATO, 21",53037,San Gimignano,SI,2,info@lacollinadeilecci.com,www.lacollinadeilecci.com,43.47,11.05,+39 0577 941777
5200,052028AAT0099,Agriturismi,Agriturismo Ecologico I Vecchi Lecci,"PODERE POGGIO ALLE FONTI, 7",53037,San Gimignano,SI,2,info@ivecchilecci.it,,43.47,11.05,+39 0577 953043
5203,052028AAT0102,Agriturismi,Le Volpaie Ii Di De Devitis Maria Vittoria,"LOC. SAN BENEDETTO, 40",53037,San Gimignano,SI,1,info@levolpaie.it,www.levolpaie.it,43.47,11.05,+39 0577 944990
5216,052028AAT0115,Agriturismi,Agriturismo Ranza,LOC. RANZA,53037,San Gimignano,SI,1,info@agriturismoranza.it,www.agriturismoranza.it,43.47,11.05,+39 338-6655143
5217,052028AAT0116,Agriturismi,Az. Agr. Villa Santa Maria,"LOC. SANTA MARIA, 38/C",53037,San Gimignano,SI,1,villa-santamaria@libero.it,www.villa-santamaria.com,43.47,11.05,+39 0577 944874
5218,052028AAT0117,Agriturismi,Az. Agr. Podere Magione,"LOC. S MARIA, 45",53037,San Gimignano,SI,1,info@poderemagione.it,www.poderemagione.it,43.47,11.05,+39 0577 950156
5219,052028AAT0118,Agriturismi,Borgo Tollena Wine Resort,LOC. TOLLENA,53037,San Gimignano,SI,2,info@borgotollena.it,www.borgotollena.it,43.47,11.05,+39 0577 907213
5221,052028AAT0120,Agriturismi,Il Cherubino,"VIA DEL CASALE, 27",53037,San Gimignano,SI,2,info@agriturismoilcherubino.it,www.agriturismocherubino.it,43.47,11.05,+39 0577 941558
5222,052028AAT0121,Agriturismi,Il Sangiovese,"MONTAUTO-POLVERAIA, 55",53037,San Gimignano,SI,1,,,43.47,11.05,+39 3357431800
14410,052028AAT0123,Agriturismi,Podere La Lucciolaia,"PODERE SAN LORENZO, 30 - LOC. REMIGNOLI",53037,San Gimignano,SI,2,info@palagetto.it,,43.47,11.05,+39 0577 943090
15344,052028AAT0128,Agriturismi,Podere Montese Di Davide Carpitelli,LOC. CELLOLE MONTESE,53037,San Gimignano,SI,2,info@poderemontese.net,,43.47,11.05,+39 0577 941127
3829,052028AFR0010,Affittacamere,Podere Montese,"VIA FUGNANO, 57 - LOC. MONTESE",53037,San Gimignano,SI,0,info@poderemontese.net,www.poderemontese.net,43.47,11.05,+39 0577 941127
3837,052028AFR0047,Affittacamere,La Fornace Di Racciano,"LOC. RACCIANO, 6",53037,San Gimignano,SI,0,info@lafornacediracciano.it,www.lafornacediracciano.it,43.47,11.05,+39 0577 942156
3843,052028AFR0056,Affittacamere,La Fonte,"VIA CANONICA, 4 - LOC. IL MONTE",53037,San Gimignano,SI,0,bergamasco@la-fonte.com,www.la-fonte.com,43.47,11.05,+39 0577 944845
3846,052028AFR0061,Affittacamere,Il Casale Del Cotone,"S.P. PER CERTALDO - LOC. IL COTONE, 59",53037,San Gimignano,SI,0,info@casaledelcotone.com,www.casaledelcotone.com,43.47,11.05,+39 0577 943236
3848,052028AFR0071,Affittacamere,Il Vicario,"LOC. S ANDREA, 1",53037,San Gimignano,SI,0,ilvicario@cheapnet.it,www.ilvicario.it,43.47,11.05,+39 0577 941599
3853,052028AFR0087,Affittacamere,Moschi Enrico,"LOC. CELLOLE, 28",53037,San Gimignano,SI,0,,,43.47,11.05,+39 0577 941005
3854,052028AFR0088,Affittacamere,Podere Sant'elena,"LOC. RACCIANO, 42/A",53037,San Gimignano,SI,0,info@poderesantelena.com,www.poderesantelena.com,43.47,11.05,+39 0577 941962
3856,052028AFR0090,Affittacamere,I Coppi,"VIA DANTE, 12 - LOC. BELVEDERE",53037,San Gimignano,SI,0,bbicoppi@tiscali.it,www.icoppi.com,43.47,11.05,+39 0577 941597
3859,052028AFR0095,Affittacamere,Barbagallo Paolo,STRADA PER MONTI - CANNETA,53037,San Gimignano,SI,0,villasantalucia@libero.it,,43.47,11.05,+39 0577 948522
3860,052028AFR0096,Affittacamere,Antico Desco,"LOC. SANTA MARIA, 38/D",53037,San Gimignano,SI,0,info@fontaleoni.com,www.fontaleoni.com,43.47,11.05,+39 0577 945037
3866,052028AFR0108,Affittacamere,Il Boschetto,"LOC. PANCOLE, 12/R",53037,San Gimignano,SI,0,info@ilboschettoweb.com,www.ilboschettoweb.com,43.47,11.05,+39 0577 955112
3867,052028AFR0109,Affittacamere,Casa Maria,"LOC. PANCOLE, 12",53037,San Gimignano,SI,0,casa.maria@libero.it,,43.47,11.05,+39 0577 955077
3870,052028AFR0116,Affittacamere,La Doccia,VIA LA DOCCIA,53037,San Gimignano,SI,0,ladoccia2000@interfree.it,www.ladoccia2000.it,43.47,11.05,+39 0577 940658
3877,052028AFR0127,Affittacamere,L'antico Fienile,"LOC. CASALE, 35",53037,San Gimignano,SI,0,astrid74@libero.it,,43.47,11.05,+39 0577 950015
3878,052028AFR0128,Affittacamere,Affittacamere Gaudia,"LOC. PANCOLE, 12/Q",53037,San Gimignano,SI,0,,,43.47,11.05,+39 0577 955065
3879,052028AFR0132,Affittacamere,Terre Rosse D,"LOC. SAN DONATO, 12 P 1",53037,San Gimignano,SI,0,info@hotelterrerosse.com,,43.47,11.05,+39 0577 907046
3880,052028AFR0135,Affittacamere,Il Fienile,"VIA VECCHIA, 1 - LOC. CASA NERA",53037,San Gimignano,SI,0,,,43.47,11.05,+39 0577 941011
3882,052028AFR0140,Affittacamere,Villa Ducci,"LOC. SAN BIAGIO, 44",53037,San Gimignano,SI,0,info@villaducci.com,www.villaducci.com,43.47,11.05,+39 0577 907024
3886,052028AFR0144,Affittacamere,Podere San Luigi,"LOC. SANTO PIETRO, 89",53037,San Gimignano,SI,0,info@poderesanluigi.it,,43.47,11.05,+39 0577 955116
3895,052028AFR0163,Affittacamere,Bergamasco Maria,"VIA CANONICA, 4 - LOC. IL MONTE",53037,San Gimignano,SI,0,bergamasco@la-fonte.com,www.la-fonte.com,43.47,11.05,+39 0577 944845
3896,052028AFR0164,Affittacamere,Il Palazzo Di Messer Brogio,"LOC. RACCIANO-LA FORNACE, 2",53037,San Gimignano,SI,0,,,43.47,11.05,+39 0577 942156
3898,052028AFR0166,Affittacamere,Pelacchi Brunello,LOC. SANTA MARIA - CASE NUOVE,53037,San Gimignano,SI,0,studio3snc@libero.it,,43.47,11.05,+39 0571 668019
3899,052028AFR0167,Affittacamere,Pietra Antica,LOC. SAN BENEDETTO 12,53037,San Gimignano,SI,0,pietra.antica@virgilio.it,www.pietraantica.it,43.47,11.05,+39 0577 944836
3900,052028AFR0168,Affittacamere,Affittacamere San Benedetto Il Rosolaccio,VIA SAN BENEDETTO - LOC. CAPEZZANO,53037,San Gimignano,SI,0,info@rosolaccio.com,www.rosolaccio.com,43.47,11.05,+39 0577 944465
3901,052028AFR0169,Affittacamere,Affittacamere Podere Bellavista 1,"LOC. RACCIANO, 43",53037,San Gimignano,SI,0,staff@bellavistaappartamenti.com,www.bellavistaappartamenti.com,43.47,11.05,+39 0577 941946
3902,052028AFR0170,Affittacamere,Affittacamere Podere Bellavista 2,"LOC. RACCIANO, 43",53037,San Gimignano,SI,0,staff@bellavistaappartamenti.com,www.bellavistaappartamenti.com,43.47,11.05,+39 0577 941946
3905,052028AFR0183,Affittacamere,Affittacamere Podere Bellavista 3,"LOC. RACCIANO, 43",53037,San Gimignano,SI,0,info@poderebellavista.net,www.poderebellavista.net,43.47,11.05,+39 0577 941946
3906,052028AFR0184,Affittacamere,Affittacamere Podere Bellavista 4,"LOC. RACCIANO, 43",53037,San Gimignano,SI,0,info@poderebellavista.net,www.poderebellavista.net,43.47,11.05,+39 0577 941946
3908,052028AFR0186,Affittacamere,La Cappellina,"VIA FONTE, 5-CASTELSANGIMIGNANO",53037,San Gimignano,SI,0,info@hotellevolpaie.it,hotellevolpaie.it,43.47,11.05,+39 0577 953140
3915,052028AFR0194,Affittacamere,Villa Pietrefocaie,"VILLA PIETREFOCAIE - LOC. CELLOLE, 73",53037,San Gimignano,SI,0,info@pietrefocaie.com,www.villapietrefocaie.com,43.47,11.05,+39 3486557831
3922,052028AFR0202,Affittacamere,Il Casale Del Cotone 2,"LOC. IL COTONE, 59",53037,San Gimignano,SI,0,info@casaledelcotone.com,www.casaledelcotone.com,43.47,11.05,+39 0577 943236
3923,052028AFR0203,Affittacamere,Affittacamere Podere Degli Olivi 1°,"LOC. MONTEOLIVETO, 39",53037,San Gimignano,SI,0,,,43.47,11.05,+39 0577 907058
3925,052028AFR0209,Affittacamere,Villa Baciolo 1,"LOC. SAN DONATO, 24 - FRAZ. BACIOLO",53037,San Gimignano,SI,0,info@villabaciolo.com,www.villabaciolo.com,43.47,11.05,+39 0577 942233
3926,052028AFR0210,Affittacamere,Villa Baciolo 2,"LOC. SAN DONATO, 24 - FRAZ. BACIOLO",53037,San Gimignano,SI,0,info@villabaciolo.com,www.villabaciolo.com,43.47,11.05,+39 0577 942233
3927,052028AFR0211,Affittacamere,Villa Baciolo 3,"LOC. SAN DONATO, 24 - FRAZ. BACIOLO",53037,San Gimignano,SI,0,info@villabaciolo.com,www.villabaciolo.com,43.47,11.05,+39 0577 942233
3934,052028AFR0218,Affittacamere,Il Gelso,"LOC. BARBIANO - SANTA LUCIA , 40",53037,San Gimignano,SI,0,,,43.47,11.05,+39 0577 941209
