id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
4673,052013AAT0027,Agriturismi,Az. Agr. Le Selve,Loc. Le Selve,53013,Gaiole in Chianti,SI,1,,,43.429483,11.411205,+39 0577 738438
4679,052013AAT0034,Agriturismi,Fattoria Valtellina,Loc. Valtellina,53013,Gaiole in Chianti,SI,2,info@fattoria-valtellina.com,www.fattoria-valtellina.com,43.429483,11.411205,+39 0577 731005
4685,052013AAT0041,Agriturismi,Il Colle Di San Marcellino,Loc. Il Colle - Fraz. Monti In Chianti,53013,Gaiole in Chianti,SI,2,palazzino@chianticlassico.com,www.podereilpalazzino.it,43.429483,11.411205,+39 0577 747008
3670,052013AFR0004,Affittacamere,Borgo Argenina,"Loc. Argenina , 30",53013,Gaiole in Chianti,SI,,info@borgoargenina.it,www.borgoargenina.it,43.429483,11.411205,+39 0577 747117
3675,052013AFR0018,Affittacamere,Moci,Loc. Moci Di Sopra,53013,Gaiole in Chianti,SI,,mopick@gmx.net,www.monika-carlo-paul.com,43.429483,11.411205,+39 0577 746083
3676,052013AFR0019,Affittacamere,Borgo Montefienali,Loc. Montefienali,53013,Gaiole in Chianti,SI,,,,43.429483,11.411205,+39 3286616499
3683,052013AFR0028,Affittacamere,B&b Cavarchino,"Via Vertine, 12 - Loc. Cavarchino",53013,Gaiole in Chianti,SI,,info@cavarchino.it,www.cavarchino.it,43.429483,11.411205,+39 0577 744025
3334,052013ALB0002,Alberghi - Hotel,Albergo Castello Di Spaltenna,"Loc. Spaltenna, 13",53013,Gaiole in Chianti,SI,4,info@spaltenna.it,www.spaltenna.it,43.429483,11.411205,+39 0577 749483
3341,052013ALB0012,Alberghi - Hotel,"Hotel ""le Noci""",Loc. Podere Le Noci,53013,Gaiole in Chianti,SI,3,,,43.429483,11.411205,+39 0577 738124
3342,052013ALB0013,Alberghi - Hotel,Hotel Le Corta Di San Giusto,Loc. Le Corta,53013,Gaiole in Chianti,SI,4,info@lecorta.com,www.lecorta.it,43.429483,11.411205,+39 0577 739027
14354,052013ALB0014,Alberghi - Hotel,Relais Villa Albizi,"Via Montefienali, 5",53013,Gaiole in Chianti,SI,3,germana@val.it,,43.429483,11.411205,+39 0577 734108
5519,052013CAV0003,Case per Vacanze,Borgo Montebuoni,Loc. Montebuoni,53013,Gaiole in Chianti,SI,,sabina@ppmcompany.net,,43.429483,11.411205,+39 340 7931009
5520,052013CAV0004,Case per Vacanze,Landmark (agnolin Luigi),"Via Casabianca, 25",53013,Gaiole in Chianti,SI,,allecantine@libero.it,,43.429483,11.411205,+39 0577 744008
5521,052013CAV0007,Case per Vacanze,Landmark  Gruppo Ii,"Via Casabianca, 25",53013,Gaiole in Chianti,SI,,allecantine@libero.it,,43.429483,11.411205,+39 0577 744008
5523,052013CAV0009,Case per Vacanze,Borgo Argenina,"Loc. Argenina, 3",53013,Gaiole in Chianti,SI,,info@borgoargenina.it,www.borgoargenina.it,43.429483,11.411205,+39 0577 747117
5526,052013CAV0012,Case per Vacanze,Casa Vacanze Montelodoli,"Loc. Montelodoli, 53",53013,Gaiole in Chianti,SI,,,,43.429483,11.411205,+39 0577 747092
14416,052013CAV0021,Case per Vacanze,Casa Vacanze San Regolo,Loc. San Regolo Snc,53013,Gaiole in Chianti,SI,,,www.apartments_in_chianti.com,43.429483,11.411205,+39 0577 747801
3337,052013ALB0006,Alberghi - Hotel,L'ultimo Mulino,Loc. La Ripresa Di Vistarenni,53013,Gaiole in Chianti,SI,4,info@ultimomulino.it,www.ultimomulino.it,43.429483,11.411205,+39 0577 738520
7198,050039AFR0027,Affittacamere,Villa Otium Bed & Breakfast Restaurant Grill,Podere Colombaia - San Cipriano,56048,Volterra,PI,,info@villaotium.it,www.villaotium.it,43.431175,10.8455,0588 88575
8172,050039CAV0030,Case per Vacanze,Villa Otium,Podere Colombaia - San Cipriano,56048,Volterra,PI,,info@villaotium.it,www.villaotium.it,43.431175,10.8455,0588 88575
7247,051002CAV0018,Case per Vacanze,Il Mandorlo, - Monastero - ,52100,Arezzo,AR,,info@alunnoemarcantoni.it,,43.431477,11.884769,3394110871
7141,050034AFR0002,Affittacamere,La Lespa,"Via Della Lespa, 14 - Pomaia",56040,Santa Luce,PI,,evatorri@virgilio.it,www.poderelalespa.it,43.432227,10.534048,329 9462225
7115,051002CAM0001,Campeggi,Le Ginestre," - Ruscello, 100 - ",52100,Arezzo,AR,3,info@campingleginestre.it,www.campingleginestre.it,43.432271,11.796423,0575 363566
6285,051002AAT0006,Agriturismi,Magnanini Massimo,"Via Fontebranda, 47 - La Cella - ",52100,Arezzo,AR,2,agriturismo.magnaninimassimo@gmail.it,www.magnaninimassimo.it,43.432544,11.934807,0575 27627
6296,051002AAT0017,Agriturismi,Lo Spicchio Casa Vittoria," - Lo Spicchio - Cincelli, 36 - ",52100,Arezzo,AR,2,vittoria.petru@tin.it,www.agriturismo.com/lospicchio,43.432544,11.934807,0575 965090
6306,051002AAT0027,Agriturismi,Agriturismo Chiodini,"Strada Statale, 71 - Il Matto - ",52100,Arezzo,AR,1,,,43.432544,11.934807,0575 323578
6307,051002AAT0028,Agriturismi,Agriturismo Fattoria La Striscia,"Via Dei Cappuccini, 3 - La Striscia - ",52100,Arezzo,AR,3,lastriscia@hotmail.it,www.lastriscia.com,43.432544,11.934807,0575 26740
6313,051002AAT0034,Agriturismi,Villa Morelli,"Molinelli, 38",52100,Arezzo,AR,1,info@villamorelli.it,www.villamorelli.it,43.432544,11.934807,0575 371507
6315,051002AAT0036,Agriturismi,Allegro Agriturismo Argiano,Via Peneto - Argiano,52100,Arezzo,AR,1,censinisilvano@libero.it,,43.432544,11.934807,0575 370168 - 3358019252
14098,051002AAT0042,Agriturismi,Agriturismo Rossodisera,"Via Libbia, 9 - Il Vento - ",52100,Arezzo,AR,1,crisve@inwind.it,,43.432544,11.934807,0575 361164
6034,051002AFR0017,Affittacamere,Istituto Agazzi,"Via Agazzi, 160 - Agazzi - ",52100,Arezzo,AR,,inf@istitutoagazzi.it,www.istitutoagazzi.it,43.432544,11.934807,0575 91511
5837,051002ALB0007,Alberghi - Hotel,Truciolini,"Via G. Ferraris, 27/29/31 - Pratacci - ",52100,Arezzo,AR,2,info@truciolini.it,www.truciolini.it,43.432544,11.934807,0575 380219
5854,051002ALB0026,Alberghi - Hotel,Galileo Palace Hotel,"Strada  Regionale 71 - Rigutino Est, 183 - ",52100,Arezzo,AR,3,info@galileopalace.it,www.galileopalace.it,43.432544,11.934807,0575 979291
6155,051002ALL0010,Alloggi Privati,B&b Antico Podere Di Pomaio,"Pomaio, 19",52100,Arezzo,AR,,info@pomaio.it,www.pomaio.it,43.432544,11.934807,0575 371400
6184,051002ALL0039,Alloggi Privati,B&b La Casa Di Elide,"Via Alessandro Dal Borro, 51/d - Pescaiola - ",52100,Arezzo,AR,,grujon.dorothee@libero.it,,43.432544,11.934807,3383387355
7569,051002CAF0003,Case per Ferie,Foresteria I Pratacci,"Via Edison, 25 - Pratacci - ",52100,Arezzo,AR,,info@foresteriaarezzo.com,www.foresteriaarezzo.com,43.432544,11.934807,0575 383338
7186,051002CAV0005,Case per Vacanze,Ca' Demarce,"Stoppe Darca, 56 - La Giostra - ",52100,Arezzo,AR,,info@cademarce.it,www.cademarce.it,43.432544,11.934807,075 8520045
6154,051002ALL0009,Alloggi Privati,B&b Dolce Etruria,"Via Benedetto Croce, 26 - Pescaiola - ",52100,Arezzo,AR,,dolce.etruria@virgilio.it,www.dolceetruria.it,43.432544,11.934807,0575 352437
5852,051002ALB0024,Alberghi - Hotel,Badia Di Pomaio," - Pomaio, 4 - ",52100,Arezzo,AR,4,info@badiadipomaio.it,www.badiadipomaio.it,43.432544,11.934807,0575 371407
6188,051002ALL0043,Alloggi Privati,B&b Domus Aurorae," - Scopeto, 8 - Pieve Al Bagnoro",52100,Arezzo,AR,,domus.aurorae@alice.it,www.bed-and-breakfast-arezzo.it,43.433249,11.891477,3394505962
7900,050034AAT0004,Agriturismi,Podere Del Gelso,"Via Citerna, 4 - Pomaia",56040,Santa Luce,PI,1,info@agriturismoilgelso.com,www.agriturismoilgelso.com,43.433512,10.567652,349-1385836
7904,050034AAT0008,Agriturismi,Bandinacci,Via Della Lespa - Bandinacci - Pomaia,56040,Santa Luce,PI,2,info@agriturismo-bandinacci.it,www.agriturismo-bandinacci.it,43.433735,10.566309,050 685725
7906,050034AAT0010,Agriturismi,La Lespa,"Via Della Lespa, 38 - Bandinacci - Pomaia",56040,Santa Luce,PI,3,info@lalespa.it,www.lalespa.it,43.433735,10.566309,050 685729
5896,051016ALB0003,Alberghi - Hotel,Hotel Vicus Major,"Via Provinciale Di Pescaiola, 83/g - Viciomaggio - ",52041,Civitella in Val di Chiana,AR,3,info@hotelvicusmajor.com,www.hotelvicusmajor.it,43.433778,11.773611,0575 441212
18521,052005AFR0050,Affittacamere,Carpentiere,Via Puccini N. 3 - Loc. Fonterutoli,53011,Castellina in Chianti,SI,,hospitality@mazzei.it,www.mazzei.it,43.435218,11.306694,+39 0577 73571
18522,052005AFR0051,Affittacamere,Glicine Grande,Via Puccini N. 11 - Loc. Fonterutoli,53011,Castellina in Chianti,SI,,hospitality@mazzei.it,www.mazzei.it,43.435218,11.306694,+39 0577 73571
18523,052005AFR0052,Affittacamere,Limonaia,Via Puccini N. 19 - Loc. Fonterutoli,53011,Castellina in Chianti,SI,,hospitality@mazzei.it,www.mazzei.it,43.435218,11.306694,+39 0577 73571
18524,052005AFR0053,Affittacamere,Glicine Piccolo,Via Puccini N. 9 - Loc. Loc. Fonterutoli,53011,Castellina in Chianti,SI,,hospitality@mazzei.it,www.mazzei.it,43.435218,11.306694,+39 0577 73571
8041,050016CAV0003,Case per Vacanze,La Castellana,"Via Castellana, 24 - Orciatico",56030,Lajatico,PI,,jalbrec@tin.it,,43.435304,10.722716,0587 641009
7680,050016AAT0006,Agriturismi,Signorini,"Podere Fecciano, 23 - Fecciano - Orciatico",56030,Lajatico,PI,3,info@agriturismosignorini.it,www.agriturismosignorini.it,43.435309,10.723851,348 3231193
3340,052013ALB0010,Alberghi - Hotel,Hotel Le Pozze Di Lecchi,Loc. Molinaccio,53013,Gaiole in Chianti,SI,4,info@lepozzedilecchi.it,www.lepozzedilecchi.it,43.435501,11.411276,+39 0577 746212
8039,050016CAV0001,Case per Vacanze,La Ginestra,"Via Castellana, 3 - Orciatico",56030,Lajatico,PI,,la_ginestra@katamail.com,www.orciatico.it,43.43553,10.722961,050 574412
4642,052012AAT0016,Agriturismi,Az.Agr.Vallebuona,Via Vallebuona,53034,Colle di Val d'Elsa,SI,1,cappellinivarn@libero.it,,43.435762,11.12038,+39 0577 920331
14455,050016AAT0007,Agriturismi,Caprareccia,"Via Di Caprareccia, 4 - - Orciatico",56030,Lajatico,PI,2,capraleccia@gmail.com,agriturismocapraleccia.it,43.435906,10.719198,0587 641060
4665,052013AAT0015,Agriturismi,La Mandria,Via La Mandria - Loc. Lecchi,53013,Gaiole in Chianti,SI,1,isabel.shilling@lamandria.de,www.lamandria.com,43.435913,11.402767,+39 0577 749579
17394,052005AFR0049,Affittacamere,Fattoria,Ottone Iii Di Sassonia,53011,Castellina in Chianti,SI,,mazzei@mazzei.it,www.mazzei.it,43.436034,11.308538,+39 0577 73571
5855,051002ALB0027,Alberghi - Hotel,A Point Arezzo Park Hotel," - Battifolle, 36/t - ",52100,Arezzo,AR,4,info@arezzoparkhotel.com,www.arezzoparkhotel.com,43.436093,11.779747,0575 96041
3408,052022ALB0006,Alberghi - Hotel,Hotel Villa Lecchi,Fraz. Staggia Senese,53036,Poggibonsi,SI,3,info@villalecchi.com,www.villalecchi.com,43.436093,11.186142,+39 0577 930090
6193,051005ALL0002,Alloggi Privati,B&b La Vecchia Valigia,"Via Trento, 33 - Badia Agnano - ",52021,Bucine,AR,,lavecchiavaligia@libero.it,,43.436128,11.64678,3385861461
19409,052013CAV0031,Case per Vacanze,Botticelli Di Ama In Chianti,Loc. Ama In Chianti - Fraz. Lecchi,53013,Gaiole in Chianti,SI,,botticellidiama@gmail.com,villabotticelli.it,43.436332,11.402632,+39 3489350763
6345,051005AAT0010,Agriturismi,Castiglione Alberti,Castiglione Alberti - Badia Agnano,52021,Bucine,AR,2,,,43.436407,11.650944,055 9910320
6349,051005AAT0014,Agriturismi,Funghini Filippo Maria,"Via Di Capannole, - Falceto - Ambra - Badia Agnano",52021,Bucine,AR,1,filippofunghini@icloud.com,,43.436471,11.645004,0575 356318
7292,051005CAV0018,Case per Vacanze,Podere Le Muricce,Via M. D'azelio - Badia Agnano - ,52021,Bucine,AR,,muricce@gmali.com,www.lemuricce.it,43.436471,11.645004,055 0776627
8177,050039CAV0035,Case per Vacanze,Villa Sensano,Località Sensano,56048,Volterra,PI,,info.sensano@ipermediale.it,www.villasensano.it,43.436623,10.948949,0588 42098
7930,050039AAT0004,Agriturismi,Sant'antonio,Podere Sant'antonio - Sensano,56048,Volterra,PI,2,info@agriturismosantantonio.com,www.agriturismosantantonio.com,43.436627,10.956734,0588 42090
3596,052005AFR0037,Affittacamere,Poggino,Loc. Poggino - Fraz. Fonterutoli,53011,Castellina in Chianti,SI,,poggino@hotmail.it,www.poggino.net,43.436955,11.308238,+39 0577 740226
3597,052005AFR0038,Affittacamere,Poggino Uno,Loc. Poggino - Fraz. Fonterutoli,53011,Castellina in Chianti,SI,,poggino@hotmail.it,www.poggino.net,43.436955,11.308238,+39 0577 740226
5139,052028AAT0018,Agriturismi,Fattoria Voltrona,"Loc. Montauto, 5",53037,San Gimignano,SI,3,info@voltrona.com,www.voltrona.com,43.4372,11.033664,+39 0577 943152
3677,052013AFR0021,Affittacamere,Antiche Rime,"Loc. San Martino Al Vento, 18",53013,Gaiole in Chianti,SI,,anticherime@gmail.com,,43.43721,11.448496,+39 0577 731901
8136,050034CAV0003,Case per Vacanze,Macchia Al Pino,"Via Di Macchia Al Pino, 1-3 - Pomaia",56040,Santa Luce,PI,,contatti@macchialpino.it,www.macchialpino.it,43.437649,10.562478,347 8787398
4417,052005AAT0008,Agriturismi,Tenuta Di Lilliano,"Loc. Lilliano, 8",53011,Castellina in Chianti,SI,2,info@lilliano.it,www.lilliano.com,43.438296,11.255315,+39 0577 743070
4440,052005AAT0038,Agriturismi,Cignan Bianco,Via Cignanbianco - Loc. Lilliano,53011,Castellina in Chianti,SI,1,info@cignanbianco.it,www.cignanbianco.it,43.438296,11.255315,+39 0577 743053
3421,052023ALB0014,Alberghi - Hotel,Residenza D'epoca Borgo San Fedele,"Via San Fedele, 1 - Loc. San Fedele",53017,Radda in Chianti,SI,1,info@borgosanfedele.com,www.borgosanfedele.com,43.438645,11.34906,+39 0577 735668
5853,051002ALB0025,Alberghi - Hotel,Garden Hotel,"Battifolle, 36/b ",52100,Arezzo,AR,3,info@gardenhotelarezzo.com,www.gardenhotelarezzo.com,43.438945,11.778181,0575 363363
662,049017CAF0001,Case per Ferie,Campo Al Sole,"Via Castelvecchio, 72 - Castenuovo Misericordia",57011,Rosignano Marittimo,LI,,sigrid.stuebel@t-online.de,,43.439069,10.453324,0586 744246
18210,051005AAT0041,Agriturismi,Palazzo Vanneschi, - Il Prato - ,52021,Bucine,AR,1,info@villa-cini.com,,43.439598,11.636044,3472635112
19597,052028AAT0140,Agriturismi,Vallebuia,"Via Vallebuia, 13 - Loc. Loc. Montauto",53037,San Gimignano,SI,1,info@pereto.eu,www.pereto.eu,43.439889,11.050405,+39 075 9306157
19394,052028AFR0277,Affittacamere,La Vecchia Corte,Loc. San Donato,53037,San Gimignano,SI,,info@antica-dimora.it,,43.440136,11.017275,+39 0577 907199
6299,051002AAT0020,Agriturismi,Il Saracino," - Stoppe D'arca, 46 - ",52100,Arezzo,AR,1,info@ilsaracino.it,www.ilsaracino.it,43.440529,11.915326,0575 360767
5135,052028AAT0011,Agriturismi,Az.Agr.Borgo Montauto,Loc. Montauto,53037,San Gimignano,SI,2,info@borgomontauto.com,www.borgomontauto.com,43.441111,11.051407,+39 0577 941054
3883,052028AFR0141,Affittacamere,Antica Dimora,Loc. San Donato,53037,San Gimignano,SI,,info@antica-dimora.it,www.antica-dimora.it,43.441111,11.018907,+39 0577 907199
3453,052028ALB0020,Alberghi - Hotel,Hotel Casolare Le Terre Rosse,Loc. San Donato,53037,San Gimignano,SI,3,info@hotelterrerosse.com,www.hotelterrerosse.com,43.441111,11.018907,+39 0577 9021
5629,052028CAV0019,Case per Vacanze,Podere Casanuova,Loc. Montauto,53037,San Gimignano,SI,,info@poderecasanuova.com,www.poderecasanuova.com,43.441111,11.051407,+39 0577 941458
5202,052028AAT0101,Agriturismi,La Torraccia Di Chiusi,Loc. Montauto,53037,San Gimignano,SI,2,info@torracciadichiusi.it,www.torracciadichiusi.it,43.441111,11.051407,+39 0577 941972
3681,052013AFR0026,Affittacamere,Rocca Di Castagnoli,Loc. Castagnoli,53013,Gaiole in Chianti,SI,,info@roccadicastagnoli.com,www.roccadicastagnoli.com,43.44118,11.454515,+39 0577 731909
4686,052013AAT0042,Agriturismi,L'antica Fornace Di Ridolfo,Loc. Castagnoli,53013,Gaiole in Chianti,SI,2,info@cantalici.it,www.cantalici.it,43.44118,11.454515,+39 0577 .731038
5529,052013CAV0016,Case per Vacanze,Rocca Di Castagnoli,Loc. Castagnoli,53013,Gaiole in Chianti,SI,,info@roccadicastagnoli.com,www.roccadicastagnoli.com,43.44118,11.454515,+39 0577 731909
18829,052013AAT0047,Agriturismi,Casanuova Di Ama,Loc. Loc. Casanuova Di Ama,53013,Gaiole in Chianti,SI,2,bencini.yuri@libero.it,,43.441774,11.386978,+39 0577 746119
7238,051002CAV0013,Case per Vacanze,Villa Luce,"S. Firenze, 20/21 ",52100,Arezzo,AR,,,,43.442654,11.917534,3356745074
3679,052013AFR0024,Affittacamere,Sigrist Oskar,"Via L'aquila, 83 - Fraz. Castagnoli",53013,Gaiole in Chianti,SI,,oskarsi@tin.it,www.toscanaferien.it,43.442764,11.453435,+39 0577 734064
438,049017AAT0004,Agriturismi,Le Pinete,"Loc. Le Pinete, 74 - - Castelnuovo Misericordia",57016,Rosignano Marittimo,LI,1,lepinete@interfree.it,,43.442815,10.451259,0586 744275
283,049017ALL0010,Alloggi Privati,B & B Ana And San,"Loc. Pinete, 76 - Castelnuovo Misericordia",57016,Rosignano Marittimo,LI,,anna.porciani@gmail.com,,43.442815,10.451259,0586 744064
7259,051005CAV0002,Case per Vacanze,Il Borgo Di Capannole,Capannole,52020,Bucine,AR,,,,43.443353,11.62217,055 995610
7678,050016AAT0004,Agriturismi,La Casanuova,"Podere Casanuova, 47 - Spedaletto",56030,Lajatico,PI,3,saby.ma@inwind.it,www.lacasanuova.com,43.443876,10.781528,0587 643196
4681,052013AAT0036,Agriturismi,Casanova Di Ricavo,Loc. Lecchi In Chianti,53013,Gaiole in Chianti,SI,1,info@casanovadiricavo.com,www.casanovadiricavo.com,43.443941,11.374107,+39 0577 746013
3684,052013AFR0030,Affittacamere,La Fortezza 2,"Loc. San Sano, 12",53013,Gaiole in Chianti,SI,,info@castellaredenoveschi.com,,43.443941,11.374107,+39 0577 746010
3685,052013AFR0031,Affittacamere,La Fortezza 3,"Loc. San Sano, 12",53013,Gaiole in Chianti,SI,,info@castellaredenoveschi.com,,43.443941,11.374107,+39 0577 746010
3686,052013AFR0032,Affittacamere,La Fortezza 4,"Loc. San Sano, 12",53013,Gaiole in Chianti,SI,,info@castellaredenoveschi.com,,43.443941,11.374107,+39 0577 746010
3687,052013AFR0033,Affittacamere,La Fortezza 5,"Loc. San Sano, 12",53013,Gaiole in Chianti,SI,,info@castellaredenoveschi.com,,43.443941,11.374107,+39 0577 746010
4184,052013ALL0001,Alloggi Privati,Il Poggerino B&b,"Via Poggio S. Polo, 3",53013,Gaiole in Chianti,SI,,coltur@tiscali.it,,43.443941,11.374107,+39 0577 746154
5524,052013CAV0010,Case per Vacanze,San Polo In Rosso,Loc. San Polo In Rosso,53013,Gaiole in Chianti,SI,,info@sanpolo.it,www.san-polo.net,43.443941,11.374107,+39 0577 746045
4675,052013AAT0029,Agriturismi,Az. Agr. Il Crocino Di Lecchi,Loc. Lecchi In Chianti,53013,Gaiole in Chianti,SI,2,bruni.fam@iol.it,,43.443941,11.374107,+39 0577 746023
3335,052013ALB0003,Alberghi - Hotel,Hotel Residence San Sano,Loc. San Sano,53010,Gaiole in Chianti,SI,3,info@sansanohotel.it,www.sansanohotel.it,43.443941,11.374107,+39 0577 746130
5185,052028AAT0080,Agriturismi,Fortezza De' Cortesi,"Loc. Loc. Montauto - Monti, 26",53037,San Gimignano,SI,3,info@fortezzacortesi.com,www.fortezzacortesi.com,43.444195,11.080914,+39 0577 940123
6025,051002AFR0008,Affittacamere,Resort Il Vignale," - Vignale, 18/d - ",52100,Arezzo,AR,,info@resortilvignale.it,www.resortilvignale.it,43.444589,11.842402,0575 966396
7281,051005CAV0012,Case per Vacanze,Case Vacanze Mugelli,"Via Giulio Cesare, 26 - Capannole",52021,Bucine,AR,,,www.alla-piazza.com,43.445158,11.620159,055 995664
3796,052022AFR0015,Affittacamere,Affittacamere Podere Lisoino,Loc. Lisoino - Maltraverso,53036,Poggibonsi,SI,,info@lisoino.it,www.lisoino.it,43.445568,11.153369,+39 0577 979301
5532,052013CAV0019,Case per Vacanze,Casa Guiggiani,"Via San Pietro, 2 - Loc. Castagnoli",53013,Gaiole in Chianti,SI,,info@casaguicciani.com,www.casaguicciani.com,43.445796,11.455,+39 0577 731031
7119,051005CAM0001,Campeggi,La Chiocciola,Via Giulio Cesare Int.14 - Capannole - ,52020,Bucine,AR,3,tourcountry@virgilio.it,www.campinglachiocciola.com,43.446025,11.619338,055 995776
5841,051002ALB0011,Alberghi - Hotel,Casa Volpi,"Via Simone Martini, 29 ",52100,Arezzo,AR,3,posta@casavolpi.it,www.casavolpi.it,43.447338,11.891514,0575 354364
753,049017STB0018,Stabilimenti Balneari,Bagni Porticciolo Del Chioma,"Via Aurelia Km, 300 - Chioma",57016,Rosignano Marittimo,LI,,info@porticciolodelchioma.com,www.porticciolodelchioma.com,43.447591,10.384087,0586 754610
7266,050012ALL0002,Alloggi Privati,Il Fienile,Podere La Sterza I,56034,Chianni,PI,,fienilepls@gmail.com,,43.448199,10.665361,0587 648850 - 340 8373301
4444,052005AAT0042,Agriturismi,Il Villino,"Via Chiantigiana, 29 - Loc. Loc. Il Villino",53011,Castellina in Chianti,SI,2,info@ilvillino.net,,43.448292,11.295254,+39 055-561447 0577 740782
6158,051002ALL0013,Alloggi Privati,B&b Nonna Beppa,"Via G. Pascoli, 12",52100,Arezzo,AR,,nonnabeppa@yahoo.it,,43.448529,11.863343,335257105
6342,051005AAT0007,Agriturismi,Azienda Agrituristica I Tribbi, - I Tribbi - Ambra,52021,Bucine,AR,2,itribbi@libero.it,www.itribbi.it,43.449065,11.593027,055 9121200
6356,051005AAT0021,Agriturismi,Tenuta Lupinari, - Lupinari - S. Leolino,52021,Bucine,AR,2,info@lupinari.com,www.lupinari.com,43.449065,11.593027,055 9912011
6357,051005AAT0022,Agriturismi,Podere Poggialto, - Montebenichi - Podere Poggialto - ,52021,Bucine,AR,2,ar.cipaat.montevachi@cia.it,,43.449065,11.593027,055 996638
6363,051005AAT0027,Agriturismi,Agriturismo Poggio Cennina," - Poggio Di Cennina, 10/11 - ",52021,Bucine,AR,3,info@poggiocennina.it,www.poggiocennina.it,43.449065,11.593027,055 9912630
6369,051005AAT0031,Agriturismi,I Sorbi,"I Sorbi, 28",52021,Bucine,AR,1,playleo@tele2.it,,43.449065,11.593027,055 992358
6370,051005AAT0032,Agriturismi,Villa San Leolino," - Tontenano, 23 - ",52021,Bucine,AR,1,info@villasanleolino.it,www.villasanleolino.it,43.449065,11.593027,055 9911033
6371,051005AAT0033,Agriturismi,Cupoli, - Cupoli - Ambra,52021,Bucine,AR,2,iseotesti@alice.it,,43.449065,11.593027,0575 451059
6372,051005AAT0034,Agriturismi,Tenuta La Castellina, - La Castellina - ,52021,Bucine,AR,2,,,43.449065,11.593027,0575 897309
6379,051005AAT0035,Agriturismi,La Selvaccia," - La Selvaccia, 24 - ",52021,Bucine,AR,1,laselvaccia@virgilio.it,www.selvaccia.com,43.449065,11.593027,055 998006
16802,051005AAT0037,Agriturismi,Monte Di Rota, - Monte Di Rota - ,52021,Bucine,AR,1,gianlucaustori@hotmail.com,,43.449065,11.593027,055 996894
7263,051005CAV0004,Case per Vacanze,Tontenano, - Tontenano - ,52021,Bucine,AR,,info@casavacanzetontenano.com,www.casavacanzetontenano.com,43.449065,11.593027,055 981411
7269,051005CAV0007,Case per Vacanze,Poggio Ugo Vacanze," - Poggio Di Cennina, 22 - Ambra",52021,Bucine,AR,,info@poggiougo.it,www.poggiougo.it,43.449065,11.593027,055 9911506
7271,051005CAV0008,Case per Vacanze,Campitello," - Campitello, 84 - ",52021,Bucine,AR,,info@campitello-farmhouse.it,www.campitello-farmhouse.it,43.449065,11.593027,055 9912050
6168,051002ALL0023,Alloggi Privati,La Fontanella," - Ponte Alla Nave, 16 - ",52100,Arezzo,AR,,la-fontanella@libero.it,,43.449077,11.817294,0575 998821
6167,051002ALL0022,Alloggi Privati,B&b La Tabaccaia,"Via Molin Bianco, 8 ",52100,Arezzo,AR,,info@latabaccaia.com,www.latabaccaia.com,43.449529,11.845188,3388942998
5173,052028AAT0066,Agriturismi,Il Casolare Di Bucciano,"Loc. Racciano Bucciano, 14",53037,San Gimignano,SI,2,info@casolaredibucciano.com,,43.449616,11.032162,+39 0577 940189
4678,052013AAT0033,Agriturismi,Castello Di Meleto,Via Meleto - Loc. Castello Di Meleto,53013,Gaiole in Chianti,SI,2,booking@castellomeleto.it,www.castellomeleto.it,43.450002,11.425015,+39 0577 749129
6884,051028AAT0001,Agriturismi,Fattoria Montelucci,"Via Montelucci, 8 ",52020,Pergine Valdarno,AR,3,info@montelucci.it,www.montelucci.it,43.450039,11.70291,0575 896525
4249,052028ALL0005,Alloggi Privati,Casa Giusy,"Via Benozzo Gozzoli, 5",53037,San Gimignano,SI,,,,43.450695,11.061169,+39 0577 940898
5015,052022AAT0013,Agriturismi,Az.Agr. La Strolla,Loc. La Strolla,53036,Poggibonsi,SI,2,guglielmucci@libero.it,www.agriturismolastrolla.it,43.450764,11.200864,+39 0577 989121
6900,051028AAT0010,Agriturismi,Fattoria Tre Laghi," - Borgo Della Beatrice, 2/4 - Pieve A Presciano",52020,Pergine Valdarno,AR,2,info@cipolleschi.it,,43.45089,11.670607,0575 20340
5223,052028AAT0122,Agriturismi,Podere La Lastra,"Loc. Racciano La Lastra, 24",53037,San Gimignano,SI,2,poderelalastra@email.it,,43.450903,11.019844,+39 329 3948897
6899,051028AAT0009,Agriturismi,Tenuta Agraria La Pieve,"Piazza J. Ghezzi, 3 - Pieve A Presciano - ",52020,Pergine Valdarno,AR,2,info@tenutalapieve.it,www.tenutalapieve.it,43.450946,11.671132,0575 897038
5593,052022CAV0023,Case per Vacanze,Casa Vacanze Casastieri,"Via Casastieri, 3/a",53036,Poggibonsi,SI,,nicgui@hotmail.it,www.casastieri.com,43.45098,11.186517,+39 347 2759915
5844,051002ALB0014,Alberghi - Hotel,San Marco,"Via Giovanni Verga, 4 ",52100,Arezzo,AR,3,info@hotelsanmarcoarezzo.it,www.hotelsanmarcoarezzo.it,43.451189,11.866385,0575 903322
7628,050012AAT0009,Agriturismi,Due Ponti,"S.P. Per Miemo, 105 - La Sterza 2ª",56034,Chianni,PI,1,info@agriturismodueponti.it,www.agriturismodueponti.it,43.451634,10.66722,349 4667591
