id	codeserc	tipologia	nome	indirizzo	cap	citta	provincia	stelle	email	url	lt	lg	telefono
16858	052013AFR0036	Affittacamere	CASTELLO VERTINE	LOC. LOC. CASTELLO VERTINE, 15	53013	Gaiole in Chianti	SI	0	info@castellovertine.it	www.castellovertine.it	43.469302999999996472979546524584293365478515625	11.4333039000000002971546564367599785327911376953125	+39 3333663892
3336	052013ALB0004	Alberghi - Hotel	LA PINETA	LOC. MONTELUCO TV	53010	Gaiole in Chianti	SI	1	lapineta71@gmail.com		43.469302999999996472979546524584293365478515625	11.4333039000000002971546564367599785327911376953125	+39 0577 734007
17156	052013AAT0044	Agriturismi	VINCI - ELDORADO	LOC. LOC. LA VOLTA	53013	Gaiole in Chianti	SI	1	info@agriturismo-vinci.com		43.469303	11.4333039	+39 0577 749559
17265	052013AAT0045	Agriturismi	CASTELLO DI AMA	LOC. LOC. AMA - FRAZ. LECCHI IN CHIANTI	53013	Gaiole in Chianti	SI	2	info@castellodiama.com	www.castellodiama.com	43.469303	11.4333039	+39 0577 746031
3674	052013AFR0016	Affittacamere	WINE RESORT CAPANNELLE	LOC. LOC. CAPANNELLE, 13	53013	Gaiole in Chianti	SI	0	reservations@capannellewineresort.com	www.capannellewineresort.com	43.469303	11.4333039	+39 0577 74511
14375	052013ALL0003	Alloggi Privati	CAMERA BROGI	VERTINE, 9	53013	Gaiole in Chianti	SI	0			43.469303	11.4333039	+39 0577 749310
16960	052013CAV0024	Case per Vacanze	BORGO GAIOLE	VIA TOGLIATTI, 1 - LOC. LOC. BORGO DI GAIOLE	53013	Gaiole in Chianti	SI	0	amministrazione@elettromercato.191.it		43.469303	11.4333039	+39 0577 52771
16961	052013CAV0025	Case per Vacanze	MASTRO DI CANTINA	LOC. LOC. SANSANO	53013	Gaiole in Chianti	SI	0	amministrazione@elettromercato.191.it		43.469303	11.4333039	+39 0577 52771
4666	052013AAT0017	Agriturismi	BORGO CASA AL VENTO	LOC. LOC. CASA AL VENTO	53013	Gaiole in Chianti	SI	2	info@borgocasaalvento.com	www.borgocasalvento.com	43.4693030	11.4333039	+39 0577 749068
5770	052028REP0003	Residenze d'Epoca	PALAZZO BUONACCORSI	VIA S.MATTEO, 95	53037	San Gimignano	SI	0	info@palazzobuonaccorsi.it	www.palazzobuonaccorsi.it	43.4693218999999970719727571122348308563232421875	11.0414125999999992444600138696841895580291748046875	+39 3498079349
3956	052028AFR0240	Affittacamere	LE PINZOCHERE DI EVA FORTINI	VIA DELLE ROMITE, 13	53037	San Gimignano	SI	0	jacopo.cini@alice.it		43.4693400000000025329427444376051425933837890625	11.042930399999999480087353731505572795867919921875	+39 0577 941889
4258	052028ALL0022	Alloggi Privati	GAMBERUCCI EVELINA	VIA MAINARDI, 6	53037	San Gimignano	SI	0	gabriele.nencioni@libero.it		43.46936290000000013833414413966238498687744140625	11.04133039999999965630195220001041889190673828125	+39 0577 940137
3916	052028AFR0195	Affittacamere	AFFITTACAMERE TOTTI	VIA MAINARDI, 6	53037	San Gimignano	SI	0	brunella.calonaci@tiscali.it		43.46936290000000013833414413966238498687744140625	11.04133039999999965630195220001041889190673828125	+39 3294790375
18398	051028AAT0013	Agriturismi	AGRITURISMO POGGIOLUNGO	 - Poggiolungo, 2 - 	52020	Pergine Valdarno	AR	2	info@poggio-lungo.it	www.poggio-lungo.it	43.4693957	11.6852782	055 995868
3446	052028ALB0012	Alberghi - Hotel	HOTEL L'ANTICO POZZO	VIA SAN MATTEO, 87	53037	San Gimignano	SI	3	info@anticopozzo.com	www.anticopozzo.com	43.46943407527922	11.041570901870728	+39 0577 942014
5832	051002ALB0002	Alberghi - Hotel	ETRUSCO	Via A. Fleming, 39 	52100	Arezzo	AR	4	etrusco@etruscohotel.it	www.etruscohotel.it	43.4694442	11.8539937	0575 984066
17743	051002ALL0056	Alloggi Privati	SAN LORENTINO HOUSE	Marco Perennio, 67/A 	52100	Arezzo	AR	0	info@sanlorentinohouse.com	www.sanlorentinohouse.com	43.4695178	11.8700469	0575 1611286
5840	051002ALB0010	Alberghi - Hotel	ALBERGO LA TOSCANA	Via M. Perennio, 56 	52100	Arezzo	AR	1	info@albergolatoscana.com	www.albergolatoscana.com	43.46960200000000185127646545879542827606201171875	11.870445300000000088402885012328624725341796875	0575 21692
3904	052028AFR0182	Affittacamere	LOCANDA IL PINO	VIA CELLOLESE, 4/8	53037	San Gimignano	SI	0	locanda@ristoranteilpino.it		43.46984760000000136415110318921506404876708984375	11.0411830999999995839289113064296543598175048828125	+39 0577 940028
5834	051002ALB0004	Alberghi - Hotel	HOTEL MINERVA	Via Fiorentina, 4/6 	52100	Arezzo	AR	4	info@hotel-minerva.it	www.hotel-minerva.it	43.47013340000000169993654708378016948699951171875	11.8665445999999992210405252990312874317169189453125	0575 370390
5581	052022CAV0008	Case per Vacanze	VANNINI GINO	LARGO GRAMSCI, 31	53036	Poggibonsi	SI	0	ginovann@tin.it		43.4701404999999994060999597422778606414794921875	11.14636469999999945912350085563957691192626953125	+39 0577 936048
5737	052028CAF0001	Case per Ferie	FORESTERIA DEL MONASTERO DI S. GIROLAMO	VIA FOLGORE, 32	53037	San Gimignano	SI	0	monasterosangimignano@gmail.com		43.4701495999999991681761457584798336029052734375	11.0447427999999998604607753804884850978851318359375	+39 0577 940573
3409	052022ALB0007	Alberghi - Hotel	TOSCANA AMBASSADOR	VIA SALCETO, 11	53036	Poggibonsi	SI	4	info@toscana-ambassador.it	www.toscana-ambassador.com	43.470179999999999154169927351176738739013671875	11.15238839999999953533915686421096324920654296875	+39 0577 982922
5175	052028AAT0068	Agriturismi	AZ.AGR.VILLA DEL MONTE	VIA CANONICA, 6	53037	San Gimignano	SI	2	villadelmonte@interfree.it	www.villadelmonte.com	43.4703333	11.0437592	+39 0577 944925
5182	052028AAT0077	Agriturismi	AZ. AGR. CA' DEL VISPO DI DALDIN MASSIMO	VIA FUGNANO, 31	53037	San Gimignano	SI	2	info@cadelvispo.it	www.cadelvispo.it	43.4703333	11.0437592	+39 0577 943053
17883	052028ALL0031	Alloggi Privati	CASA LA TORRE	VICOLO DELLE VERGINI, 2	53037	San Gimignano	SI	0	filippo.mari@tin.it		43.4703333	11.0437592	+39 0577 942087
5178	052028AAT0072	Agriturismi	AZ. AGR. LA BUCA DI MONTAUTO	LOC. LA BUCA DI MONTAUTO	53036	San Gimignano	SI	2	info@labucadimontauto.com	www.labucadimontauto.com	43.47033330000000006521077011711895465850830078125	11.043759200000000220143192564137279987335205078125	+39 0577 940407
7228	051002CAV0009	Case per Vacanze	CASA VACANZE VIA FIORENTINA	Via Fiorentina, 45 	52100	Arezzo	AR	0	giannottistefano63@libero.it		43.470349900000002207889338023960590362548828125	11.8653972999999997028908182983286678791046142578125	0575 302585
5594	052022CAV0024	Case per Vacanze	PALAZZO SARDELLI	VIA STRADA PRIVATA SARDELLI, 2	53036	Poggibonsi	SI	0	erreeffe69@alice.it	www.palazzosardelli.it	43.47041370000000171103238244540989398956298828125	11.1455117000000001326043275184929370880126953125	+39 055365074
3857	052028AFR0093	Affittacamere	LA MEZZANA ROSSA	PIAZZA S. AGOSTINO, 19	53037	San Gimignano	SI	0	info@lamezzanarossa.it	www.lamezzanarossa.it	43.4704363000000029160219128243625164031982421875	11.0417851000000002414935806882567703723907470703125	+39 0577 940904
3666	052012AFR0020	Affittacamere	RESIDENZA ANTICA CANONICA	LOC. LA CANONICA	53034	Colle di Val d'Elsa	SI	0	info@anticacanonica.com	www.anticacanonica.com	43.4704976000000016256308299489319324493408203125	11.1182029999999993918891050270758569240570068359375	+39 0577 920458
5619	052028CAV0007	Case per Vacanze	FATTORIA GUICCIARDINI	VIALE GARIBALDI, 2/A	53037	San Gimignano	SI	0	info@guicciardini.com	www.guicciardini.com	43.4705167999999986250259098596870899200439453125	11.0409179999999995658299667411483824253082275390625	+39 0577 907185
6897	051028AAT0007	Agriturismi	IL PALAZZO LA SPIGA	 - Il Palazzo, 1 - 	52020	Pergine Valdarno	AR	1	info@ilpalazzolaspiga.com	www.ilpalazzolaspiga.com	43.4706862999999970043063513003289699554443359375	11.68602740000000039799488149583339691162109375	055 9180004
6182	051002ALL0037	Alloggi Privati	B&B LE MURA	Via Tarlati, 97 	52100	Arezzo	AR	0	bblemura@libero.it		43.47071580000000068366716732271015644073486328125	11.884710500000000621412254986353218555450439453125	3381012216
3851	052028AFR0081	Affittacamere	VILLA ALBA	VIA DANTE, 15	53037	San Gimignano	SI	0	ristorante.lastella@tiscali.it		43.4710036000000030753653845749795436859130859375	11.0360469000000005479478204506449401378631591796875	+39 0577 940889-940444
5183	052028AAT0078	Agriturismi	AZ. AGR. LE FORNACI 2	VIA DANTE, 2	53037	San Gimignano	SI	2	p.galanti@leonet.it		43.47102220000000016852936823852360248565673828125	11.0374569000000004592720870277844369411468505859375	+39 0577 941052
3447	052028ALB0013	Alberghi - Hotel	HOTEL VILLA BELVEDERE	VIA DANTE ALIGHIERI, 148	53037	San Gimignano	SI	3	hotel.villa.belvedere@tin.it	www.hotelvillabelvedere.net	43.471156783199255	11.034715175628662	+39 0577 940539
6301	051002AAT0022	Agriturismi	AGRITURISMO CA' LUCANO	 - San Donnino, 252 - Palazzo del Pero	52100	Arezzo	AR	3	info@calucano.com	www.calucano.com	43.4712011	11.8630617	0575 369428
6318	051002AAT0039	Agriturismi	CA' DE FRATI	Molin Bianco,25 	52100	Arezzo	AR	2	cadefrati@alice.com	www.cadefrati.com	43.4712011	11.8630617	0575 1943330
14099	051002AAT0043	Agriturismi	FATTORIA DI GRAGNONE	 - Gragnone, 47 - 	52100	Arezzo	AR	2	info@gragnone.it	www.fattoriadigragnone.it	43.4712011	11.8630617	0575 365312
17118	051002AAT0044	Agriturismi	AGRITURISMO IL COLLE	 - Il Colle, 77 - 	52100	Arezzo	AR	3		www.agriturismoilcollearezzo.it	43.4712011	11.8630617	3483261210
17233	051002AAT0045	Agriturismi	LE TRE QUERCE	 - Muciafora,12 - Giovi	52100	Arezzo	AR	1			43.4712011	11.8630617	0575 362477
17165	051002AFR0019	Affittacamere	B&B CAMERACAFFE' SUL LAGO	Via Dei Platani, 40 	52100	Arezzo	AR	0	info@cameracaffe.net	www.cameracaffe.net	43.4712011	11.8630617	3470324405
17740	051002AFR0022	Affittacamere	B&B ANTICA TRATTORIA AL PRINCIPE 2	Piazza Giovi, 6 - Giovi - 	52100	Arezzo	AR	0	info@bebalprincipe.it	www.bebalprincipe.it	43.4712011	11.8630617	0575 362046
17741	051002AFR0023	Affittacamere	B&B ANTICA TRATTORIA IL PRINCIPE 3	Piazza Giovi, 6 - Giovi - 	52100	Arezzo	AR	0	info@bebalprincipe.it	www.bebalprincipe.it	43.4712011	11.8630617	0575 362046
6146	051002ALL0001	Alloggi Privati	B&B CASALEA	 - San Polo, 35/N - 	52100	Arezzo	AR	0	tonimorena@ntc.it		43.4712011	11.8630617	0575 315283
14089	051002ALL0047	Alloggi Privati	B&B LA TRACCIA	Via Crispi, 	52100	Arezzo	AR	0	pfonnesu@hotmail.it	www.latraccia-arezzo.it	43.4712011	11.8630617	0575 1653648
14432	051002ALL0049	Alloggi Privati	B&B RASENNA	 - Antria, 32/C - 	52100	Arezzo	AR	0	info@rasennaintuscany.com	www.resennaintuscany.com	43.4712011	11.8630617	3477755822
7224	051002CAV0007	Case per Vacanze	VILLAMATO CENTRO BENESSERE	 - Antria, 32/B - 	52100	Arezzo	AR	0	info@villamato.it	www.villamato.it	43.4712011	11.8630617	3384810068
7229	051002CAV0010	Case per Vacanze	IL PASCIONE	Via Sette Ponti, 40/4	52100	Arezzo	AR	0	info@ilpascione.it	www.ilpascione.it	43.4712011	11.8630617	0575 356128 - 3349557291
7621	051002REP0002	Residenze d'Epoca	VILLA I BOSSI	Gragnone 44/46	52100	Arezzo	AR	0	franvig@ats.it	www.villaibossi.com	43.4712011	11.8630617	0575 365642
6311	051002AAT0032	Agriturismi	VILLA TOPPOLE	Badia San Veriano, 12 - Molin Nuovo	52040	Arezzo	AR	2	info@villatoppole.it	www.villatoppole.it	43.4712011	11.8630617	0575 916909
14097	051002AAT0041	Agriturismi	AGRITURISMO KOMOTE	 - SAN ZENO, 62 - 	52100	Arezzo	AR	3	realcoro@tin.it	www.komote.it	43.4712011	11.8630617	0575 99559
6033	051002AFR0016	Affittacamere	B&B LA CASA DELLE ROSE	 - Antria, 28 - 	52100	Arezzo	AR	0	info@casadellerose.eu	www.casadellerose.eu	43.4712011	11.8630617	0575 315225
5836	051002ALB0006	Alberghi - Hotel	CECCO	C .so Italia, 215 	52100	Arezzo	AR	2	info@hotelcecco.com	www.hotelcecco.com	43.4712011	11.8630617	0575 20986
6282	051002AAT0003	Agriturismi	LA FABBRICA	Via S.Maria alla Rassinata, 46 - La Fabbrica - Palazzo del Pero	52030	Arezzo	AR	0			43.471201100000001815715222619473934173583984375	11.863061699999999376586856669746339321136474609375	0575 319012
6294	051002AAT0015	Agriturismi	IL GIOGO	 - Palazzo del Pero - Castellonchio	52030	Arezzo	AR	1			43.471201100000001815715222619473934173583984375	11.863061699999999376586856669746339321136474609375	0575 369259
6302	051002AAT0023	Agriturismi	LA CASTAGNETA	 - S. Donnino, 253 - Novole - Palazzo del Pero	52030	Arezzo	AR	2		www.lacastagneta.com	43.471201100000001815715222619473934173583984375	11.863061699999999376586856669746339321136474609375	3388676496
16800	051002AFR0018	Affittacamere	B&B LA SCUDERIA	Dei Mori,  52 - San Zeno - 	52400	Arezzo	AR	0	info.la-scuderia.it	www.la-scuderia.it	43.471201100000001815715222619473934173583984375	11.863061699999999376586856669746339321136474609375	0575 998776
6175	051002ALL0030	Alloggi Privati	B&B CAMPO DI FIORE	Via Sassaia di Rigutino, 23/24 	52040	Arezzo	AR	0	campodifiore@yahoo.it	www.campodifiore.it	43.471201100000001815715222619473934173583984375	11.863061699999999376586856669746339321136474609375	0575 97355
16805	051002CAV0022	Case per Vacanze	LA SCUDERIA	Dei Mori,  52 - San Zeno - 	52400	Arezzo	AR	0	info.la-scuderia.it	www.la-scuderia.it	43.471201100000001815715222619473934173583984375	11.863061699999999376586856669746339321136474609375	0575 998776
6008	051002RTA0001	Residenze Turistico Alb.	VILLA BURALI	Ss. 71 Km.139+400 - POLICIANO - 	52040	Arezzo	AR	3	info@villaburali.it	www.villaburali.it	43.471201100000001815715222619473934173583984375	11.863061699999999376586856669746339321136474609375	0575 979045
14364	052028AFR0244	Affittacamere	AFFITTACAMERE LA SCALETTA	CEPPARELLI, 17	53037	San Gimignano	SI	0	info@rossicarla.it	www.accommodation-sangimignano.com	43.471317900000002509841579012572765350341796875	11.0400863000000004632283889804966747760772705078125	+39 0577 907282 - 0577 955041
17907	052005AAT0064	Agriturismi	CAPANNA DELLE COZZOLE	LOC. LOC. FIORAIE, 6	53011	Castellina in Chianti	SI	1	mariagrazia.neri@gmail.com		43.4713573	11.2853687	+39 0577 740651
6889	051028AAT0002	Agriturismi	LA VIGNACCIA	Via del Bandino, 3 - La Vignaccia - 	52020	Pergine Valdarno	AR	1	sorellesestini@gmail.it		43.47140739999999681231201975606381893157958984375	11.6867222000000001713715391815640032291412353515625	3297225544
6898	051028AAT0008	Agriturismi	FATTORIA CACCIANELLO	 - Caccianello, 1 - 	52020	Pergine Valdarno	AR	1	caccianello@freemail.it		43.47140739999999681231201975606381893157958984375	11.6867222000000001713715391815640032291412353515625	0575 897238
7603	051028CAF0001	Case per Ferie	ASSOCIAZIONE LA COLOMBAIA	P.zza del Comune, 17	52020	Pergine Valdarno	AR	3	connie57@alice.it	www.colombaia.net	43.47140739999999681231201975606381893157958984375	11.6867222000000001713715391815640032291412353515625	0575 896358
7484	051028CAV0005	Case per Vacanze	CASA DI VIGNOLO	Piazza del Comune, 8/3 	52020	Pergine Valdarno	AR	0	info_book@casadivignolo.it	www.casadivignolo.it	43.47140739999999681231201975606381893157958984375	11.6867222000000001713715391815640032291412353515625	055 9703990
14120	051028CAV0006	Case per Vacanze	IL PIGIONALE	Piazza Del Comune, 16 	52020	Pergine Valdarno	AR	0	booking@ilpigionale.it	www.ilpigionale.it	43.47140739999999681231201975606381893157958984375	11.6867222000000001713715391815640032291412353515625	335352905
4438	052005AAT0036	Agriturismi	FATTORIA TREGOLE	LOC. LOC. TREGOLE, 86	53011	Castellina in Chianti	SI	1	info@fattoria-tregole.com	www.fattoria-tregole.com	43.4714322	11.285394	+39 0577 740991
4454	052005AAT0052	Agriturismi	AZIENDA AGRICOLA CASALTA	LOC. LOC. CASALTA	53011	Castellina in Chianti	SI	2	info@albergoilcolombaio.it	www.albergoilcolombaio.it	43.4714322	11.285394	+39 0577 740444
15339	052005AAT0060	Agriturismi	AGRITURISMO QUATTROSTRADE	LOC. QUATTROVIE	53011	Castellina in Chianti	SI	2	agriturismo.4strade@gmail.com	www.agriturismo4strade.it	43.4714322	11.285394	+39 0577 743125
16951	052005AAT0061	Agriturismi	AGRITURISMO CONCADORO	LOC. LOC. NACCOLINO	53011	Castellina in Chianti	SI	2	info@aziendaconcadoro.it		43.4714322	11.285394	+39 0577 741285
17150	052005AAT0062	Agriturismi	GODENANO DI MEZZO	LOC. LOC. PALAZZINA, 3	53011	Castellina in Chianti	SI	1	info@godenanodimezzo.com		43.4714322	11.285394	+39 0577 740737
17414	052005AAT0063	Agriturismi	IL CASTELLARE	LOC. LOC. SAN NICCOLO	53011	Castellina in Chianti	SI	1	isodi@tin.it		43.4714322	11.285394	+39 0577 742903
17393	052005AFR0048	Affittacamere	ROSETO	GIUSEPPE VERDI, 23	53011	Castellina in Chianti	SI	0	mazzei@mazzei.it	www.mazzei.it	43.4714322	11.285394	+39 0577 73571
4434	052005AAT0031	Agriturismi	CASTELLO LA LECCIA SOCIETA' AGRICOLA S.R.L.	LOC. LA LECCIA	53011	Castellina in Chianti	SI	2	info@castellolaleccia.com	www.castellolaleccia.com	43.47143220000000241043380810879170894622802734375	11.285394000000000147565515362657606601715087890625	+39 0577 743148
7954	050039AAT0030	Agriturismi	PODERE SAN PIETRO	Podere San Pietro - - Villamagna	56048	Volterra	PI	1		www.sanpietro.tuscanytour.net	43.4714535	10.7786004	0588 33212
4421	052005AAT0015	Agriturismi	PODERE SAGNA	PODERE SAGNA	53011	Castellina in Chianti	SI	1	poderesagna@inwind.it	www.poderesagna.com	43.4715142	11.2856676	+39 0577 740493
4435	052005AAT0033	Agriturismi	FATTORIA SAN GIORGIO ALLA PIAZZA	LOC. LOC. PIAZZA E MONTECASTELLI	53011	Castellina in Chianti	SI	2			43.4715142	11.2856676	+39 0577 733560
4442	052005AAT0040	Agriturismi	PODERI VAL VERDE	VIA CASANOVA DI RICAVO, 41 - LOC. CASANOVA DI RICAVO	53011	Castellina in Chianti	SI	1	info@poderivalverde.it		43.4715142	11.2856676	+39 0577 740266
4445	052005AAT0043	Agriturismi	FATTORIA DI CAMPALLI	VIA LOC. CASETTO DI CAMPALLI - LOC. LOC. CAMPALLI	53011	Castellina in Chianti	SI	1	lacortedicampalli@yahoo.it		43.4715142	11.2856676	+39 0577 743037
4448	052005AAT0046	Agriturismi	AGRITURISMO POMONA	CHIANTIGIANA - LOC. LOC. POMONA	53011	Castellina in Chianti	SI	2	villapomona@virgilio.it	www.fattoriapomona.it	43.4715142	11.2856676	+39 0577 740930
4450	052005AAT0048	Agriturismi	AZIENDA AGRICOLA CASTAGNOLI	LOC. LOC. CASTAGNOLI	53011	Castellina in Chianti	SI	2			43.4715142	11.2856676	+39 0577 740446
4451	052005AAT0049	Agriturismi	TENUTA DI BIBBIANO	VIA BIBBIANO, 76 - LOC. LOC. BIBBIANO	53011	Castellina in Chianti	SI	2	info@tenutadibibbiano.it	www.tenutadibibbiano.it	43.4715142	11.2856676	+39 0577 743065
4453	052005AAT0051	Agriturismi	AGRITURISMO AZ. AGR. CERRETO	VIA IV NOVEMBRE - LOC. LOC. CERRETO	53011	Castellina in Chianti	SI	2	ilcerreto@tiscali.it	www.ilcerreto.com	43.4715142	11.2856676	+39 0577 742954
18865	052005AAT0065	Agriturismi	LAVANDA DEL CHIANTI	LOC. CASALVENTO, 35	53011	Castellina in Chianti	SI	2	lavandadelchianti@libero.it	www.lavandadelchianti.com	43.4715142	11.2856676	+39 338 7143751
19070	052005AAT0066	Agriturismi	PODERE TRAMONTI SOCIETA' AGRICOLA SRL	LOC. TRAMONTI	53011	Castellina in Chianti	SI	1	daniela@poderetamonti.it		43.4715142	11.2856676	+39 335 8187619
19172	052005AFR0054	Affittacamere	MARIANI B&B DI SERENA MARIANI	VIALE DELLA RIMEMBRANZA 70 - LOC. CASTELLINA IN CHIANTI	53011	Castellina in Chianti	SI	0	info@bbmariani.it	www.bbmariani.it	43.4715142	11.2856676	+39 0577 740897
18854	052005AFR0055	Affittacamere	LOCANDA LA CASINA DI LILLIANO	LOC. CASINA DI LILLIANO , 36-37	53011	Castellina in Chianti	SI	0	info@lacasinadililliano.com	www.lacasinadililliano.com	43.4715142	11.2856676	+39 0577 740745
19297	052005ALL0009	Alloggi Privati	LA ROVERELLA B&B	LOC. LOC. LA ROVERELLA, N. 18	53011	Castellina in Chianti	SI	0	adriano.boldi@alice.it		43.4715142	11.2856676	+39 0577 740844
5459	052005CAV0009	Case per Vacanze	SCHWEIZER MAX - IL PALAGIONE		53011	Castellina in Chianti	SI	0			43.4715142	11.2856676	
18071	052005CAV0017	Case per Vacanze	CORNIA	LOC. LOC. CORNIA, 121	53011	Castellina in Chianti	SI	0	paolo@provvedi.com	www.provvedi.it	43.4715142	11.2856676	+39 0577 740790
18414	052005CAV0018	Case per Vacanze	VILLA MONTESASSI IN CHIANTI	VIA LA PIAZZA BRACACCIOLO, 27	53011	Castellina in Chianti	SI	0			43.4715142	11.2856676	+39 055 - 6483 1
18921	052005CAV0020	Case per Vacanze	RESIDENZA CORNINO	LOC. CORGNINO 116	53011	Castellina in Chianti	SI	0	gino@vettese.com		43.4715142	11.2856676	+39 +39 393 058 7311
19179	052005CAV0022	Case per Vacanze	PODERE GABBIANUZZO	LOC. LOC. GABBIANUZZO	53011	Castellina in Chianti	SI	0	eweytjens@gmail.com		43.4715142	11.2856676	+39 0032-475968611
6344	051005AAT0009	Agriturismi	FATTORIA PETROLO	Via Petrolo, 30 - Galatrona - Mercatale V.no	52020	Bucine	AR	2	petrolo@petrolo.it	www.petrolo.it	43.47151494455596	11.571822166442871	055 9911322
5850	051002ALB0022	Alberghi - Hotel	AC HOTEL	Via Einstein, 4 	52100	Arezzo	AR	4	acarezzo@ac-hotels.com	www.ac-hotels.com	43.47153320000000320533217745833098888397216796875	11.8472825000000003825562089332379400730133056640625	0575 382287
3604	052005AFR0045	Affittacamere	VILLINO ADEMA	VIA BOLOGNA, 4	53011	Castellina in Chianti	SI	0	mariagiulia.landi@gmail.com		43.47164000000000072532202466391026973724365234375	11.282376299999999247347659547813236713409423828125	+39 3497626172
5625	052028CAV0015	Case per Vacanze	CASTELLO DI FULIGNANO	LOC. CASAGLIA - FRAZ. FULIGNANO	53035	San Gimignano	SI	0	direzione@castellodifulignano.it	www.castellodifulignano.it	43.47173295477737	11.087265014648437	+39 0577 981664
14343	050016CAV0005	Case per Vacanze	ROLANDA	Via Giuseppe Garibaldi, 57	56030	Lajatico	PI	0	info@casavacanzerolanda.com	www.casavacanzerolanda.com	43.47200429999999	10.7277523	0587 643227 - 334 7990436
3586	052005AFR0021	Affittacamere	VILLA CRISTINA	VIA FIORENTINA, 34	53011	Castellina in Chianti	SI	0	info@villacristinachianti.com	www.villacristinachianti.com	43.472122256788204	11.282336711883545	+39 0577 741410
3140	052005ALB0002	Alberghi - Hotel	HOTEL SALIVOLPI	VIA FIORENTINA, 89 - LOC. SALIVOLPI	53011	Castellina in Chianti	SI	3	info@hotelsalivolpi.com	www.hotelsalivolpi.com	43.4721896	11.2752387	+39 0577 740484
4237	052022ALL0015	Alloggi Privati	GAGGELLI	VIA BORGACCIO 146	53036	Poggibonsi	SI	0			43.47245290000000039754013414494693279266357421875	11.1524733999999998701468939543701708316802978515625	+39 0577 933509
6343	051005AAT0008	Agriturismi	CASABIANCA	Via Frosini, 14 	52021	Bucine	AR	2	info@agriturismolafraschetta.it	www.agriturismolafraschetta.it	43.472472699999997303166310302913188934326171875	11.617074699999999864985511521808803081512451171875	055 9911265
14417	052013CAV0022	Case per Vacanze	VERTINE	VERTINE, 42	53013	Gaiole in Chianti	SI	0	info@casavacanzeinchianti.it	www.casavacanzeinchianti.it	43.4725	11.4193888	+39 0577 749310
5006	052022AAT0001	Agriturismi	FATTORIA SPADAIO  E PIECORTO	LOC. LOC. PIECORTO	53036	Poggibonsi	SI	2	spadaiopiecorto@tiscali.it	www.spadaioepiecorto.it	43.4725646	11.146754	+39 055 8072915
5007	052022AAT0002	Agriturismi	PODERE MONTECUCCHERI	LOC. LOC. MONTECUCCARI	53036	Poggibonsi	SI	1	info@montecuccheri.com		43.4725646	11.146754	+39 0577 988069
5010	052022AAT0006	Agriturismi	AZ. AGR. SALETTA DI TICCI  MASSIMO	VIA FONTANA - LOC. SALETTA	53036	Poggibonsi	SI	2			43.4725646	11.146754	+39 0577 930949
5011	052022AAT0008	Agriturismi	VILLA LA COLLINA/PODERE RIPALTA	LOC. LOC. COLLINA, 1	53036	Poggibonsi	SI	2	collina@villacollina.com	www.villacollina.com	43.4725646	11.146754	+39 0577 933732
5018	052022AAT0017	Agriturismi	TENUTA CROCE DI BIBBIANO	LOC. LOC. BIBBIANO, 2	53036	Poggibonsi	SI	1	info@crocedibibbiano.it	www.crocedibibbiano.it	43.4725646	11.146754	+39 0577 958918
19073	052022AAT0023	Agriturismi	PODERE POGGIARELLO	LOC. LOC. LUCO, 25	53036	Poggibonsi	SI	1	matteomartinelli73@hotmail.com		43.4725646	11.146754	+39 0577 937911
19559	052022AAT0024	Agriturismi	CASTELLO DI BADIA	CASTELLO DI BADIA - LOC. LOC. BADIA	53036	Poggibonsi	SI	1	nicola@castellodibadia.com		43.4725646	11.146754	+39 0577 938699
18042	052022AFR0018	Affittacamere	VILLA VIANCI	LOC. LOC. SANTA LUCIA, 3 - FRAZ. STAGGIA SENESE	53036	Poggibonsi	SI	0	info@villavianci.com	www.villavianci.com	43.4725646	11.146754	+39 0577 930926
19547	052022AFR0020	Affittacamere	IL QUERCIOLO	LOC. VIVAIA 8	53036	Poggibonsi	SI	0	marco_bellavista@hotmail.it		43.4725646	11.146754	+39 0577 930492
18169	052022ALL0017	Alloggi Privati	SOFFITTONE	LOC. LOC. SORNANO, 1	53036	Poggibonsi	SI	0	cristina.danti@tin.it		43.4725646	11.146754	+39 3355629546
18170	052022ALL0018	Alloggi Privati	LA COLLINA	VIA PRATO, 37 - LOC. LOC. STAGGIA SENESE	53036	Poggibonsi	SI	0	enrica.litto@alice.it		43.4725646	11.146754	+39 3288379250
5579	052022CAV0004	Case per Vacanze	BANDINI JACOPO	LOC. PIAN DE' CAMPI, 10	53036	Poggibonsi	SI	0			43.4725646	11.146754	+39 0577 977110
18493	052022CAV0032	Case per Vacanze	VILLA VALIANI	LOC. LOC. SORNANO	53036	Poggibonsi	SI	0	fmv@fmv.it		43.4725646	11.146754	+39 3483506804
7897	050034AAT0001	Agriturismi	LE CANNELLE	Via del Commercio Nord, 20 - Le Cannelle	56040	Santa Luce	PI	3	info@agriturismolecannelle.it	www.agriturismolecannelle.it	43.4726689	10.5649492	050 685626
7899	050034AAT0003	Agriturismi	LA MARIOLA	Via della Serra, 1	56040	Santa Luce	PI	2	bobbioe@libero.it	www.lamariola.it	43.4726689	10.5649492	0586 1860224
7901	050034AAT0005	Agriturismi	CITI CLAUDIO	Via, 2 Giugno, 5 - Monteaspro	56040	Santa Luce	PI	2	info@agriturismomontaspro.it	www.agriturismomontaspro.it	43.4726689	10.5649492	050 685916
