id	creatorName	title	titleLang	translatedTitle	contributorName	language	resourceType	resourceTypeGeneral	publicationYear	date	dateType	publisher	university	institute	geoLocationPoint	subject	subject_ddc	abstract	seriesInformation	identifier	identifierType	format	rights	rightsOA	rightsURI	url	collection
							doc-type:article	Text																			
																	550										
hcu_	Tatum, Kimberly␟Parnell, Katie␟Inal Cekic, Tuba␟Knieling, Jörg	Driving factors of sustainable transportation: Satisfaction with mode choices and mobility challenges in Oxfordshire and Hamburg	eng			en	Article	Text	2019-01-01	2023-01-26T15:12:01Z	Issued	WIT Press	WIT Press		53.540253,10.004717	mobility challenges␟sustainable mobility␟travel behaviour␟travel mode choice␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		"Recent decades have seen a shift towards more sustainable transport and support of more balanced development of all modes of transport by many governments, with scholarly articles contributing to the discourse. However, users’ attitudes and satisfaction with existing modes of transport determine ultimate acceptance of new transport opportunities. Inclusion of the public is also essential to make a change towards new and more sustainable mobility choices. Accordingly, travel satisfaction as a source of travel mode choice is a significant aspect in the analysis of urban mobility. Different travellers with varying mode choices have different needs and priorities, influencing appreciation of and satisfaction with various aspects of travel.
This paper investigates key factors influencing individual travel behaviours for different travel modes by examining the interactions of mode choice and traveller satisfaction with mobility challenges. Primary data were collected through online surveys conducted as a part of the EU-Horizon 2020-funded Cities-4-People project. Quantitative data were collected to analyse the socio-demographic charac- teristics of citizens moving daily in the city, their routes, mobility challenges and satisfaction with travelling. This paper presents the findings of the survey conducted in Hamburg-Altona (Germany) and Oxfordshire (UK).
Survey results confirm previous findings and contribute additional evidence suggesting that the main sources of satisfaction from sustainable transportation modes appear to be service quality and infrastructure. Deeper consideration of satisfaction by mode usage allows for some pronounced differences between user types to be analysed."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2058-8305␟https://repos.hcu-hamburg.de/handle/hcu/714	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Walmsley, Alexander P.␟Kersten, Thomas	Low-cost Development of an Interactive, Immersive Virtual Reality Experience of the Historic City Model Stade 1620	eng			en	inBook	Text	2019-11-29	2023-01-26T15:11:59Z	Issued	Copernicus	Copernicus		53.540253,10.004717	3D␟historic town␟modelling␟Reconstruction␟Virtual Reality␟virtual city␟004: Informatik␟ddc:004		As virtual reality and 3D documentation and modelling technologies become increasingly powerful and affordable tools for architecture, planning, and cultural heritage preservation and communication, it has become increasingly important to develop low-cost methodologies for the creation of 3D immersive virtual environments and interactive experiences. Doing so makes this technology more viable for institutions such as museums and other cultural institutions, who often work within strict budgets. In this paper, we describe a workflow used to build an interactive, immersive virtual reality experience around a virtual city model of the town of Stade (Germany) in the year 1620. This virtual city model is based on a physical 3D model of the town, exhibited in the Stade town hall. The workflow begins with the digitization of this model using digital photogrammetry, followed by the subsequent low- and high-polygon modelling of the individual architectural assets in Autodesk Maya, texture mapping in Substance Painter and finally visualisation within Unreal Engine 4. The results of this workflow are a detailed 3D historical environment with a high degree of realism and in which interactivity can easily be added. In addition, the workflow takes a highly iterative approach that allows the performance of the virtual environments in the game engine to be monitored at each stage of the process, and that allows adjustments to be made quickly. To increase the potential of the virtual environment as a tool for education and communication, interactive elements and simple game mechanics are currently being integrated.	ISPRS TC II 6th International Workshop LowCost 3D – Sensors, Algorithms, Applications			application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/715	Publikationen HCU Hamburg
							doc-type:bookPart	Text																			
																	004										
hcu_	Ulber, Marie Luise␟Mahall, Mona	L’architettura adattiva come mediatrice fra gli uomini e la terra	it	Adaptive architecture as mediator between humans and earth		it	Article	Text	2019-12-20	2023-01-26T14:58:56Z	Issued	Palermo University Press	Palermo University Press		53.540253,10.004717	architettura adattiva␟rapporto uomo-terra␟mediatore␟interazione␟nuovo approccio progettuale␟adaptive architecture␟human-earth-relation␟mediator␟interaction␟new design approach␟720: Architektur␟ddc:720		Il contributo riporta alcune riflessioni sul potenziale dell’Architettura Adattiva come mediatrice, non solo tecnicamente ma anche socialmente ed esteticamente, fra gli uominie l’ambiente. La compensazione degli effetti del cambiamento globale attraverso l’Architettura non muta il comportamento umano; la sfida è quella di coinvolgere e muovere all’azione ciascun singolo abitante. Attuando il principio dell’adattamento in ogni dimensione, è possibile compiere un nuovo passo verso un rapporto più sano e reciproco fra gli uomini e la Terra. Attraverso un approccio olistico vengono discussi progettidel passato e contemporanei di Architettura e di Arte, presentando prospettive sistemiche, esplorative, sociali ed estetiche. Nel ruolo di mediatrice, l’Architettura Adattiva permette di sperimentare un sistema globale in ambito locale, aiutando i suoi abitanti amigliorare il proprio rapporto con la Terra.␟This paper describes the potential of adaptive architecture to mediate not only technically but also socially and aesthetically between humans and the environment. Compensating global change through architecture does not change human behaviour; the challenge is to involve and activate each inhabitant. By implementing the principle of adaptation in all dimensions, a step towards a healthy and resilient relationship between humans and earth can be taken. In this holistic approach, historical and contemporary projects in Architecture and Art are discussed and systemic, explorative, social and aesthetic perspectives are taken. As a mediator adaptive architecture makes a global system experienceable in the local, supports its inhabitants to improve their relationship to the Earth and adapt.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2532-683X␟https://repos.hcu-hamburg.de/handle/hcu/716	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	720										
hcu_	Schwegmann, Raphael	Das Kautschuk-Dispositiv: Der Biopirat Henry Wickham und die globale Gier nach Gummi	ger			de	inBook	Text	2019-09-27	2023-01-26T15:01:47Z	Issued	CrossAsia-eBooks	CrossAsia-eBooks		53.540253,10.004717	Biopiraterie␟Globalisierung␟Dispositiv␟Mobilität␟333.7: Natürliche Ressourcen␟Energie und Umwelt␟ddc:333.7			Aktuelle Forschungsbeiträge zu Südasien			application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	978-3-946742-66-1␟https://repos.hcu-hamburg.de/handle/hcu/717	Publikationen HCU Hamburg
							doc-type:bookPart	Text																			
																	333.7										
hcu_	Kersten, Thomas␟Tschirschwitz, Felix␟Deggim, Simon␟Lindstaedt, Maren	Step into Virtual Reality - Visiting Past Monuments in Video Sequences and as Immersive Experiences	eng			en	inBook	Text	2018-01	2023-01-26T15:09:45Z	Issued	MDPI	MDPI		53.540253,10.004717	3D␟4D␟Cultural heritage␟HTC Vive␟monuments␟Reconstruction␟virtual museum␟004: Informatik␟ddc:004		Recent advances in contemporary Virtual Reality (VR) technologies are going to have a significant impact on everyday life. Through VR, it is possible to virtually explore a computer-generated environment as a different reality, and to immerse oneself into the past or in a virtual museum without leaving the current real-life situation. Cultural heritage monuments are ideally suited both for thorough multi-dimensional geometric documentation and for realistic interactive visualisation in immersive VR applications. In this contribution, the generation of virtual 3D models of past monuments in Bad Segeberg, Germany, and its processing for data integration into the game engine Unreal is presented. The workflow from data acquisition via 3D modelling to VR visualisation using the VR system HTC Vive, including the necessary programming for navigation, is described. Furthermore, the use (including simultaneous multiple-user environments) of such a VR visualisation for Cultural Heritage (CH) monuments is discussed in this contribution.	Latest Developments in Reality-Based 3D Surveying and Modelling			application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	978-3-03842-684-4␟978-3-03842-685-1␟https://repos.hcu-hamburg.de/handle/hcu/718	Publikationen HCU Hamburg
							doc-type:bookPart	Text																			
																	004										
hcu_	Lelong, Bettina␟Nagel, Melanie␟Grabher, Gernot	Political Deadlock: A Network Analysis of Decision Processes in Urban Politics	eng			en	Article	Text	2017-12-31	2023-01-26T15:09:45Z	Issued	Ubiquity Press	Ubiquity Press		53.540253,10.004717	urban policy-making␟policy network analysis␟decision-making␟non-action␟300: Sozialwissenschaften␟Soziologie␟ddc:300		Urban stakeholders face a diverse range of socio-economic, cultural, and technical challenges that each demand diverging and partially conflicting answers. In this context, local and regional public actors’ capacity to smoothly govern decision- making processes is structurally limited. Rather typically, conflicts may occur between public administration and the business community or the civil society. Moreover, actors within public administration notoriously clash over priorities. In this paper, we address the case of decision blockades and non-action in urban development politics. More specifically, we advance a network analytical perspective to explore the dynamics that lead to a political deadlock and persistent non-action in the case of Deutz Harbour in Cologne, Germany. Our findings indicate that a distribution of power and a non-prioritisation of frames effectively hinder action towards decision-making.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2632-9255␟https://repos.hcu-hamburg.de/handle/hcu/719	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	300										
hcu_	Kersten, Thomas␟Lindstaedt, Maren␟Starosta, Deborah	Comparative Geometrical Accuracy Investigations of Hand-held 3D Scanning Systems - An Update	eng			en	inBook	Text	2018-05-30	2023-01-26T15:11:59Z	Issued	Copernicus	Copernicus		53.540253,10.004717	3D␟mesh␟point cloud␟reference␟structured light systems␟VDI/VDE 2634␟004: Informatik␟ddc:004		Hand-held 3D scanning systems are increasingly available on the market from several system manufacturers. These systems are deployed for 3D recording of objects with different size in diverse applications, such as industrial reverse engineering, and documentation of museum exhibits etc. Typical measurement distances range from 0.5 m to 4.5 m. Although they are often easy-to-use, the geometric performance of these systems, especially the precision and accuracy, are not well known to many users. First geometrical investigations of a variety of diverse hand-held 3D scanning systems were already carried out by the Photogrammetry & Laser Scanning Lab of the HafenCity University Hamburg (HCU Hamburg) in cooperation with two other universities in 2016. To obtain more information about the accuracy behaviour of the latest generation of hand-held 3D scanning systems, HCU Hamburg conducted further comparative geometrical investigations using structured light systems with speckle pattern (Artec Spider, Mantis Vision PocketScan 3D, Mantis Vision F5-SR, Mantis Vision F5-B, and Mantis Vision F6), and photogrammetric systems (Creaform HandySCAN 700 and Shining FreeScan X7). In the framework of these comparative investigations geometrically stable reference bodies were used. The appropriate reference data was acquired by measurements with two structured light projection systems (AICON smartSCAN and GOM ATOS I 2M). The comprehensive test results of the different test scenarios are presented and critically discussed in this contribution.	"ISPRS TC II Mid-term Symposium ""Towards Photogrammetry 2020"""			application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/720	Publikationen HCU Hamburg
							doc-type:bookPart	Text																			
																	004										
hcu_	Hay, Stefan␟Villalobos, Felipe A␟Weidlich, Ingo␟Wolf, Ingo	Analyses of Axial Displacement Measurements from a Monitored District Heating Pipeline System	eng			en	Article	Text	2018-09	2023-01-26T15:01:47Z	Issued	Elsevier	Elsevier		53.540253,10.004717	district heating␟buried preinsulated bonded pipes␟pipe soil interaction monitoring␟axial displacement␟624: Ingenieurbau und Umwelttechnik␟ddc:624		The need for understanding the response of district heating piping systems on temperature-driven loads to improve life-time analysis has led to the development of a monitoring programme. This programme includes the design of the connection of an instrumented section of piping within an operating district heating network. The design complies with the current European district heating recommendations and standards [1, 4]. There are different conditions under testing and minor differences in design of the sections causing different friction resistance in the bedding soil. The pipes´ axial displacements are recorded in six positions along each of the sections of the pipeline. For the first time axial displacements of four similar buried preinsulated bonded pipes were measured under defined on-site conditions. This experimental setup allowed preliminary results of axial displacements, which are relevant for the district heating design, operation and maintenance. The contribution focusses on the results of the first period of operation, where a defined start-up procedure is performed (temperature increase up to 90 °C, held constant for 60 days). Afterwards the operating temperature was reduced down to the ambient temperature. The start-up procedure was repeated once before starting the cyclic-operating procedure up to 140 °C. The measured maximum pipes´ axial displacements at operating temperature of 90 °C were around 25 mm in the bows of the monitored pipelines. The measurement results are between estimated values using current recommendation procedures (23 mm) and commercial computer programs (31 mm). In addition, residual displacements at ambient temperature level were measured. The impact of unloading-reloading cycles on pipe deformation behaviour will be a future research focus of the ongoing monitoring programme. The results of the four sections will be presented in a comparative way and a forecast on the cyclic-operating procedure will be given here.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1876-6102␟https://repos.hcu-hamburg.de/handle/hcu/721	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	624										
hcu_	López Baeza, Jesús␟Sievert, Julia Leota␟Landwehr, André␟Luft, Jonas Frederik␟Preuner, Philipp␟Bruns-Berentelg, Jürgen␟Noyman, Ariel␟Noennig, Jörg Rainer	CityScope Platform for Real-Time Analysis and Decision-Support in Urban Design Competitions	eng			en	Article	Text	2021-01-01	2023-01-26T14:58:56Z	Issued	IGI Global	IGI Global		53.540253,10.004717	CityScope␟co-creation␟decision-making␟Digital Tool␟Environmental Impact Analyses␟Urban Planning␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		This paper presents a digital online tool and interaction process that supplies algorithmic analysis and predictive simulation for early-stage urban design proposals within the framework of public competitions. Specifically, the system supports the decision-making of two user groups: 1) planners in the process of developing urban designs proposals and 2) competition juries in evaluating those proposals. The system provides instant assessment of the design solutions' environmental and spatial impact regarding selected target criteria such as noise propagation or pedestrian accessibility. Enabling the easy testing of functional programs and the identification of feasible trade-offs between multiple design targets, the system supports rapid design iterations as well as the objective evaluation of proposals. Applied for the first time within an innovative tender format for a new residential and business district in Hamburg, Germany, the new toolset paves the way towards a more holistic and interactive form of sustainable urban design.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2160-9918␟https://repos.hcu-hamburg.de/handle/hcu/722	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Poméon, Thomas␟Diekkrüger, Bernd␟Springer, Anne␟Kusche, Jürgen␟Eicker, Annette	Multi-Objective Validation of SWAT for Sparsely-Gauged West African River Basins—A Remote Sensing Approach	eng			en	Article	Text	2018-04-09	2023-01-26T15:01:48Z	Issued	MDPI	MDPI		53.540253,10.004717	SWAT hydrological model␟GRACE total water storage␟MODIS evapotranspiration␟ESA-CCI soil moisture␟modeling framework␟550: Geowissenschaften␟ddc:550		Predicting freshwater resources is a major concern in West Africa, where large parts of the population depend on rain-fed subsistence agriculture. However, a steady decline in the availability of in-situ measurements of climatic and hydrologic variables makes it difficult to simulate water resource availability with hydrological models. In this study, a modeling framework was set up for sparsely-gauged catchments in West Africa using the Soil and Water Assessment Tool (SWAT), whilst largely relying on remote sensing and reanalysis inputs. The model was calibrated using two different strategies and validated using discharge measurements. New in this study is the use of a multi-objective validation conducted to further investigate the performance of the model, where simulated actual evapotranspiration, soil moisture, and total water storage were evaluated using remote sensing data. Results show that the model performs well (R2 calibration: 0.52 and 0.51; R2 validation: 0.63 and 0.61) and the multi-objective validation reveals good agreement between predictions and observations. The study reveals the potential of using remote sensing data in sparsely-gauged catchments, resulting in good performance and providing data for evaluating water balance components that are not usually validated. The modeling framework presented in this study is the basis for future studies, which will address model response to extreme drought and flood events and further examine the coincidence with Gravity Recovery and Climate Experiment (GRACE) total water storage retrievals.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2073-4441␟https://repos.hcu-hamburg.de/handle/hcu/723	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	550										
hcu_	Schiewe, Jochen	Development and Comparison of Uncertainty Measures in the Framework of a Data Classification	eng			en	inBook	Text	2018-09-19	2023-01-26T15:11:17Z	Issued	Copernicus	Copernicus		53.540253,10.004717	uncertainty␟data classification␟uncertainty visualization␟004: Informatik␟ddc:004		In the analysis and visualization of spatial information, quite often a data classification is applied. The choice of different methods, together with the choice of a different number of classes, the consideration of open classes and the treatment of outliers, can produce very different results. Hence, it is desirable to quantify the uncertainties that inevitably arise in this process. So far, almost only non-spatial properties have been considered. In addition to an extension of this set of statistical measures, this article also aims to define those which are concerned with the preservation of spatial patterns (e.g., local extreme values) as well as with visual perception. An empirical study will investigate the behavior of all these measures, for example depending on the classification method used or the number of classes. Also, correlations between the uncertainty measures and between the measures and statistical properties of the input data are examined. Finally, is will be shown that the uncertainty measures can not only be used individually or combined for pure evaluation purposes, but also for a-posteriori improvement of classification methods.	ISPRS TC IV Mid-term Symposium “3D Spatial Information Science – The Engine of Change”			application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/724	Publikationen HCU Hamburg
							doc-type:bookPart	Text																			
																	004										
hcu_	Schiewe, Jochen	Task-Oriented Visualization Approaches for Landscape and Urban Change Analysis	eng			en	Article	Text	2018-07-24	2023-01-26T15:12:01Z	Issued	MDPI	MDPI		53.540253,10.004717	change analysis␟visualization␟landscape analysis␟geovisual analytics␟data classification␟choropleth mapping␟004: Informatik␟710: Landschaftsgestaltung␟Raumplanung␟ddc:004␟ddc:710		Approaches to landscape and urban change analysis are still far away from being fully automatic or operational. For this reason, the concept of Geovisual Analytics is proposed, combining computational and visual/manual processing steps. This contribution concentrates on the latter part with the overall goal of improving its usability. For this purpose, a classification of tasks is created, which often occur in the context of change analysis. This serves as the basis for the assignment of suitable map types to change processing results. Beyond this, it is pointed out that in many cases an appropriate pre-processing of data is imperative to preserve or enhance certain spatial relationships or characteristics for visualization. This is demonstrated using the example of data classification prior to choropleth mapping. Methods are described which allow the preservation of local extreme values, large value differences between adjacent polygons, clusters, and hot/cold spots. Finally, discussing future research and developments, it will be stressed that the importance of visual methods in the context of big data change analysis will continue to increase, which is due to the particular ability of maps to generalize and reduce complex data to a minimum.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	2220-9964␟https://repos.hcu-hamburg.de/handle/hcu/725	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	004										
hcu_	Trautmann, Tina␟Koirala, Sujan␟Carvalhais, Nuno␟Eicker, Annette␟Fink, Manfred␟Niemann, Christoph␟Jung, Martin	Understanding terrestrial water storage variations in northern latitudes across scales	eng			en	Article	Text	2018-07-27	2023-01-26T15:09:45Z	Issued	Copernicus	Copernicus		53.540253,10.004717	550: Geowissenschaften␟ddc:550		"The GRACE satellites provide signals of total terrestrial water storage (TWS) variations over large spatial domains at seasonal to inter-annual timescales. While the GRACE data have been extensively and successfully used to assess spatio-temporal changes in TWS, little effort has been made to quantify the relative contributions of snowpacks, soil moisture, and other components to the integrated TWS signal across northern latitudes, which is essential to gain a better insight into the underlying hydrological processes. Therefore, this study aims to assess which storage component dominates the spatio-temporal patterns of TWS variations in the humid regions of northern mid- to high latitudes.
To do so, we constrained a rather parsimonious hydrological model with multiple state-of-the-art Earth observation products including GRACE TWS anomalies, estimates of snow water equivalent, evapotranspiration fluxes, and gridded runoff estimates. The optimized model demonstrates good agreement with observed hydrological spatio-temporal patterns and was used to assess the relative contributions of solid (snowpack) versus liquid (soil moisture, retained water) storage components to total TWS variations. In particular, we analysed whether the same storage component dominates TWS variations at seasonal and inter-annual temporal scales, and whether the dominating component is consistent across small to large spatial scales.
Consistent with previous studies, we show that snow dynamics control seasonal TWS variations across all spatial scales in the northern mid- to high latitudes. In contrast, we find that inter-annual variations of TWS are dominated by liquid water storages at all spatial scales. The relative contribution of snow to inter-annual TWS variations, though, increases when the spatial domain over which the storages are averaged becomes larger. This is due to a stronger spatial coherence of snow dynamics that are mainly driven by temperature, as opposed to spatially more heterogeneous liquid water anomalies, that cancel out when averaged over a larger spatial domain. The findings first highlight the effectiveness of our model–data fusion approach that jointly interprets multiple Earth observation data streams with a simple model. Secondly, they reveal that the determinants of TWS variations in snow-affected northern latitudes are scale-dependent. In particular, they seem to be not merely driven by snow variability, but rather are determined by liquid water storages on inter-annual timescales. We conclude that inferred driving mechanisms of TWS cannot simply be transferred from one scale to another, which is of particular relevance for understanding the short- and long-term variability of water resources."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1812-2116␟https://repos.hcu-hamburg.de/handle/hcu/726	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	550										
hcu_	Weidlich, Ingo␟Illguth, Marcus␟Banushi, Gersena	Reserves in axial shear strength of district heating pipes	eng			en	Article	Text	2018-08	2023-01-26T15:09:46Z	Issued	Elsevier	Elsevier		53.540253,10.004717	district heating pipes␟axial shear strength␟ageing␟PUR foam␟crack propagation␟624: Ingenieurbau und Umwelttechnik␟ddc:624		Cost reduction for the installation of district heating pipes can be achieved through improved engineering strategies activating reserves of the system. This paper investigates experimentally the axial shear strength of the insulation of pre-insulated bonded district heating pipes. The standard design assumes a perfect bond. Conversely, the experimental investigation showed a shear displacement and reproducible conditions for small shear strain. Thus, a relative displacement of the service pipe within the pipe system seems to be possible without harming the bond. This relative displacement will relax the medium pipe from the highest axial stresses, representing a hidden reserve in the pre-insulated bonded pipe system. Using this reserve in static calculation may allow more economic pipe solutions.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1876-6102␟https://repos.hcu-hamburg.de/handle/hcu/727	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	624										
hcu_	Wujanz, Daniel␟Burger, Mathias␟Tschirschwitz, Felix␟Nietzschmann, Tassilo␟Neitzel, Frank␟Kersten, Thomas	Determination of Intensity-Based Stochastic Models for Terrestrial Laser Scanners Utilising 3D-Point Clouds	eng			en	Article	Text	2018-07-07	2023-01-26T15:04:54Z	Issued	MDPI	MDPI		53.540253,10.004717	individual point quality␟precision␟rangefinder␟stochastic modelling␟terrestrial laser scanning␟004: Informatik␟ddc:004		Recent advances in stochastic modelling of reflectorless rangefinders revealed an inherent relationship among raw intensity values and the corresponding precision of observed distances. In order to derive the stochastic properties of a terrestrial laser scanner’s (TLS) rangefinder, distances have to be observed repeatedly. For this, the TLS of interest has to be operated in the so-called 1D-mode—a functionality which is offered only by a few manufacturers due to laser safety regulations. The article at hand proposes two methodologies to compute intensity-based stochastic models based on capturing geometric primitives in form of planar shapes utilising 3D-point clouds. At first the procedures are applied to a phase-based Zoller + Fröhlich IMAGER 5006h. The generated results are then evaluated by comparing the outcome to the parameters of a stochastic model which has been derived by means of measurements captured in 1D-mode. Another open research question is if intensity-based stochastic models are applicable for other rangefinder types. Therefore, one of the suggested procedures is applied to a Riegl VZ-400i impulse scanner, as well as a Leica ScanStation P40 TLS that deploys a hybrid rangefinder technology. The generated results successfully demonstrate alternative methods for the computation of intensity-based stochastic models as well as their transferability to other rangefinder technologies.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1424-8220␟https://repos.hcu-hamburg.de/handle/hcu/728	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	004										
hcu_	Mahrenholz, Petra␟Knieling, Jörg␟Knierim, Andrea␟Martinez, Grit␟Molitor, Heike␟Schlipf, Sonja	Optionen zur Weiterentwicklung von Anpassungsstrategien	ger			de	inBook	Text	2017-01-01	2023-01-26T15:02:53Z	Issued	Springer Spektrum	Springer Spektrum		53.540253,10.004717	550: Geowissenschaften␟710: Landschaftsgestaltung␟Raumplanung␟ddc:550␟ddc:710		Anpassung an den Klimawandel kann zur nachhaltigen Entwicklung beitragen, insbesondere wenn sie mit sozialen Innovationen einhergeht. Das Kapitel untersucht transformative Ansätze zur Anpassung, die im Angesicht von tiefgreifenden Klimarisiken notwendig werden und über ein reines mainstreaming von Maßnahmen in bestehende Instrumente hinausgeht. Geschildert wird deren Steuerung mithilfe von Rechts-, ökonomischen und zunehmend auch informellen Instrumenten. Beispiele gelungener governance-Ansätze veranschaulichen die Möglichkeiten von Politik und privaten Akteuren, unter anderem durch Partizipation und Kommunikationsaktivitäten.	Klimawandel in Deutschland : Entwicklung, Folgen, Risiken und Perspektiven			application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	978-3-662-50396-6␟978-3-662-50397-3␟https://repos.hcu-hamburg.de/handle/hcu/729	Publikationen HCU Hamburg
							doc-type:bookPart	Text																			
																	550										
hcu_	Münster, Sander␟Georgi, Christopher␟Heijne, Katrina␟Klamert, Kevin␟Noennig, Jörg Rainer␟Pump, Matthias␟Stelzle, Benjamin␟van der Meer, Han	How to involve inhabitants in urban design planning by using digital tools? An overview on a state of the art, key challenges and promising approaches	eng			en	Article	Text	2017-09-01	2023-01-26T15:02:54Z	Issued	Elsevier	Elsevier		53.540253,10.004717	urban planning␟survey␟public participation␟state of the art␟710: Landschaftsgestaltung␟Raumplanung␟ddc:710		Different cases of public disagreement in different European countries have shown recently that perusing a thorough planning process is by no means a guarantee for a broad public acceptance of an envisioned urban project. Consequently, the employment of digital media and tools to enable participation of inhabitants in urban planning processes on a massive scale is a promising, but currently not comprehensively analyzed approach. Our research activities are intended to gain an overview on a state of the art of research on communication channels, methods and best practices as well as to identify key challenges and promising strategies and tools to overcome these challenges with specific regards to large numbers of users and digital supported approaches. The latter aspects comprise the investigation of phenomena like participant selection, framing effects and gamified approaches for digital-mediated participatory processes as well as native language processing techniques to examine opinions as well as ideas of relevance from massive public feedback. To examine, we performed literature reviews of several hundred research articles, investigated cases in Germany, France and the Netherlands by interviews and workshops with stakeholders and employed methods of prototyping to conceptualize, develop and assess some promising approaches such as sentiment analysis in detail.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1877-0509␟https://repos.hcu-hamburg.de/handle/hcu/730	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Kersten, Thomas␟Tschirschwitz, Felix␟Deggim, Simon	Development of a virtual museum including a 4D presentation of building history in virtual reality	eng			en	inBook	Text	2017-02-23	2023-01-26T15:03:53Z	Issued	Copernicus	Copernicus		53.540253,10.004717	3D␟4D␟construction phases␟HTC Vive␟modelling␟reconstruction␟virtual museum␟virtual reality␟004: Informatik␟ddc:004		In the last two decades the definition of the term “virtual museum” changed due to rapid technological developments. Using today’s available 3D technologies a virtual museum is no longer just a presentation of collections on the Internet or a virtual tour of an exhibition using panoramic photography. On one hand, a virtual museum should enhance a museum visitor's experience by providing access to additional materials for review and knowledge deepening either before or after the real visit. On the other hand, a virtual museum should also be used as teaching material in the context of museum education. The laboratory for Photogrammetry & Laser Scanning of the HafenCity University Hamburg has developed a virtual museum (VM) of the museum “Alt-Segeberger Bürgerhaus”, a historic town house. The VM offers two options for visitors wishing to explore the museum without travelling to the city of Bad Segeberg, Schleswig-Holstein, Germany. Option a, an interactive computer-based, tour for visitors to explore the exhibition and to collect information of interest or option b, to immerse into virtual reality in 3D with the HTC Vive Virtual Reality System.	TC II & CIPA 3D Virtual Reconstruction and Visualization of Complex Architectures			application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/731	Publikationen HCU Hamburg
							doc-type:bookPart	Text																			
																	004										
hcu_	Kim, Jooyong␟Weidlich, Ingo	Identification of Individual District Heating Network Conditions using Equivalent Full Load Cycles	eng			en	Article	Text	2017-06	2023-01-26T15:02:54Z	Issued	Elsevier	Elsevier		53.540253,10.004717	Load cycles␟Damage accumulation theory␟Woehler-curve␟Ageing theories␟Network condition␟624: Ingenieurbau und Umwelttechnik␟ddc:624		Repeated loading in district heating networks is occurring inconstantly. There are small and great load amplitudes in the system. As small load amplitudes are usually observed more frequently than great load amplitudes, their accumulation with respect to great load amplitudes is of common interest. A growing share of renewable energy can be noted in energy markets. Because of this, flexible operation of combined heat and power plants is necessary. For the connected district heating network this means additional temperature amplitudes in the system, causing higher stresses for the network. Repeated loading in the system has to be considered in the fatigue analysis. For a suggested lifetime of a district heating network of 30 years, an estimated number of cycles for the temperature load were accumulated for standardization. Nevertheless a longer lifetime than 30 years for district heating pipes is expected in the district heating sector, which also means higher cyclic loading. Due to individual operation parameters and individual network conditions, the equivalent action cycles are expected to be different at every element in the network. The paper is based on a review on damage accumulation theories that may be used for district heating systems regarding future developments. Some examples are shown for equivalent full load cycles for different locations in district heating networks.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	1876-6102␟https://repos.hcu-hamburg.de/handle/hcu/732	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	624										
