TipoActividad,cnae09,URI_CNAE,Seccion,Column,Column2,Column3,Column4,Padre,titulo,Descripción:,CNAE 09 a dos dígitos,CNAE 09 a tres dígitos,CNAE 09 a cuatro dígitos,Column 3,Ramas de actividad CNAE 09 (R-6),Ramas de actividad CNAE 09 (R-12),Ramas de actividad CNAE 09 (R-28),Ramas de actividad CNAE 09 (R-66)
Cod4,6311,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6311,J,6,3,1,1,Cod3/631,"Proceso de datos, hosting y actividades  relacionadas",,,,,,,,,
Cod4,6312,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6312,J,6,3,1,2,Cod3/631,Portales web,,,,,,,,,
Cod3,639,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/639,J,6,3,9,,Division/63,Otros servicios de información,,,,,,,,,
Cod4,6391,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6391,J,6,3,9,1,Cod3/639,Actividades de las agencias de noticias,,,,,,,,,
Cod4,6399,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6399,J,6,3,9,9,Cod3/639,Otros servicios de información n.c.o.p.,,,,,,,,,
Seccion,K,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/K,K,K,,,,,Actividades financieras y de seguros,,,,,,,,,
Division,64,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/64,K,6,4,,,Seccion/K,"Intermediación financiera, excepto seguros y fondos de pensiones",,,,,,,,,
Cod3,641,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/641,K,6,4,1,,Division/64,Intermediación monetaria,,,,,,,,,
Cod4,6411,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6411,K,6,4,1,1,Cod3/641,Banco central,,,,,,,,,
Cod4,6419,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6419,K,6,4,1,9,Cod3/641,Otra intermediación monetaria,,,,,,,,,
Cod3,642,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/642,K,6,4,2,,Division/64,Actividades de las sociedades holding,,,,,,,,,
Cod4,6420,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6420,K,6,4,2,0,Cod3/642,Actividades de las sociedades holding,,,,,,,,,
Cod3,643,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/643,K,6,4,3,,Division/64,"Inversión colectiva, fondos y entidades financieras similares",,,,,,,,,
Cod4,6430,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6430,K,6,4,3,0,Cod3/643,"Inversión colectiva, fondos y entidades financieras similares",,,,,,,,,
Cod3,649,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/649,K,6,4,9,,Division/64,"Otros servicios financieros, excepto seguros y fondos de pensiones",,,,,,,,,
Cod4,6491,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6491,K,6,4,9,1,Cod3/649,Arrendamiento financiero,,,,,,,,,
Cod4,6492,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6492,K,6,4,9,2,Cod3/649,Otras actividades crediticias,,,,,,,,,
Cod4,6499,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6499,K,6,4,9,9,Cod3/649,"Otros servicios financieros, excepto seguros y fondos de pensiones n.c.o.p.",,,,,,,,,
Division,65,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/65,K,6,5,,,Seccion/K,"Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria",,,,,,,,,
Cod3,651,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/651,K,6,5,1,,Division/65,Seguros,,,,,,,,,
Cod4,6511,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6511,K,6,5,1,1,Cod3/651,Seguros de vida,,,,,,,,,
Cod4,6512,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6512,K,6,5,1,2,Cod3/651,Seguros distintos de los seguros de vida,,,,,,,,,
Cod3,652,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/652,K,6,5,2,,Division/65,Reaseguros,,,,,,,,,
Cod4,6520,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6520,K,6,5,2,0,Cod3/652,Reaseguros,,,,,,,,,
Cod3,653,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/653,K,6,5,3,,Division/65,Fondos de pensiones,,,,,,,,,
Cod4,6530,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6530,K,6,5,3,0,Cod3/653,Fondos de pensiones,,,,,,,,,
Division,66,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/66,K,6,6,,,Seccion/K,Actividades auxiliares a los servicios financieros y a los seguros,,,,,,,,,
Cod3,661,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/661,K,6,6,1,,Division/66,"Actividades auxiliares a los servicios financieros, excepto seguros y fondos de pensiones",,,,,,,,,
Cod4,6611,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6611,K,6,6,1,1,Cod3/661,Administración de mercados financieros,,,,,,,,,
Cod4,6612,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6612,K,6,6,1,2,Cod3/661,Actividades de intermediación en operaciones con valores y otros activos,,,,,,,,,
Cod4,6619,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6619,K,6,6,1,9,Cod3/661,"Otras actividades auxiliares a los servicios financieros, excepto seguros y fondos de pensiones",,,,,,,,,
Cod3,662,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/662,K,6,6,2,,Division/66,Actividades auxiliares a seguros y fondos de pensiones,,,,,,,,,
Cod4,6621,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6621,K,6,6,2,1,Cod3/662,Evaluación de riesgos y daños,,,,,,,,,
Cod4,6622,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6622,K,6,6,2,2,Cod3/662,Actividades de agentes y corredores de seguros,,,,,,,,,
Cod4,6629,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6629,K,6,6,2,9,Cod3/662,Otras actividades auxiliares a seguros y fondos de pensiones,,,,,,,,,
Cod3,663,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/663,K,6,6,3,,Division/66,Actividades de gestión de fondos,,,,,,,,,
Cod4,6630,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6630,K,6,6,3,0,Cod3/663,Actividades de gestión de fondos,,,,,,,,,
Seccion,L,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/L,L,L,,,,,Actividades inmobiliarias,,,,,,,,,
Division,68,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/68,L,6,8,,,Seccion/L,Actividades inmobiliarias,,,,,,,,,
Cod3,681,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/681,L,6,8,1,,Division/68,Compraventa de bienes inmobiliarios por cuenta propia,,,,,,,,,
Cod4,6810,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6810,L,6,8,1,0,Cod3/681,Compraventa de bienes inmobiliarios por cuenta propia,,,,,,,,,
Cod3,682,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/682,L,6,8,2,,Division/68,Alquiler de bienes inmobiliarios por cuenta propia,,,,,,,,,
Cod4,6820,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6820,L,6,8,2,0,Cod3/682,Alquiler de bienes inmobiliarios por cuenta propia,,,,,,,,,
Cod3,683,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/683,L,6,8,3,,Division/68,Actividades inmobiliarias por cuenta de terceros,,,,,,,,,
Cod4,6831,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6831,L,6,8,3,1,Cod3/683,Agentes de la propiedad inmobiliaria,,,,,,,,,
Cod4,6832,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6832,L,6,8,3,2,Cod3/683,Gestión y administración de la propiedad inmobiliaria,,,,,,,,,
Seccion,M,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/M,M,M,,,,,"Actividades profesionales, científicas y técnicas",,,,,,,,,
Division,69,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/69,M,6,9,,,Seccion/M,Actividades jurídicas y de contabilidad,,,,,,,,,
Cod3,691,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/691,M,6,9,1,,Division/69,Actividades jurídicas,,,,,,,,,
Cod4,6910,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6910,M,6,9,1,0,Cod3/691,Actividades jurídicas,,,,,,,,,
Cod3,692,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/692,M,6,9,2,,Division/69,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal",,,,,,,,,
Cod4,6920,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/6920,M,6,9,2,0,Cod3/692,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal",,,,,,,,,
Division,70,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/70,M,7,0,,,Seccion/M,Actividades de las sedes centrales; actividades de consultoría de gestión empresarial,,,,,,,,,
Cod3,701,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/701,M,7,0,1,,Division/70,Actividades de las sedes centrales,,,,,,,,,
Cod4,7010,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7010,M,7,0,1,0,Cod3/701,Actividades de las sedes centrales,,,,,,,,,
Cod3,702,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/702,M,7,0,2,,Division/70,Actividades de consultoría de gestión empresarial,,,,,,,,,
Cod4,7021,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7021,M,7,0,2,1,Cod3/702,Relaciones públicas y comunicación,,,,,,,,,
Cod4,7022,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7022,M,7,0,2,2,Cod3/702,Otras actividades de consultoría de gestión empresarial,,,,,,,,,
Division,71,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/71,M,7,1,,,Seccion/M,Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos,,,,,,,,,
Cod3,711,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/711,M,7,1,1,,Division/71,Servicios técnicos de arquitectura e ingeniería y otras actividades relacionadas con el asesoramiento técnico,,,,,,,,,
Cod4,7111,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7111,M,7,1,1,1,Cod3/711,Servicios técnicos de arquitectura,,,,,,,,,
Cod4,7112,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7112,M,7,1,1,2,Cod3/711,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,,,,,,,,,
Cod3,712,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/712,M,7,1,2,,Division/71,Ensayos y análisis técnicos,,,,,,,,,
Cod4,7120,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7120,M,7,1,2,0,Cod3/712,Ensayos y análisis técnicos,,,,,,,,,
Division,72,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/72,M,7,2,,,Seccion/M,Investigación y desarrollo,,,,,,,,,
Cod3,721,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/721,M,7,2,1,,Division/72,Investigación y desarrollo experimental en ciencias naturales y técnicas,,,,,,,,,
Cod4,7211,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7211,M,7,2,1,1,Cod3/721,Investigación y desarrollo experimental en biotecnología,,,,,,,,,
Cod4,7219,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7219,M,7,2,1,9,Cod3/721,Otra investigación y desarrollo experimental en ciencias naturales y técnicas,,,,,,,,,
Cod3,722,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/722,M,7,2,2,,Division/72,Investigación y desarrollo experimental en ciencias sociales y humanidades,,,,,,,,,
Cod4,7220,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7220,M,7,2,2,0,Cod3/722,Investigación y desarrollo experimental en ciencias sociales y humanidades,,,,,,,,,
Division,73,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/73,M,7,3,,,Seccion/M,Publicidad y estudios de mercado,,,,,,,,,
Cod3,731,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/731,M,7,3,1,,Division/73,Publicidad,,,,,,,,,
Cod4,7311,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7311,M,7,3,1,1,Cod3/731,Agencias de publicidad,,,,,,,,,
Cod4,7312,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7312,M,7,3,1,2,Cod3/731,Servicios de representación de medios de comunicación,,,,,,,,,
Cod3,732,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/732,M,7,3,2,,Division/73,Estudios de mercado y realización de encuestas de opinión pública,,,,,,,,,
Cod4,7320,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7320,M,7,3,2,0,Cod3/732,Estudios de mercado y realización de encuestas de opinión pública,,,,,,,,,
Division,74,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/74,M,7,4,,,Seccion/M,"Otras actividades profesionales, científicas y técnicas",,,,,,,,,
Cod3,741,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/741,M,7,4,1,,Division/74,Actividades de diseño especializado,,,,,,,,,
Cod4,7410,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7410,M,7,4,1,0,Cod3/741,Actividades de diseño especializado,,,,,,,,,
Cod3,742,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/742,M,7,4,2,,Division/74,Actividades de fotografía,,,,,,,,,
Cod4,7420,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7420,M,7,4,2,0,Cod3/742,Actividades de fotografía,,,,,,,,,
Cod3,743,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/743,M,7,4,3,,Division/74,Actividades de traducción e interpretación,,,,,,,,,
Cod4,7430,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7430,M,7,4,3,0,Cod3/743,Actividades de traducción e interpretación,,,,,,,,,
Cod3,749,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/749,M,7,4,9,,Division/74,"Otras actividades profesionales, científicas y técnicas n.c.o.p.",,,,,,,,,
Cod4,7490,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7490,M,7,4,9,0,Cod3/749,"Otras actividades profesionales, científicas y técnicas n.c.o.p.",,,,,,,,,
Division,75,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/75,M,7,5,,,Seccion/M,Actividades veterinarias,,,,,,,,,
Cod3,750,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/750,M,7,5,0,,Division/75,Actividades veterinarias,,,,,,,,,
Cod4,7500,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7500,M,7,5,0,0,Cod3/750,Actividades veterinarias,,,,,,,,,
Seccion,N,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/N,N,N,,,,,Actividades administrativas y servicios auxiliares,,,,,,,,,
Division,77,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/77,N,7,7,,,Seccion/N,Actividades de alquiler,,,,,,,,,
Cod3,771,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/771,N,7,7,1,,Division/77,Alquiler de vehículos de motor,,,,,,,,,
Cod4,7711,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7711,N,7,7,1,1,Cod3/771,Alquiler de automóviles y vehículos de motor ligeros,,,,,,,,,
Cod4,7712,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7712,N,7,7,1,2,Cod3/771,Alquiler de camiones,,,,,,,,,
Cod3,772,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/772,N,7,7,2,,Division/77,Alquiler de efectos perasonales y artículos de uso doméstico,,,,,,,,,
Cod4,7721,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7721,N,7,7,2,1,Cod3/772,Alquiler de artículos de ocio y deportivos,,,,,,,,,
Cod4,7722,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7722,N,7,7,2,2,Cod3/772,Alquiler de cintas de vídeo y discos,,,,,,,,,
Cod4,7729,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7729,N,7,7,2,9,Cod3/772,Alquiler de otros efectos personales y artículos de uso doméstico,,,,,,,,,
Cod3,773,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/773,N,7,7,3,,Division/77,"Alquiler de otra maquinaria, equipos y bienes tangibles",,,,,,,,,
Cod4,7731,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7731,N,7,7,3,1,Cod3/773,Alquiler de maquinaria y equipo de uso agrícola,,,,,,,,,
Cod4,7732,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7732,N,7,7,3,2,Cod3/773,Alquiler de maquinaria y equipo para la construcción e ingeniería civil,,,,,,,,,
Cod4,7733,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7733,N,7,7,3,3,Cod3/773,"Alquiler de maquinaria y equipo de oficina, incluidos ordenadores",,,,,,,,,
Cod4,7734,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7734,N,7,7,3,4,Cod3/773,Alquiler de medios de navegación,,,,,,,,,
Cod4,7735,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7735,N,7,7,3,5,Cod3/773,Alquiler de medios de transporte aéreo,,,,,,,,,
Cod4,7739,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7739,N,7,7,3,9,Cod3/773,"Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p.",,,,,,,,,
Cod3,774,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/774,N,7,7,4,,Division/77,"Arrendamiento de la propiedad intelectual y productos similares, excepto trabajos protegidos por los derechos de autor",,,,,,,,,
Cod4,7740,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7740,N,7,7,4,0,Cod3/774,"Arrendamiento de la propiedad intelectual y productos similares, excepto trabajos protegidos por los derechos de autor",,,,,,,,,
Division,78,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/78,N,7,8,,,Seccion/N,Actividades relacionadas con el empleo,,,,,,,,,
Cod3,781,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/781,N,7,8,1,,Division/78,Actividades de las agencias de colocación,,,,,,,,,
Cod4,7810,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7810,N,7,8,1,0,Cod3/781,Actividades de las agencias de colocación,,,,,,,,,
Cod3,782,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/782,N,7,8,2,,Division/78,Actividades de las empresas de trabajo temporal,,,,,,,,,
Cod4,7820,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7820,N,7,8,2,0,Cod3/782,Actividades de las empresas de trabajo temporal,,,,,,,,,
Cod3,783,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/783,N,7,8,3,,Division/78,Otra provisión de recursos humanos,,,,,,,,,
Cod4,7830,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7830,N,7,8,3,0,Cod3/783,Otra provisión de recursos humanos,,,,,,,,,
Division,79,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/79,N,7,9,,,Seccion/N,"Actividades de agencias de viajes, operadores turísticos y otros servicios de reservas y actividades relacionadas con los mismos",,,,,,,,,
Cod3,791,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/791,N,7,9,1,,Division/79,Actividades de agencias de viajes y operadores turísticos,,,,,,,,,
Cod4,7911,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7911,N,7,9,1,1,Cod3/791,Actividades de las agencias de viajes,,,,,,,,,
Cod4,7912,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7912,N,7,9,1,2,Cod3/791,Actividades de los operadores turísticos,,,,,,,,,
Cod3,799,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/799,N,7,9,9,,Division/79,Otros servicios de reservas y actividades relacionadas con los mismos,,,,,,,,,
Cod4,7990,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/7990,N,7,9,9,0,Cod3/799,Otros servicios de reservas y actividades relacionadas con los mismos,,,,,,,,,
Division,80,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/80,N,8,0,,,Seccion/N,Actividades de seguridad e investigación,,,,,,,,,
Cod3,801,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/801,N,8,0,1,,Division/80,Actividades de seguridad privada,,,,,,,,,
Cod4,8010,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8010,N,8,0,1,0,Cod3/801,Actividades de seguridad privada,,,,,,,,,
Cod3,802,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/802,N,8,0,2,,Division/80,Servicios de sistemas de seguridad,,,,,,,,,
Cod4,8020,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8020,N,8,0,2,0,Cod3/802,Servicios de sistemas de seguridad,,,,,,,,,
Cod3,803,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/803,N,8,0,3,,Division/80,Actividades de investigación,,,,,,,,,
Cod4,8030,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8030,N,8,0,3,0,Cod3/803,Actividades de investigación,,,,,,,,,
Division,81,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/81,N,8,1,,,Seccion/N,Servicios a edificios y actividades de jardinería,,,,,,,,,
Cod3,811,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/811,N,8,1,1,,Division/81,Servicios integrales a edificios e instalaciones,,,,,,,,,
Cod4,8110,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8110,N,8,1,1,0,Cod3/811,Servicios integrales a edificios e instalaciones,,,,,,,,,
Cod3,812,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/812,N,8,1,2,,Division/81,Actividades de limpieza,,,,,,,,,
Cod4,8121,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8121,N,8,1,2,1,Cod3/812,Limpieza general de edificios,,,,,,,,,
Cod4,8122,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8122,N,8,1,2,2,Cod3/812,Otras actividades de limpieza industrial y de edificios,,,,,,,,,
Cod4,8129,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8129,N,8,1,2,9,Cod3/812,Otras actividades de limpieza,,,,,,,,,
Cod3,813,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/813,N,8,1,3,,Division/81,Actividades de jardinería,,,,,,,,,
Cod4,8130,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8130,N,8,1,3,0,Cod3/813,Actividades de jardinería,,,,,,,,,
Division,82,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/82,N,8,2,,,Seccion/N,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,,,,,,,,,
Cod3,821,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/821,N,8,2,1,,Division/82,Actividades administrativas y auxiliares de oficina,,,,,,,,,
Cod4,8211,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8211,N,8,2,1,1,Cod3/821,Servicios administrativos combinados,,,,,,,,,
Cod4,8219,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8219,N,8,2,1,9,Cod3/821,"Actividades de fotocopiado, preparación de documentos y otras actividades especializadas de oficina",,,,,,,,,
Cod3,822,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/822,N,8,2,2,,Division/82,Actividades de los centros de llamadas,,,,,,,,,
Cod4,8220,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8220,N,8,2,2,0,Cod3/822,Actividades de los centros de llamadas,,,,,,,,,
Cod3,823,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/823,N,8,2,3,,Division/82,Organización de convenciones y ferias de muestras,,,,,,,,,
Cod4,8230,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8230,N,8,2,3,0,Cod3/823,Organización de convenciones y ferias de muestras,,,,,,,,,
Cod3,829,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/829,N,8,2,9,,Division/82,Actividades de apoyo a las empresas n.c.o.p.,,,,,,,,,
Cod4,8291,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8291,N,8,2,9,1,Cod3/829,Actividades de las agencias de cobros y de información comercial,,,,,,,,,
Cod4,8292,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8292,N,8,2,9,2,Cod3/829,Actividades de envasado y empaquetado,,,,,,,,,
Cod4,8299,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8299,N,8,2,9,9,Cod3/829,Otras actividades de apoyo a las empresas n.c.o.p.,,,,,,,,,
Seccion,O,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Seccion/O,O,O,,,,,Administración Pública y defensa; Seguiridad Social obligatoria,,,,,,,,,
Division,84,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Division/84,O,8,4,,,Seccion/O,Administración Pública y defensa; Seguridad Social obligatoria,,,,,,,,,
Cod3,841,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod3/841,O,8,4,1,,Division/84,Administración Pública y de la política económica y social,,,,,,,,,
Cod4,8411,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8411,O,8,4,1,1,Cod3/841,Actividades generales de la Administración Pública,,,,,,,,,
Cod4,8412,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8412,O,8,4,1,2,Cod3/841,"Regulación de las actividades sanitarias, educativas y culturales y otros servicios sociales, excepto Seguridad Social",,,,,,,,,
Cod4,8413,http://vocab.linkeddata.es/datosabiertos/kos/comercio/cnae/Cod4/8413,O,8,4,1,3,Cod3/841,Regulación de la actividad económica y contribución a su mayor eficiencia,,,,,,,,,
