"filename","predicted_delimiter","predicted_quotechar","predicted_escapechar","target_delimiter","target_quotechar","target_escapechar","prediction_time"
"pssave_traindata_m=15_n=15_timelow=15_timehight=30_numofloop=2000.csv",",","","",",","","","0"
"3115360e13f73f92a5b642786083084f.csv",",","","",",","","","0"
"01ec9a29b02f7fa1df96e8a87ef237ad.csv",",","","",",","","","0"
"560d72d70f5b88d72a37e7a629f7132c.csv",",","""","",",","""","","0"
"S39.csv",",","","",",","","","0"
"240fc6a1b696f3f966893c3a10b97342.csv","	","""","","	","""","","0"
"O17.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_1.dat__m16.csv",";","""","",";","""","","0"
"ResultsOR30x100-0.25_7.dat.csv",";","""","",";","""","","0"
"dwp-payments-may2012.csv",",","","",",","""","","0"
"Dry-6Layer-Friction.csv",",","","",",","","","0"
"845ee11cbf92b120d94375c906d992f7.csv",",","","",",","","","0"
"c17878afcc1d5859742012cc143381b9.csv",",","""","",",","""","","0"
"5e80da14b46d543b18198d7ee6dda8a9.csv","	","""","'","	","""","""","0"
"7cea866d288b5349afe79cdf88850a9a.csv",",","","",",","","","0"
"9f5c98f5a6083c029fa02a8d6348e450.csv",",","""","",",","""","""","0"
"e03aa4402e43784d2f45e911093e7d25.csv",",","","",",","","","0"
"8e21727621f61ae530145d21dd65c245.csv",";","","",";","","","0"
"9ed6f561cbbcd49d973943079f76b3cd.csv",",","""","""",",","""","""","0"
"vissim_data_conf2572_i6_v4079.csv",";","","",";","","","0"
"da11c41a84fb8322b22bc04792aea2dc.csv",",","","",",","","","0"
"3f93a18dabcb83dc87f8dfa1c9fce24f.csv",",","","",",","","","0"
"145855af10cf5f943f28fb93bc9bc142.csv",",","""","",",","""","","0"
"e122754dca7ca45499dccc1db72242b8.csv","	","","","	","","","0"
"0197ed819976d613f585ca619134333e.csv",",","","",",","","","0"
"9a81a5e2ab3556f65ce6e44fcfb7024e.csv",",","","",",","","","0"
"e5fb8280d0121960f432ab8f060d813f.csv",",","""","",",","""","","0"
"393649b369583d8f0e361d1f8ad3ca4a.csv",",","","",",","""","","0"
"DfE_Spend_September_2016.csv",",","","",",","""","","0"
"Auto_Tone_sub307_day1.csv",",","","",",","","","0"
"public-perception-data.csv",",","","",",","","","0"
"678eb29512750694aa3599d36f916335.csv",",","","",",","","","0"
"Premises_licenses.csv",",","""","",",","""","""","0"
"d9dc46f860e0752ab150f57b1d5966d5.csv",",","","",",","","","0"
"25k-payments-11-march.csv",",","""","",",","""","","0"
"d53243e3f8d0e3cfb8ef26e487fbeb78.csv",",","","",",","","","0"
"81124355f50be0829fd0c45640ac56d1.csv",",","","",",","","","0"
"BEIS-exceptions-to-spending-controls-property-Octobe-December-2019.csv",",","","",",","","","0"
"30f5cf82caf65cefe2c6068764eb0cd7.csv",",","","",",","","","0"
"W16out.csv",",","","",",","","","0"
"Transfer7-d-4,P4&5 (BioRep3).csv",",","""","",",","""","","0"
"DB48K.csv",",","","",",","","","0"
"ebb516bdac7ad5faa0170647e3ad62f4.csv",",","","",",","","","0"
"efbea768eb97baecfe1d739a6bc4bae5.csv",",","","",",","","","0"
"vissim_data_conf2709_i4_v1274.csv",";","","",";","","","0"
"W42.csv",",","","",",","","","0"
"365015771d774bc01df0ae8f4babdb17.csv",",","","",",","","","0"
"b02069210479816ebc4d44b8730189b0.csv","	","","",";","","","0"
"8fbe81f99491a352e7006d2f5f104e4a.csv",",","","",",","","","0"
"uk-local-authority-emissions.csv",",","""","""",",","""","","0"
"K├╢ster2015a-Rs-mod.csv",",","","",",","","","0"
"6eed0a271d997d6c1c59f8c0f3735a08.csv",",","","",",","","","0"
"55f5a5b5f0bab0e2a6c19b3ea4f72ce2.csv",";","""","",";","""","","0"
"fb4a81d4bec4c5d9e84bdeeeaa5114ae.csv",",","","",",","","","0"
"919c3dc1ff5012233cffd6c87eb3579a.csv",",","","",",","","","0"
"1fe8312213229fe26db807682e3394bd.csv",",","","",",","","","0"
"W13sum.csv",",","","",",","","","0"
"0c60a0755726ba88bf93ae56f861b8de.csv",",","""","",",","""","","0"
"fa3a7541af18cf4751950d1c8aff04d4.csv",";","","",";","","","0"
"9Layer-Friction.csv",",","","",",","","","0"
"ecd117beb159385dc186992163eaa7db.csv",",","""","@",",","""","","0"
"S28.csv",",","","",",","","","0"
"9109f528a63083e88a764339c356f41f.csv",",","","",",","","","0"
"d9f16a0e6de5ff1700358abc08ed4a52.csv",";","","",";","","","0"
"d4efcd9639881911df830a6bc6fc4c8a.csv",",","""","",",","""","","0"
"063c87f59fbd8f0b7729259f1f53dbfb.csv",",","","",",","","","0"
"c56299bd4175743ba8b4807eaf3891fd.csv",",","","",",","","","0"
"a791912572799070b1b107eddd1d1fdd.csv",",","","",",","","","0"
"a219c9464993f8a484305f3b4174feb2.csv",",","","",",","","","0"
"Takakai2008-n2o.csv",",","","",",","","","0"
"7cff3162a922b1288a2c29d9260e5952.csv",",","","",",","","","0"
"K├╢ster2016-Rs-mod.csv",",","","",",","","","0"
"victoria-albert-museum__31-03-2012__vam_VA-staff-and-salary-data-March2012-senior.csv",",","""","'",",","""","","0"
"royal-armouries__30-09-2012__armouries_300912-Royal-Armouries-senior.csv",",","""","",",","""","","0"
"96e41368570949c0b6fb1a93bc7032ae.csv",",","","",",","","","0"
"c2bbd23dd571456aeecfa92255d77fe1.csv",",","""","",",","""","","0"
"SouthTrent_DestinationZones.csv",",","","",",","","","0"
"es_page2.csv",",","","",",","","","0"
"d12bc2acec6bd35539ad7fc1eb2f7ba0.csv",",","","",",","""","","0"
"1717bf13aa7a572990e2c5a0419b23bc.csv",",","","",",","","","0"
"efdd08563783ed89fecfefe1864ac9e0.csv",",","","",",","","","0"
"Lag Seca - Temp.csv",",","","",",","","","0"
"XRD 10%Yb4%Er sample05.csv",",","""","",",","""","","0"
"8fcbf41f5a9052433446630dd2fe90e1.csv",",","","",",","","","0"
"bae9f4cb9c2979ec4549fa6e7bb26685.csv",",","","",",","","","0"
"36c0084d566cec189747fd210c9ad55e.csv",",","","",",","","","0"
"the-national-gallery__31-03-2012__ng-london_310312-NG-Organogram-ver1-senior.csv",",","""","@",",","""","","0"
"bbb49c1a1d5341e4d724522d002af1f4.csv",";","","",";","","","0"
"dft-minister-travel-q4-2018.csv",",","""","",",","""","","0"
"vissim_data_conf2613_i4_v4783.csv",";","","",";","","","0"
"bb148966cb865f0303edce54f95f433c.csv",",","""","",",","""","","0"
"beis-senior-officials-expenses-january-to-march-2018.csv",",","£","",",","""","","0"
"3c6857b7d3921766ae59abe362bd71cc.csv",";","""","",";","""","","0"
"da561a1a2b1cafada349ae8c7d9c7acd.csv",",","""","",",","""","","0"
"8057a079a89f56e7ee69da65a016965d.csv",",","","",",","","","0"
"85883704c6e1bbb196538b8864f5e556.csv",",","","",",","","","0"
"_MoD__Senior_Officials__Hospitality_Report_Q1_20-21.csv",",","""","",",","""","","0"
"d672a25b23150628455ef07bba0a384a.csv",",","""","",",","""","","0"
"e41b897c061fd57e07dcdfa8c0337b16.csv","#","","",",","","","0"
"spec_min_uptakes.csv",",","","",",","","","0"
"Trial_2.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_1.dat__m12.csv",";","""","",";","""","","0"
"bfce4e46e225f0d7b68e31aacd39a32d.csv",",","","",",","","","0"
"DCMS_dataset_ministerial_hospitality_may_july_2010.csv",",","""","",",","""","","0"
"ee33ae40284f5e52c61a5602e4b63fcc.csv",",","""","",",","""","","0"
"Takakai2008-Rs.csv",",","","",",","","","0"
"W23sum.csv",",","","",",","","","0"
"78d8b0fbcc35390516a411cbcb07a34d.csv","|","","","|","","","0"
"dwp-payments-april11.csv",",","""","",",","""","","0"
"cc6cce0fa9057ef73283e427caaa08c9.csv",",","","",",","","","0"
"O18.csv",",","","",",","","","0"
"e8f6fb4c4c7cc722e440ef038de0a1cd.csv",",","","",",","","","0"
"58de11988c55a51c23c77c1039c06165.csv",",","","",",","","","0"
"dhsc-spend-over-500-dec17.csv",",","""","",",","""","","0"
"R1F Comb_Expenditure_over_Threshold_Report_February_17.csv",",","","",",","","","0"
"e09c314686c3009ed28484a338fbcce0.csv",",","""","",",","""","","0"
"a61aef5ce18786b57f955cfe93fe0816.csv",",","""","""",",","""","""","0"
"GPC_may14.csv",",","","",",","","","0"
"5d9b01edc682aee3d51a4b72b57bb9b0.csv",",","","",",","","","0"
"September-2013-travel.csv",",","","",",","""","","0"
"6d85f3ef339f08a7c05f724290363595.csv",",","","",",","","","0"
"fr_hypo2.csv",",","","",",","","","0"
"8fb9059bd86fd3d935017aa0218053ed.csv",",","""","",",","""","""","0"
"business_expenses_jan_mar_14_peter_lewis_ce.csv",",","""","",",","""","","0"
"5723f77441dd064e03e9317e9187de86.csv",";","","",";","","","0"
"51fe73c06022e900ff14b30732b72274.csv",",","","",",","""","","0"
"dsst20625.csv","	","","",",","","","0"
"a2d7e44368b1db7f599de2beaf3d6058.csv",",","","",",","","","0"
"e20f8349f16bc7e22e2aa1611bf8b544.csv",",","""","",",","""","","0"
"aacbf01614cb3107d9408cef77034c81.csv",";","""","",";","""","","0"
"general_social_care_council-2011-03-31-organogram-junior.csv",",","""","",",","""","","0"
"e1379c7af3d2b92f8cb0654be7d504b0.csv",",","""","'",",","""","","0"
"uk-eiti-2014-report-GVA-data.csv",",","","",",","","","0"
"da3ebc48938afeaf053fcf22d0c29dc2.csv",",","","",",","","","0"
"fcefc3fddbd3c003ca1c08c0967cdfbe.csv","|","","","|","","","0"
"ResultsOR30x250-0.50_4.dat.csv",";","""","",";","""","","0"
"263672dd939432ed0c6a740c541815f5.csv",",","""","",",","""","","0"
"moj-aramis-data-march-11.csv",",","","",",","""","","0"
"5f0c85082081be71467f410c2cde5367.csv",",","""","",",","""","","0"
"muxViz_15-01-2019_140228_community_perLayer_table.csv",";","""","",";","""","","0"
"ResultsOR30x100-0.50_10.dat__m27.csv",";","""","",";","""","","0"
"ResultsOR30x500-0.25_9.dat.csv",";","""","",";","""","","0"
"29e8fda9b44853d7c25a0008f29b43c5.csv",",","""","",",","""","","0"
"natural-england__31-03-2014__NaturalEngland_310314-Natural-England-Organogram-senior.csv",",","""","""",",","""","","0"
"prs_dat_transactions201603.csv",",","","",",","","","0"
"1183302aabcfa59399f1d8f9bba6e7d6.csv",",","","",",","","","0"
"Lag Seca - Wind Speed.csv",",","","",",","","","0"
"ResultsOR30x100-0.75_10.dat__m15.csv",";","""","",";","""","","0"
"eb764c5c37d9e6d9cd588035cecdf98a.csv",",","","",",","","","0"
"SouthTrent_Demand_node-based.csv",",","","",",","","","0"
"20200929 Figs for datamill upload Sept.csv",",","""","",",","""","","0"
"7dcf448f576fa5ae28057e142698b6a2.csv",",","""","",",","""","","0"
"fdec78d4693424a87b254109ec3ff8a6.csv",",","""","",",","""","","0"
"980f36ff1d0d775476b4bc253acf0434.csv",";","'","",";","","","0"
"Example2_7.csv",",","","",",","","","0"
"dft-ministerial-gifts-jan-mar-2020.csv",",","""","",",","""","","0"
"ResultsOR30x500-0.75_2.dat.csv",";","""","",";","""","","0"
"faculty_deflated.csv",",","","",",","""","","0"
"8777358d005c458966c9fc05cb8c3cda.csv",",","""","",",","""","","0"
"cal-autumn-19.csv",",","""","",",","""","","0"
"pages.csv",",","","",",","","","0"
"809dbef7643ecf3450ce0985e493de76.csv",";","","",";","","","0"
"IEEE - csv - 16 art.csv",",","""","—",",","""","""","0"
"4328a4aafcdc3a33b25416b8fae38afc.csv",",","","",",","","","0"
"13ff64cc0d4b761de1430366cdebb749.csv",",","""","""",",","""","""","0"
"fire_archive_V1_50574.csv",",","","",",","","","0"
"0bd3690b21b6b1bd8fd9a4cf5495cbc6.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_1.dat__m27.csv",";","""","",";","""","","0"
"98a9c78a61b45d777f64a9e702178e4a.csv",",","""","",",","""","","0"
"452acf3bbbe337c2ce9a447eb4f3e809.csv",",","""","",",","""","","0"
"Copy of Data Transparency Upload - October 2016.csv",",","""","",",","""","","0"
"W32out.csv",",","","",",","","","0"
"ed958be890350551f8ac7305df6f6e93.csv",",","","",",","","","0"
"da43cbbdf706a100592194f26aafb041.csv",",","","",",","","","0"
"8cd44a619a5a07cd5f9512e6e04efff3.csv",",","","",",","","","0"
"6fc513bb5915b0e6e80f57e061c6aeb2.csv"," ","",""," ","","","0"
"1ba7e5325de3d7831e07aabaacfa0763.csv",",","""","",",","""","","0"
"b2d397d3e1717bc8526d6a98478b2a11.csv",",","""","",",","""","","0"
"vissim_data_conf2572_i2_v4186.csv",";","","",";","","","0"
"4afb81fdbef028cf1232c5971aede511.csv",",","","",",","","","0"
"1c1528feb783be074767da27cc0056f9.csv",",","""","",",","""","","0"
"8fca6b2722ae4dec453ec764b7016255.csv",",","""","\",",","""","\","0"
"e601ef03770d5eba099e7615aae9940b.csv",",","","",",","","","0"
"eac5d79977fb54c2f16f7c4aa34fc328.csv",",","","",",","","","0"
"77cfc619a6daff5d5caac8eab3c46d4b.csv",",","""","",",","""","","0"
"817cb42bbf5a1d9b34b1f2d1a8149251.csv",",","","",",","","","0"
"3a723d26f475503b41f14db2f9c9368a.csv",",","","",",","","","0"
"overseastravel.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_10.dat__m29.csv",";","""","",";","""","","0"
"46104712b791214c190b4eb686eb949c.csv",",","""","°",",","""","","0"
"River_Water_Quality_Monitoring_1990_to_2018_-_Ammonia.csv",",","","",",","""","","0"
"31d1df8fbc485e799ed131e350c839b6.csv",",","""","",",","""","","0"
"77940e1ae7df3b26ef011320ff80a9e3.csv",",","","",",","","","0"
"treasure.csv",",","","",",","""","","0"
"Open_Data_Planning_2011-2012_-_NG.csv",",","""","""",",","""","""","0"
"45fb6c5a88487db326a67adf6325ba0e.csv",",","","",",","","","0"
"business_expenses_apr_jun_13_keir_starmer.csv",",","""","",",","""","","0"
"Nuova Serrazzano.csv",";","","",";","","","0"
"dft-workforce-management-information-201301.csv",",","""","""",",","""","","0"
"6acd618a8b5eb433a5beccaaf4891289.csv",";","""","""",";","""","""","0"
"MyLondon_traveltime_to_Bank_station_OA.csv",",","","",",","","","0"
"32e5caa6b3cc92a443f660f3dff297c1.csv",",","""","",",","""","","0"
"Lower_Layer_Super_Output_Area_(2011)_to_Clinical_Commissioning_Group_to_Local_Authority_District_(April_2016)_Lookup_in_England.csv",",","","",",","""","","0"
"0d83a289f755d7f5b9bb5a2f7aee22f9.csv",",","""","",",","""","","0"
"allocation-partners-15oct2010.csv"," ","","",",","","","0"
"Dry-1Layer-Friction.csv",",","","",",","","","0"
"4b62da0e8202bda446307a4a5d377ed0.csv",",","","",",","","","0"
"S26sum.csv",",","","",",","","","0"
"808151cc3e7dbd97355c9b25755c751b.csv",",","""","\",",","""","","0"
"86f22930da086d34bf3efd9685c2e461.csv",",","""","",",","""","","0"
"638861bd58a7b495e233cf3b26593bea.csv",",","""","",",","""","","0"
"cbcbdf7407134a44a14abc544f4718b6.csv",";","","",";","","","0"
"05c42b04fb855494f4642a9546ef38e7.csv",",","""","",",","""","","0"
"59e728da8899ac1ce113035d700bf3c7.csv","	","","",";","","","0"
"cps-mags-caseload-2013-2016.csv",",","""","""",",","""","","0"
"b4b8efa12aa399ff519b5fcc05030c69.csv",";","","",";","","","0"
"2e8e65a0127cb8afb2591308cc67fa7a.csv",",","""","",",","""","","0"
"Batch_3253340_batch_results.csv",",","""","",",","""","","0"
"S21out.csv",",","","",",","","","0"
"Contracts and grants register spreadsheet June 2018.csv",",","""","""",",","""","","0"
"ebf2d66a6148b631fa5c12678fedce0c.csv","	","","","	","","","0"
"aa81120c755e31651f3cdff13949d3f3.csv",",","""","\",",","""","""","0"
"89b4d0fabc38a1101b577a8f2340d5b0.csv",",","""","",",","""","","0"
"c3890c56fdf049a3dcad3bc5f8851fce.csv",":","""","""","#","""","""","0"
"9a5c6c59709cecbd6ae6ef132f18ca48.csv",",","","",",","""","","0"
"e9655141f18779ad4100bbfa879d34a2.csv",",","","",",","","","0"
"80a68f95789aa105fa6fb06ee1942780.csv","	","","","	","","","0"
"4f662f4acb99c404c6f03e07cf1d75f2.csv",",","""","",",","""","","0"
"ResultsOR30x250-0.25_10.dat.csv",";","""","",";","""","","0"
"metadatadeaths.csv",",","""","",",","""","","0"
"S36.csv",",","","",",","","","0"
"90b36f6696718006cbcae31264387b17.csv",",","""","",",","""","""","0"
"c09868be9ac7faa274087524485da4c2.csv",",","""","",",","""","","0"
"ec990cc7eab54a627d6cadaaab966c61.csv",",","","",",","","","0"
"a94280033b3f7aaecdc2ec95b56b99a7.csv",",","""","",",","""","","0"
"2e260a7f8884f9c854b684425ecd646c.csv",",","""","'",",","""","""","0"
"ebacfbd630e03507070758cbcbcbdcff.csv",",","""","""",",","""","""","0"
"c96b808c85983b7836066c2cf9aad162.csv",",","","",",","","","0"
"Expenditure_Report_January_2020.csv",",","","",",","""","","0"
"Organogram_FINAL_2018-19_Sept-senior.csv",",","""","""",",","""","","0"
"ministry-of-defence__31-03-2013__mod_20130522-DIO_Organogram_April_13_-data-U-senior.csv",",","""","""",",","""","""","0"
"hm-treasury__30-09-2012__hmtreasury_HMT-government-staff-and-salary-data-template-Sept-Oct-2012-V7-upload-junior.csv",",","""","",",","""","","0"
"department-of-health__31-03-2016__dh_010416-DH-Organogram-senior.csv",",","""","'",",","""","","0"
"364d60f97c4084f1dc45f9afb49848fe.csv"," ","""","",",","""","""","0"
"71668943b3c3468d6bf642ba3d793200.csv",",","","",",","","","0"
"2e1dd5e4e8ac7d212fc6b135dd5505fe.csv",";","","",";","","","0"
"April-June-2018.csv",",","""","",",","""","","0"
"ae7cdfbb8a1b2cbb21c9186b7bbea3e1.csv",",","""","""",",","""","""","0"
"879ad4676de5f9d5b668a8e55baa2660.csv",",","","",",","","","0"
"1f23b8f2b1f1d72a42964798aeacc5d8.csv",";","'","",";","'","'","0"
"ProcSpend25KApr14CSV.csv",",","""","",",","""","","0"
"d3303b3bd1e04db10234ee1ef0e50291.csv",",","""","",",","""","","0"
"b5a758903e9a3be6222e2dc747308628.csv",",","","",",","","","0"
"Transfer7-tecRep1-d-4,P1&2 (BioRep1).csv",",","""","",",","""","","0"
"PM10_hourly_raw_080719_271019.csv",",","","",",","","","0"
"b3dc88b2de4957dc10276d774d3865d7.csv",",","","",",","","","0"
"high_speed_2_limited-2011-09-30-organogram-senior.csv",",","""","""",",","""","","0"
"afc63e18eec75fc86c5e6663d0da7504.csv",",","","",",","","","0"
"055195a61914574c288435e600fd449e.csv",",","","",",","","","0"
"4dc171207da0d92ab349b51d09dcd20a.csv",",","","",",","","","0"
"975ebdba0a50061b1798da50f03be6d4.csv",",","""","",",","""","","0"
"W11.csv",",","","",",","","","0"
"2a10bf18ae11b445ba96994e4b6575e2.csv",",","","",",","","","0"
"spend-over-25k-2016-october.csv",",","","",",","""","","0"
"ccc0f0798677b19910f5a8a7edeee520.csv",",","","",",","","","0"
"S35.csv",",","","",",","","","0"
"2cf1dcf1686fc35e0953721d7cd661c1.csv",",","","",",","","","0"
"Secondary Pupils Eligible for (FSM) by Ward-Jan16.csv",",","""","",",","""","","0"
"N14_air.csv",",","","",",","","","0"
"pla_3%talc_heating_cooling rate 5 degC_min.csv",",","","",",","","","0"
"3bcc59f9b69315cb3a39ddf0c94e3596.csv",",","","",",","","","0"
"30092018_Northern_Lighthouse_Board_Organagram_submitted_05112018-junior.csv",",","""","",",","""","","0"
"DCHS_NOV_2013.csv",",","","",",","","","0"
"agency-staff-costs-schools-2017-18.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.25_5.dat__m13.csv",";","""","",";","""","","0"
"ResultsOR30x100-0.25_10.dat__m13.csv",";","""","",";","""","","0"
"S48.csv",",","","",",","","","0"
"33b73aae1020a7061c9f4aaa6bf17bb6.csv",",","","",",","","","0"
"S11sum.csv",",","","",",","","","0"
"a27086e60b5ea6fbb0844ad8a8d45a39.csv",",","""","",",","""","","0"
"Contracts and grants register spreadsheet June 2015.csv",",","""","""",",","""","""","0"
"921792864d18111e965d5f7a667c3634.csv",",","","",",","","","0"
"c1bcc276b9e52f803675ba3cc3012442.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_5.dat__m21.csv",";","""","",";","""","","0"
"WTMBT_Par_Inv.csv",",","","",",","","","0"
"d54cccf77d43703a61804b93fcd4a5bb.csv",",","","",",","","","0"
"f5cf374126faa3e86f7fa4aebf49d4ea.csv",",","","",",","","","0"
"S22.csv",",","","",",","","","0"
"8f1f32fb165027cbd9b2ede152c86f37.csv",",","""","",",","""","","0"
"c36244feb315cba8fe3f0ace3302b014.csv",",","""","",",","""","","0"
"K├╢ster2018-Rs-mod.csv",",","","",",","","","0"
"noms-pheonix-jan-12.csv",",","""","",",","""","""","0"
"Auto_Tone_sub240_exp.csv",",","","",",","","","0"
"2f1246ea45420defcc324b6187bce73c.csv",",","""","",",","""","","0"
"c1be033d38179ead6fdf3664ef0006ca.csv",",","","",",","","","0"
"subset_rKneeY.csv","","","",",","","","0"
"05699d9880b48f5b56e3a29d6fcfee6d.csv",",","","",",","","","0"
"9f1b1908f6f77cbfa62e22ec3b0fecbc.csv",",","","",",","","","0"
"aef81fc47b15659022eda6a1debdaec2.csv",",","","",",","","","0"
"b1c0079a30ec10887f87fe7eb5029c84.csv",",","","",",","","","0"
"43e9f3eea844ce1d94c951d0c786b4ae.csv","#","","",";","","","0"
"b4a788427f434817863a9d2bfb424bc9.csv",",","","",",","","","0"
"13a28e350aa119916beceaaf3f63489e.csv","","","","","","","0"
"protein_percent_cell.csv",",","""","",",","""","","0"
"a57ecd358a3380ddf9228db8e67b549a.csv",",","""","",",","""","","0"
"6cf77eae5d6b22e940d751dbec3057fe.csv",",","""","",",","""","","0"
"6580cd6150fa25775c587f29a744333b.csv",",","","",",","","","0"
"Table_9_P1.csv",",","","",",","","","0"
"a0c775371927fd0ab51ea06790e2a77e.csv",",","""","",",","""","","0"
"b6c85c9546bdd9e9ca1c78d404e00563.csv",",","","",",","","","0"
"ca31251a737862028197418f3587d602.csv",",","""","",",","""","","0"
"9c4f0a4c44d3ffc691bd482010585e97.csv","	","""","","	","""","","0"
"f64ee0ee4fb91efe8ced8f1beebd78d4.csv"," ","",""," ","","","0"
"vissim_data_conf2709_i15_v1625.csv",";","","",";","","","0"
"K1par-8mMAP_rate_sets.csv",",","","",",","","","0"
"es_hypo3.csv",",","","",",","","","0"
"9b2afd0e74715753c4a479090b01cb8b.csv",",","","",",","","","0"
"ResultsOR30x100-0.50_1.dat__m29.csv",";","""","",";","""","","0"
"628e4527588364a408d3f815f44e7176.csv",",","""","",",","""","","0"
"tilt.csv",",","","",",","","","0"
"vissim_data_conf1723_i7_v5106.csv",";","","",";","","","0"
"28642e166f38fa78fe231024a3f228be.csv",",","","",",","""","\","0"
"S30out.csv",",","","",",","","","0"
"S23sum.csv",",","","",",","","","0"
"Batch_3507526_batch_results.csv",",","""","",",","""","","0"
"driving-standards-agency__31-03-2013__dft_DSA-Transparency-Final-Return-31-03-13-junior.csv",",","""","",",","""","","0"
"Complete List of business properties within Calderdale - October 2017.csv",",","","",",","""","","0"
"247b612a256fa87076af74c7acf5804a.csv","	","","","	","","","0"
"ad0877837763d170856fde003e1b3dbf.csv","	","","","	","","","0"
"c8691934a335ac2ac8253b0d5e109409.csv",",","","",",","","","0"
"CO_Transparency_data_-_November_2012.csv",",","""","",",","""","","0"
"27d2b901a5e7183c70d2adc696dbbacf.csv",",","""","""",",","""","""","0"
"8b2deebfb2c30c9fb128bf0dacf359ec.csv",",","""","""",",","""","""","0"
"mc10003.csv",",","","",",","","","0"
"Note_6_1_12-13.csv",",","""","""",",","""","","0"
"ed37f9f96d57b8e2389c36ee857532b1.csv","|","","","|","","","0"
"saida2.csv","d*","",""," ","","","0"
"17fc931d573c618e9287e1911f04a39a.csv",",","""","""",",","""","","0"
"72acf413b96f6e44a340790968fd59b8.csv",",","","",",","","","0"
"3f4a5bdeca90f223f358303dc0f143cf.csv",";","""","",";","""","","0"
"e7b803e6767fb1f711c4996ed5714618.csv",",","""","",",","""","","0"
"Trial_19.csv",",","","",",","","","0"
"2e563ed3e0dba821511e50573894efe0.csv",",","""","",",","""","","0"
"23acbbd0bd8cd622e89b84699b360b6b.csv"," ","",""," ","","","0"
"e0084dc8bee5f0c8088707246bfcfd5f.csv",",","","",",","","","0"
"ff5af53567d59ac16f67c3eeed123b7e.csv",",","'","",",","","","0"
"Batch_3306330_batch_results.csv",",","""","",",","""","","0"
"34031ae1e27ca4872b0d6de3497daf0a.csv",",","","",",","","","0"
"34d83da71b28ea0e927d341595d2338a.csv",";","""","",";","","","0"
"S14sum.csv",",","","",",","","","0"
"average_three_limb_muscles_average stride _time.csv",",","","",",","","","0"
"puss-july-sept-2011.csv",",","""","",",","""","","0"
"50221931814d5e00aa389563eec343ee.csv",",","","",",","","","0"
"ResultsOR30x100-0.75_10.dat__m10.csv",";","""","",";","""","","0"
"147ee796941ee717868ab75f42129be6.csv","	","","","	","","","0"
"17aa545ae4ecb6ec690b4a3b7f156495.csv",",","""","""",",","""","""","0"
"detector1_spectrum_model.csv",",","","",",","","","0"
"probation-trusts-data-apr.csv",",","""","",",","""","","0"
"Copy of Loans Out Tracker 2016 for data hack.csv",",","""","",",","""","","0"
"a9701d08cac24ac451b2735d86866fba.csv","","""","",",","""","","0"
"3fc0b72cb9a55a4567e39bd5a5d4f39e.csv","|","","","|","","","0"
"var.Contribution.Aspen.csv",",","""","",",","""","","0"
"2de08465f675a67867e7fa305951236e.csv","","","","","","","0"
"e049ecfc70abb8f48a4f560b8e0d3721.csv","	","""","","	","""","","0"
"20101215_consultancy_mod_exceptions.csv",",","""","",",","""","","0"
"1e496667a9eb6996762e254a4fe87115.csv",";","","",";","","","0"
"Lag Seca - Radiation.csv",",","","",",","","","0"
"5fb887d04ea1b30e8d083f3ada53f5b3.csv",",","","",",","","","0"
"5185a2856aea14a9ad5048cab6652252.csv",",","""","",",","""","","0"
"Groundwater_Dependent_Terrestrial_Ecosystems.csv",",","","",",","","","0"
"e724e44994e2d1a20c89535edf634fec.csv",",","""","",",","""","","0"
"826ecd927a626f27e3a48265fd4a6c08.csv",",","","",",","","","0"
"cdd660853897d7a7319e5c66a3bacb4b.csv",",","""","",",","""","","0"
"sel.mdls.Aspen.cltr1.MCPea.csv",",","""","",",","""","","0"
"totalArea.aspen.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.25_10.dat.csv",";","""","",";","""","","0"
"ecb7f1a44d43121ec3a052338f0a62b5.csv",",","""","",",","","","0"
"dig2deldig2light20150225.csv","	","","",",","","","0"
"dadad29f09e60b061a1a6a7bb269dc7e.csv",",","","",",","","","0"
"spend-july2010.csv",",","""","",",","""","","0"
"buildingcontroltransparencydelegateddecisionsmay2014.csv",",","""","",",","""","","0"
"205b5617527dfd5d0f5860ab72ea8eac.csv",",","","",",","","","0"
"dgpa10624.csv","	","","",",","","","0"
"raingauges-2014-10.csv",",","","",",","","","0"
"BIS_exceptions_to_spending_controls_property._October_to_December_2012.csv",",","""","",",","""","","0"
"Wakefield-council-grant-payments-2017-18-quarter-1.csv",",","""","",",","""","","0"
"Transparency_data_Aug_16.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_10.dat__m20.csv",";","""","",";","""","","0"
"5b3c3a32dfaa1ee877d28c9771ad0334.csv",",","""","",",","""","","0"
"HO_FY1415_AP8_Proc_Card_500_CSV.csv",",","""","",",","""","","0"
"E&W_females_pop_2016.csv",",","","",",","","","0"
"Q4_travel_data_SCS2.csv",",","","",",","","","0"
"S41.csv",",","","",",","","","0"
"987440b4940743eef99f691a1b517744.csv",",","","",",","","","0"
"9b62d17eb9976e91a7558e902f734953.csv",",","","",",","","","0"
