AM60 RS CT 298K,,,
,,,
True Strain,True Stress,,
0.0638220551621097,327.584014893,,
0.0638412349650625,327.527954102,,
0.0638505179551499,327.536956787,,
0.0638592407914071,327.557037354,,
0.0638691380882183,327.490539551,,
0.0638877025260752,327.490936279,,
0.063896984146715,327.52520752,,
0.0638911134894578,327.609710693,,
0.063910291967944,327.52722168,,
0.0639201334127883,327.554260254,,
0.0639300301069483,327.593261719,,
0.0639485924763709,327.554199219,,
0.0639584888888857,327.566925049,,
0.0639683298594165,327.560241699,,
0.0639270657993516,327.698120117,,
0.0639456291618543,327.657989502,,
0.0639648075328892,327.646575928,,
0.0639834255380118,327.672515869,,
0.0639938806603692,327.647064209,,
0.0640031612955607,327.645446777,,
0.0640051189038902,327.703491211,,
0.0639887928771753,327.762329102,,
0.063987731043052,327.784759521,,
0.0640074667156295,327.746002197,,
0.0639958373488576,327.825012207,,
0.0640248542333129,327.749969482,,
0.0640347498911424,327.718444824,,
0.0640445891732599,327.692169189,,
0.0640536461046694,327.821502686,,
0.06406354147759,327.805664062,,
0.0640762327362523,327.824798584,,
0.0640855126071992,327.802093506,,
0.0640954076647955,327.794433594,,
0.0641052463501052,327.790618896,,
0.0640885871199402,327.911102295,,
0.0640984268102677,327.898742676,,
0.0641077627494966,327.895690918,,
0.064111843561139,327.933929443,,
0.0641216820847432,327.788635254,,
0.0640769596344471,328.055664062,,
0.0640961345490523,327.944335938,,
0.0641054142353157,328.002624512,,
0.0641146947733648,327.902679443,,
0.0641338689644226,327.982391357,,
0.0641432045727733,327.875732422,,
0.0641617639234843,327.949249268,,
0.0641541616559285,328.061859131,,
0.064164056034265,328.057159424,,
0.0641826140601604,327.904693604,,
0.0641925081569837,327.973419189,,
0.0642116817939114,328.024475098,,
0.0642215193353086,328.018890381,,
0.0642314130472087,328.029968262,,
0.0641982101133427,328.169433594,,
0.064208104055859,328.063049316,,
0.0642012289484555,328.201934814,,
0.0641866945663608,328.255310059,,
0.0642058683147555,328.048675537,,
0.0642157621815027,328.197692871,,
0.0642337612654986,328.128204346,,
0.0642436548562819,328.156463623,,
0.0642534920831494,328.100372314,,
0.0642721047143673,328.150390625,,
0.0642819425991131,328.116760254,,
0.0642973692502919,328.221313477,,
0.0643072059487757,328.112121582,,
0.0643170988129574,328.189727783,,
0.0643362691235113,328.193481445,,
0.0643455475193601,328.174102783,,
0.0643184959963149,328.286499023,,
0.0643283887488071,328.246429443,,
0.0643084352948536,328.366577148,,
0.0643276067091869,328.350280762,,
0.0643382260798553,328.370361328,,
0.0643480623764528,328.349395752,,
0.0643297859163907,328.430236816,,
0.0643483418046282,328.25213623,,
0.0643582342618691,328.337219238,,
0.0643779635613933,328.376953125,,
0.0643805899170924,328.42578125,,
0.0643904257969975,328.303344727,,
0.0644102097810212,328.410003662,,
0.0644188724174485,328.385864258,,
0.0644386558386983,328.361602783,,
0.0644417292658891,328.415222168,,
0.0644156310868981,328.514953613,,
0.0644249640652108,328.430267334,,
0.0644347995086689,328.351257324,,
0.0644527946506608,328.482574463,,
0.0644622388531517,328.498321533,,
0.0644721301837406,328.409851074,,
0.064442288069818,328.602020264,,
0.0644625745036987,328.455810547,,
0.0644719070439016,328.581481934,,
0.0644910743869918,328.516906738,,
0.0645009101177856,328.56439209,,
0.0645101860486363,328.570739746,,
0.0645299676634904,328.544128418,,
0.0645216416201129,328.607666016,,
0.0645309173586625,328.583374023,,
0.0645593599829409,328.492370605,,
0.0645686916199376,328.565338135,,
0.0645285707755665,328.724212646,,
0.0645384614500694,328.605041504,,
0.0645418701944631,328.731018066,,
0.0645610361966054,328.568359375,,
0.0645714852817479,328.635650635,,
0.0645807614954346,328.689727783,,
0.0645851197393395,328.746917725,,
0.0645950098545536,328.656738281,,
0.0646141748382578,328.651702881,,
0.0646170246185923,328.748962402,,
0.0646361901178011,328.469482422,,
0.0646454647938946,328.538543701,,
0.0646547956274307,328.597229004,,
0.0646291492182225,328.833343506,,
0.0646384248970244,328.644622803,,
0.064648314485061,328.776763916,,
0.0646674231418509,328.774719238,,
0.0646785975764088,328.829772949,,
0.0646890454332208,328.76159668,,
0.0646691544796647,328.891967773,,
0.0646888776459648,328.83001709,,
0.0646987667350596,328.833709717,,
0.064708040830796,328.817993164,,
0.0647265897015701,328.7996521,,
0.0647364784177358,328.679840088,,
0.0647463107978044,328.684997559,,
0.0647556406904151,328.858856201,,
0.0647661439795263,328.872833252,,
0.0647754174504237,328.862579346,,
0.064758769381146,328.94543457,,
0.0647686024793292,328.793731689,,
0.0647777643916214,328.939788818,,
0.0647963119691592,328.916717529,,
0.0647820655407252,328.986694336,,
0.0647543003555612,329.072845459,,
0.064773462286738,328.892242432,,
0.064768266931485,329.117706299,,
0.0647775403826953,328.990722656,,
0.0647874285950396,329.022521973,,
0.0647949707515579,329.130981445,,
0.0648042439551361,329.092407227,,
0.0647904456519258,329.200164795,,
0.0648003337366613,329.143768311,,
0.0648096068905081,329.187835693,,
0.0647867031503676,329.266418457,,
0.0648151375632199,329.228027344,,
0.064788266511099,329.339691162,,
0.0648074287286839,329.222290039,,
0.0648131824771918,329.337371826,,
0.0648224555118913,329.170928955,,
0.0648422318877918,329.233001709,,
0.0648515046531205,329.242919922,,
0.0648607773324655,329.271484375,,
0.0648799381606458,329.31072998,,
0.064897924356996,329.260162354,,
0.0649077560869566,329.213592529,,
0.0649114981355023,329.311584473,,
0.0649294847013562,329.292358398,,
0.064934344664102,329.313018799,,
0.0649145148180873,329.380249023,,
0.0649336736795209,329.341674805,,
0.064910995822762,329.447021484,,
0.0649208827155652,329.330444336,,
0.0649388691126249,329.362091064,,
0.0649585860229621,329.325134277,,
0.0649684724452596,329.319732666,,
0.0649777440400683,329.381011963,,
0.0649974611210044,329.403167725,,
0.0650067886707146,329.32119751,,
0.0650154461407597,329.340026855,,
0.0650202494628475,329.434692383,,
0.0650171215901013,329.46081543,,
0.0650258342562437,329.444946289,,
0.0650548765531653,329.396850586,,
0.0650389593349856,329.504425049,,
0.0650592889519713,329.442871094,,
0.0650375631578858,329.567352295,,
0.0650152784082604,329.640350342,,
0.065035608506671,329.622833252,,
0.0650448241945445,329.629425049,,
0.065054095081481,329.566833496,,
0.0650633658824692,329.574890137,,
0.0650825228293154,329.572784424,,
0.0650912349256598,329.547210693,,
0.0651083243938578,329.608398438,,
0.0651142441272816,329.612884521,,
0.0651229559472726,329.598236084,,
0.0651421117526003,329.575042725,,
0.0651519401451561,329.578979492,,
0.0651512140279428,329.617919922,,
0.065164002983011,329.627105713,,
0.0651688618061433,329.635345459,,
0.0651781315432178,329.624267578,,
0.0651978437366499,329.5625,,
0.0652077277938392,329.568725586,,
0.0652169981075089,329.591156006,,
0.0652262111870563,329.613891602,,
0.0652464817243252,329.587005615,,
0.0652551923923674,329.521392822,,
0.0652649644012589,329.599517822,,
0.0652840612784419,329.583404541,,
0.0652496641529261,329.691986084,,
0.0652694311452607,329.641204834,,
0.0652879696058972,329.602416992,,
0.0652872997953493,329.699005127,,
0.065286685255487,329.720275879,,
0.065296568434605,329.709289551,,
0.0653111419642171,329.720245361,,
0.065321024901629,329.642364502,,
0.0652345875771089,329.942810059,,
0.0652531828935131,329.636810303,,
0.0652630101944841,329.863983154,,
0.065291432004037,329.776489258,,
0.0653007006049929,329.827758789,,
0.0653100253266639,329.831451416,,
0.0653280047258748,329.861755371,,
0.0653378312915802,329.800750732,,
0.0653477139652282,329.896057129,,
0.0653338116851918,329.971893311,,
0.0653436381938352,329.935760498,,
0.0653231466759301,330.03817749,,
0.0653416841407994,329.964904785,,
0.0653515667763711,330.013641357,,
0.0653505616559067,330.050811768,,
0.0653275578911829,330.143188477,,
0.0653373844612791,330.008361816,,
0.065347267139343,330.020355225,,
0.0653658041570895,330.083862305,,
0.0653750720687484,330.058441162,,
0.0653755188822099,330.144042969,,
0.0653940553762656,330.041290283,,
0.0654033230260996,330.077880859,,
0.0654132050525385,330.074310303,,
0.0654317408480444,330.07144165,,
0.0654129821225923,330.1875,,
0.0654228078533013,330.025238037,,
0.0654413996700518,330.153991699,,
0.0654518395602973,330.000854492,,
0.0654617211073086,330.100952148,,
0.0654802560035609,330.080291748,,
0.0654901372697791,330.105682373,,
0.0654841635642997,330.211120605,,
0.0654934303790842,330.139556885,,
0.0655119646876233,330.126281738,,
0.0655212312447846,330.157653809,,
0.065529940456485,330.15637207,,
0.0655490875308043,330.148345947,,
0.0655139746031095,330.290313721,,
0.0655226829414316,330.164581299,,
0.0655423892807962,330.173370361,,
0.0655517117490704,330.254486084,,
0.0655603083102133,330.274230957,,
0.0655641593658202,330.304534912,,
0.0655731472897999,330.301818848,,
0.065582413280029,330.266387939,,
0.0655923497276156,330.314147949,,
0.0656016717301487,330.308441162,,
0.0655954758016416,330.362762451,,
0.0656053559294133,330.33581543,,
0.0655599168353451,330.486236572,,
0.0655883302076465,330.430725098,,
0.0655976522476497,330.352600098,,
0.0656069189473188,330.414489746,,
0.06559173537519,330.544281006,,
0.0656016155399177,330.476226807,,
0.0656108812663653,330.519958496,,
0.0656305858677573,330.436279297,,
0.0656404656486451,330.456542969,,
0.0656497310151269,330.449371338,,
0.0656694348510227,330.443939209,,
0.0656665318816693,330.540527344,,
0.0656851191677415,330.454193115,,
0.0656894726012533,330.54296875,,
0.0657074451795855,330.534790039,,
0.0656989613163459,330.575012207,,
0.0657088404217254,330.538360596,,
0.0657065518490323,330.615112305,,
0.0657158727870389,330.590576172,,
0.0657256955420911,330.607940674,,
0.0657277050280427,330.641571045,,
0.0657474625732988,330.587097168,,
0.0657572850180587,330.607025146,,
0.0657472397178559,330.673126221,,
0.0657663826320219,330.665344238,,
0.0657762048909433,330.611907959,,
0.0657460673850451,330.752868652,,
0.0657576764156699,330.762481689,,
0.0657455093091986,330.810211182,,
0.0657547737024681,330.771209717,,
0.0657739174087563,330.64755249,,
0.0657837957736683,330.771057129,,
0.0657930598122453,330.732910156,,
0.0658115885682433,330.720794678,,
0.0658214665610348,330.741821289,,
0.0658313444562522,330.735412598,,
0.0658504305205106,330.763031006,,
0.0658260422389406,330.848571777,,
0.0658353068224397,330.712158203,,
0.065812759887938,330.937469482,,
0.065822637869159,330.721130371,,
0.0658319024841982,330.780456543,,
0.0658504305205106,330.860931396,,
0.0658597501175357,330.795562744,,
0.0658415565056282,330.982940674,,
0.065859526350853,330.782714844,,
0.0658693486311931,330.845550537,,
0.0658786680519115,330.848083496,,
0.065897752276752,330.954101562,,
0.0659175064626107,330.84866333,,
0.0659267701987745,330.909301758,,
0.0659365908824619,330.93170166,,
0.0659330193103738,330.995147705,,
0.0659423381377401,330.927093506,,
0.065951601643874,330.863311768,,
0.0659712985965589,330.811706543,,
0.0659800038894264,330.971679688,,
0.0659889309720076,330.974609375,,
0.0660080701962255,330.955657959,,
0.0659865316391659,331.037475586,,
0.065995794735924,330.878082275,,
0.0659801705240383,331.109832764,,
0.0659894336797199,331.002288818,,
0.065998695813464,331.046112061,,
0.066018392774682,331.049163818,,
0.0660277108065054,330.976379395,,
0.0660035505826735,331.168243408,,
0.0660232465121593,331.086639404,,
0.0660325092688317,331.065765381,,
0.0660423850796217,331.115325928,,
0.0660396507535258,331.198425293,,
0.0660489685872697,331.13772583,,
0.0660587880709645,331.132354736,,
0.0660779259582309,331.122772217,,
0.0660412683222119,331.289093018,,
0.066050530911955,331.236114502,,
0.0660702259161504,331.20223999,,
0.0660795434650055,331.199584961,,
0.06608880570023,331.221984863,,
0.066078930347873,331.334259033,,
0.0660928784356281,331.339355469,,
0.0661027536502447,331.199371338,,
0.0661125726058147,331.327148438,,
0.0661311516031262,331.298828125,,
0.0661409702798632,331.301116943,,
0.066142142149808,331.338165283,,
0.0661601056584347,331.314025879,,
0.0661699802091934,331.246246338,,
0.0661792416068133,331.257293701,,
0.0661972044490219,331.294647217,,
0.066207023413169,331.30569458,,
0.0661789626897749,331.400543213,,
0.0661974842969184,331.374084473,,
0.0662073584785888,331.29208374,,
0.0662171764071074,331.231018066,,
0.0662232009547977,331.410064697,,
0.0662330196636906,331.322296143,,
0.0662428934944863,331.321502686,,
0.0662614129816911,331.373138428,,
0.0662638678081269,331.429382324,,
0.0662467980763146,331.49005127,,
0.0662555000353276,331.455230713,,
0.066274634158349,331.464263916,,
0.0662838936509172,331.452545166,,
0.0662925952871333,331.465942383,,
0.0662712313154004,331.562194824,,
0.066280490839477,331.509368896,,
0.0662903089858763,331.545166016,,
0.0663198723389992,331.412078857,,
0.0663210992133034,331.559448242,,
0.0663161907712201,331.609649658,,
0.0663199837029378,331.620483398,,
0.0663292437114264,331.604980469,,
0.0663489332271909,331.573944092,,
0.0663543440328655,331.615234375,,
0.066358192031816,331.624603271,,
0.0663674516865035,331.558837891,,
0.066339004294551,331.745117188,,
0.0663488780147372,331.582611084,,
0.0663586945539322,331.663696289,,
0.066377268043372,331.675933838,,
0.0663870852396491,331.61126709,,
0.066391603120109,331.735809326,,
0.0663130117349602,331.943664551,,
0.0663315860729008,331.840576172,,
0.0663420166738816,331.849243164,,
0.0663704078330922,331.848907471,,
0.0663802241609422,331.830871582,,
0.0663900965383798,331.840057373,,
0.0664080565292166,331.693206787,,
0.0664178724875035,331.849639893,,
0.0664271867977229,331.820739746,,
0.0664451461224373,331.769500732,,
0.0664455363152002,331.912261963,,
0.0664553528413003,331.76574707,,
0.0664837407829937,331.833251953,,
0.0664941697970387,331.836669922,,
0.0665034833966317,331.864654541,,
0.0665225557011938,331.869720459,,
0.0664958979750266,331.967681885,,
0.0665051563546981,331.877563477,,
0.0665144137130037,331.891693115,,
0.0665155851454033,331.998718262,,
0.0665248424071666,331.846588135,,
0.0665341005188649,331.939483643,,
0.0665624852895891,331.957519531,,
0.0665665560962763,331.988525391,,
0.0665764266343551,331.942657471,,
0.0665827839577716,332.007995605,,
0.0665920415330585,332.002044678,,
0.066611725875192,331.956573486,,
0.066589253510308,332.069458008,,
0.0665653856591858,332.145202637,,
0.0665856842684954,332.102142334,,
0.0665949408813585,332.084228516,,
0.0665810559299317,332.204467773,,
0.0665914839291303,332.135253906,,
0.0665927104702467,332.216247559,,
0.0666019670180715,332.097503662,,
0.0666210945129628,332.173614502,,
0.0666297380185382,332.169403076,,
0.0666390494200619,332.152984619,,
0.0666581200747822,332.186706543,,
0.0666604626015495,332.205535889,,
0.0666888437857926,332.194122314,,
0.0666987131169057,332.161834717,,
0.0666788630333074,332.257110596,,
0.0666979329287786,332.214935303,,
0.0666823206189763,332.307098389,,
0.0667008319700792,332.272674561,,
0.0667041781586404,332.311828613,,
0.0667140473384156,332.263702393,,
0.0667320005766478,332.238891602,,
0.0667516830994268,332.256103516,,
0.0667603806660791,332.225860596,,
0.0667056833317843,332.439880371,,
0.066713712442727,332.439300537,,
0.066732836864903,332.408752441,,
0.0667420930511743,332.293548584,,
0.0667525193712219,332.29309082,,
0.0667716430512593,332.366943359,,
0.0667808988783422,332.354919434,,
0.0668011931135486,332.286834717,,
0.066810447731754,332.401489258,,
0.0668295712393853,332.381439209,,
0.0667672943263665,332.563934326,,
0.0667765501937003,332.396942139,,
0.0667950598005849,332.379058838,,
0.0668049280834778,332.446807861,,
0.0668136261224121,332.52041626,,
0.0668327486339104,332.368896484,,
0.0668425604243428,332.510498047,,
0.0668611258642874,332.40725708,,
0.0668813623530626,332.407501221,,
0.066884819238645,332.531951904,,
0.0669039403888136,332.479095459,,
0.0669037729727772,332.546020508,,
0.0669136401829216,332.509613037,,
0.0669304198282865,332.540496826,,
0.0669334865420247,332.55291748,,
0.0669433534589848,332.543060303,,
0.0669625847823543,332.558959961,,
0.0669274101561936,332.661773682,,
0.0669459730857013,332.614868164,,
0.0669563972802581,332.645233154,,
0.0669656504622263,332.61416626,,
0.0669785836372755,332.653442383,,
0.0669868892492416,332.654632568,,
0.066962138677453,332.732513428,,
0.0669812031717038,332.630554199,,
0.0669739010036551,332.762542725,,
0.066993633942716,332.746246338,,
0.0670028867801345,332.73638916,,
0.0669663752631408,332.858612061,,
0.0669756292879998,332.683807373,,
0.0669941913224489,332.812164307,,
0.0670040015289751,332.816589355,,
0.0670138686853798,332.789367676,,
0.0670172128914479,332.868591309,,
0.0670270228721315,332.770996094,,
0.0670455848877972,332.750610352,,
0.0670553945901573,332.769622803,,
0.0670622501029091,332.877258301,,
0.0670715032405866,332.768768311,,
0.0670813126886999,332.796936035,,
0.067101043508347,332.843841553,,
0.0671102962870724,332.790374756,,
0.0670895061692236,332.927246094,,
0.0671091807216245,332.869049072,,
0.067096306276926,332.987884521,,
0.0671055581643873,332.90725708,,
0.0670652603043399,333.100646973,,
0.0670832081734433,332.916717529,,
0.0670930175067389,332.930206299,,
0.0671028828497534,333.038879395,,
0.0671213873524718,332.910369873,,
0.0671312524156135,333.063354492,,
0.0671411173814368,332.97253418,,
0.067160178463887,332.975921631,,
0.0671172075285939,333.186981201,,
0.0671270726329698,332.970397949,,
0.0671455757530186,333.063751221,,
0.0671554405775444,333.057952881,,
0.0671646928529617,332.990570068,,
0.0671832513783708,333.145782471,,
0.0671925024614645,333.093444824,,
0.0672023668230796,333.043121338,,
0.0672203122316036,333.05758667,,
0.0672236557473542,333.160369873,,
0.0672335198016683,333.094482422,,
0.0672520218871951,333.094848633,,
0.0672618856617095,333.084625244,,
0.0672335759002772,333.234436035,,
0.0672521331473744,333.122711182,,
0.0672619417587271,333.188323975,,
0.0672723626601023,333.161102295,,
0.0672909191874446,333.149108887,,
0.0673007274183694,333.167205811,,
0.0673105907124774,333.187805176,,
0.067307413900977,333.249725342,,
0.0673263044686168,333.242950439,,
0.0673136553256617,333.2918396,,
0.0673210662657078,333.291656494,,
0.0673401800111074,333.270568848,,
0.0673500429160925,333.262207031,,
0.0673318212398366,333.34161377,,
0.0673508786876461,333.313659668,,
0.0673607414871122,333.309875488,,
0.0673699909283835,333.210601807,,
0.0673891037386814,333.313934326,,
0.0673989661611506,333.271575928,,
0.0674076020110174,333.264099121,,
0.0674169631955143,333.329803467,,
0.0674262121167833,333.294036865,,
0.0674131183337568,333.376281738,,
0.0674276049628883,333.37991333,,
0.0674368547205201,333.362030029,,
0.067446159544501,333.328399658,,
0.0674652699643119,333.347961426,,
0.0674750764853215,333.349090576,,
0.0674501155173759,333.438995361,,
0.0674697829762981,333.368041992,,
0.0674796446031107,333.4112854,,
0.0674858849529263,333.432495117,,
0.0675056077917243,333.367736816,,
0.0675165832428408,333.366455078,,
0.0675258312427819,333.353302002,,
0.0675241048437874,333.460876465,,
0.0675339659349149,333.326293945,,
0.0675432137741029,333.41885376,,
0.06754254547244,333.472595215,,
0.0675488405759893,333.49597168,,
0.0675574760663399,333.480102539,,
0.0675673368283978,333.347290039,,
0.0675415976984065,333.590087891,,
0.0675508464016981,333.471740723,,
0.0675600940847803,333.495605469,,
0.0675797603154968,333.485534668,,
0.067577587244517,333.619140625,,
0.0675874478082664,333.548248291,,
0.067606556462844,333.543945312,,
0.0676158036307539,333.602142334,,
0.0675900106042715,333.684844971,,
0.0675998149674571,333.674072266,,
0.0676183663540898,333.579284668,,
0.0676276134127931,333.549133301,,
0.0676461082082702,333.61730957,,
0.067655411085397,333.658905029,,
0.0676626522041175,333.660919189,,
0.0676615381892658,333.702087402,,
0.0676707857833349,333.668395996,,
0.0676806454281417,333.651550293,,
0.0676924544444427,333.704864502,,
0.0677011999049383,333.702484131,,
0.0676643241586427,333.81060791,,
0.0676839874051179,333.65625,,
0.0676932899298673,333.782287598,,
0.0676375847005732,333.952575684,,
0.0676659391014438,333.846984863,,
0.067675798794037,333.877288818,,
0.0676954627494321,333.850891113,,
0.067704709095251,333.828369141,,
0.0677145684055934,333.840484619,,
0.0677082743452347,333.956695557,,
0.0677268227854077,333.816131592,,
0.0677366258073353,333.907501221,,
0.0677557316115617,333.924316406,,
0.0677742791715055,333.879638672,,
0.0677496602199706,334.010070801,,
0.0677687648406916,333.931182861,,
0.06777801144323,333.962127686,,
0.0677878700308918,333.961273193,,
0.0677873682264551,334.033782959,,
0.0677966146569778,333.923492432,,
0.0677804064815684,334.08770752,,
0.0677988975169627,333.939544678,,
0.0678075869146447,334.036987305,,
0.0678174452107399,334.030944824,,
0.0678365485365107,334.006011963,,
0.0678457935778997,333.972625732,,
0.0678627248450771,334.060424805,,
0.0678566541030511,334.093536377,,
0.0678658998929519,333.927581787,,
0.0678855591762322,333.995452881,,
0.0678883435871995,334.095611572,,
0.0678975890841118,333.976226807,,
0.067907390432165,334.066833496,,
0.0679264929741056,334.064361572,,
0.0679141289200183,334.128051758,,
0.0678579912205516,334.28237915,,
0.0678764817557684,334.120941162,,
0.0678857264279822,334.207550049,,
0.0678949710147331,334.09463501,,
0.0679146857869223,334.044616699,,
0.0679239310402924,334.131652832,,
0.0679343450454615,334.243743896,,
0.0679632478730997,334.203735352,,
0.0679736614688334,334.188995361,,
0.0679927618106156,334.212036133,,
0.0679777265349582,334.285186768,,
0.0679758327450043,334.309539795,,
0.067994377157362,334.290283203,,
0.0679965483885539,334.314544678,,
0.0680150924167595,334.267364502,,
0.0680214406007172,334.310821533,,
0.0679919826314373,334.399932861,,
0.0679710435986099,334.488464355,,
0.0679803434534078,334.414855957,,
0.0679895880997789,334.393890381,,
0.0680086881373624,334.427307129,,
0.0680184883965607,334.310394287,,
0.0680375888163859,334.414825439,,
0.0680480016379958,334.403015137,,
0.0680302383042661,334.519989014,,
0.0680493375654524,334.407653809,,
0.0680591383604911,334.434020996,,
0.0680684373960604,334.499389648,,
0.0680869240404602,334.472198486,,
0.0680707756872597,334.555541992,,
0.0680800194976584,334.354064941,,
0.0680985049937787,334.395599365,,
0.0680953867346349,334.572113037,,
0.0681139289300872,334.43649292,,
0.0681237281579578,334.524932861,,
0.0681335833379469,334.515655518,,
0.0681307435614467,334.583953857,,
0.0681492851013233,334.546478271,,
0.0681431600510843,334.611236572,,
0.0681529599266355,334.554962158,,
0.0681348640371445,334.68927002,,
0.0681447191073886,334.578796387,,
0.0681545189676614,334.662353516,,
0.068173059132616,334.641662598,,
0.0681608102199651,334.722473145,,
0.0681604206959162,334.741973877,,
0.0681783479860655,334.611663818,,
0.0681829138264539,334.74395752,,
0.0682020101719009,334.728942871,,
0.0681321914748146,334.922485352,,
0.0681426033113956,334.749969482,,
0.0681617013607436,334.80645752,,
0.068171556166509,334.864257812,,
0.068181410875158,334.806365967,,
0.0682004512049141,334.881347656,,
0.0682097489265091,334.792144775,,
0.0682195481495228,334.800811768,,
0.0682386437954076,334.838317871,,
0.0682478860542026,334.800994873,,
0.068257127293559,334.788330078,,
0.0682669811589696,334.788665771,,
0.0682849074728919,334.858428955,,
0.068289806261173,334.871582031,,
0.0682996598045765,334.864715576,,
0.0682977115192404,334.909606934,,
0.0683075649847498,334.885467529,,
0.0683131874874387,334.931854248,,
0.0683224281233512,334.903533936,,
0.0683032229340466,334.994140625,,
0.0682834597806267,335.080932617,,
0.0682921440348053,335.017608643,,
0.0683117958742685,335.063537598,,
0.0683210925606743,335.019592285,,
0.0683303331235396,335.004974365,,
0.0683019424504481,335.168212891,,
0.0683111831902721,335.106964111,,
0.0683204238447058,335.014221191,,
0.0683395184983628,335.000091553,,
0.0683487588909644,335.053131104,,
0.0683580552337446,335.091186523,,
0.0683770931343711,335.053436279,,
0.0683470329781518,335.230957031,,
0.0683557176141929,335.047149658,,
0.0683753672704603,335.136077881,,
0.0683846633658843,335.150512695,,
0.0683752001005835,335.25769043,,
0.0683948503079258,335.176757812,,
0.0684047028163327,335.140197754,,
0.068413942606628,335.168273926,,
0.0684330354746774,335.16305542,,
0.0684422750031899,335.184112549,,
0.0684252984478427,335.291107178,,
0.068443777562471,335.188476562,,
0.0684536295888359,335.18927002,,
0.0684628698608995,335.141937256,,
0.0684918125111995,335.218109131,,
0.0684752261984105,335.324890137,,
0.068484521365587,335.257843018,,
0.0684943169626285,335.236663818,,
0.0685139648294624,335.296234131,,
0.0684905882972008,335.384613037,,
0.0684752822274046,335.441040039,,
0.068494372990553,335.369628906,,
0.0685036119523557,335.384887695,,
0.0685140199225056,335.402191162,,
0.0685324983314907,335.323455811,,
0.0685372847897573,335.426147461,,
0.0685348364715944,335.451721191,,
0.068550474977378,335.451446533,,
0.0685597143546113,335.3644104,,
0.0685288809266447,335.541534424,,
0.0685485832055279,335.499481201,,
0.0685578216665004,335.511505127,,
0.0685676174792819,335.492126465,,
0.068586706479778,335.391815186,,
0.0685959445885585,335.426757812,,
0.0686057951158912,335.452941895,,
0.0686248843213121,335.4871521,,
0.0686093571547305,335.560150146,,
0.0686186510752267,335.428924561,,
0.0686376840153491,335.462371826,,
0.0686463651939126,335.480773926,,
0.0686355132420992,335.591674805,,
0.0686218237239103,335.66293335,,
0.0686304490198624,335.395385742,,
0.0686356252821242,335.666900635,,
0.0686553254580333,335.561889648,,
0.0686645629329288,335.655578613,,
0.0686174270164957,335.788574219,,
0.0686229366695037,335.814819336,,
0.0686322304637945,335.732543945,,
0.0686414681520311,335.723999023,,
0.0686329540577769,335.867492676,,
0.0686416352774019,335.791625977,,
0.0686508728787604,335.734344482,,
0.0686699612237104,335.821105957,,
0.06867919856341,335.70602417,,
0.0686884918348315,335.733428955,,
0.0687075234457379,335.743560791,,
0.0687168164539335,335.66418457,,
0.0687260533608276,335.797363281,,
0.0687456966751077,335.691040039,,
0.0687119197570434,335.923492432,,
0.0686829265256407,336.012786865,,
0.0687019582424633,335.965118408,,
0.0687210456123124,335.906097412,,
0.0687308949074171,335.823059082,,
0.0687189310353587,336.041503906,,
0.0687368483158162,335.868682861,,
0.0687466423750517,336.000915527,,
0.0687558790064519,335.883148193,,
0.0687744089590844,336.000152588,,
0.0687701800263821,336.04989624,,
0.0687675642405133,336.074829102,,
0.0687860379650399,336.011779785,,
0.0687914356001053,336.074523926,,
0.0687381842569122,336.240661621,,
0.0687479773695015,335.99508667,,
0.0687676753322006,336.120117188,,
0.0687769127028651,336.165893555,,
0.068786149054675,336.195861816,,
0.0688057911885237,336.134429932,,
0.0688150272736068,336.055938721,,
0.0688237069127649,336.098175049,,
0.0688427919589158,336.035095215,,
0.0688520277022645,336.184204102,,
0.0688705549399209,336.146850586,,
0.068874283122296,336.200073242,,
0.0688927548754508,336.18536377,,
0.0688809590916596,336.241027832,,
0.068878400535402,336.266906738,,
0.0688974836043386,336.201446533,,
0.0689072751570234,336.196075439,,
0.0689171226180783,336.191955566,,
0.0689340357561638,336.248565674,,
0.0689173457016178,336.308380127,,
0.0689179020101438,336.345306396,,
0.0689271370598246,336.26940918,,
0.0689113924342903,336.417816162,,
0.0689206835481316,336.280151367,,
0.0689293072001183,336.352661133,,
0.0689490015913482,336.327758789,,
0.0689582363538289,336.308349609,,
0.0689329791601085,336.478912354,,
0.0689526174767697,336.389678955,,
0.0689618531392209,336.341308594,,
0.0689717000628384,336.402008057,,
0.0689913376191084,336.452789307,,
0.0689968452123895,336.461608887,,
0.0690060795330582,336.416412354,,
0.0690257173475202,336.331878662,,
0.0690198207238174,336.483154297,,
0.0690195976631373,336.520996094,,
0.0690183740950905,336.542358398,,
0.0690358417637159,336.537719727,,
0.0690450757242865,336.491485596,,
0.0690549218284559,336.523101807,,
0.0690733902452293,336.502716064,,
0.0690826238590868,336.446044922,,
0.069079286553062,336.548553467,,
0.0690977545198673,336.506317139,,
0.0690703860826175,336.626800537,,
0.069074724803544,336.655883789,,
0.0690839593383272,336.627105713,,
0.0691036506840429,336.572723389,,
0.0690831800756748,336.712371826,,
0.0690924145323782,336.661987305,,
0.0690835141787784,336.767303467,,
0.0690933599044879,336.614868164,,
0.0691019820675088,336.616333008,,
0.0691210608703413,336.734710693,,
0.0691309062263851,336.724151611,,
0.0691401393091799,336.730010986,,
0.0691592183172169,336.696105957,,
0.0691334090777483,336.819519043,,
0.0691426430706279,336.753387451,,
