Date,Open,High,Low,Close,Volume
2010-05-04,2.69,2.69,2.6,2.6,43159.0
2010-05-03,2.75,2.81,2.67,2.71,48500.0
2010-04-30,2.78,2.87,2.72,2.72,66156.0
2010-04-29,2.75,2.85,2.72,2.77,121396.0
2010-04-28,2.78,2.78,2.7,2.77,41972.0
2010-04-27,2.68,2.8,2.68,2.75,60029.0
2010-04-26,2.8,2.81,2.72,2.75,114859.0
2010-04-23,2.72,2.81,2.7,2.76,62446.0
2010-04-22,2.73,2.78,2.68,2.77,21553.0
2010-04-21,2.81,2.9,2.702,2.76,68480.0
2010-04-20,2.69,2.81,2.65,2.79,85998.0
2010-04-19,2.65,2.68,2.58,2.62,47787.0
2010-04-16,2.72,2.744,2.61,2.61,64798.0
2010-04-15,2.7,2.79,2.69,2.7,33850.0
2010-04-14,2.67,2.83,2.67,2.75,64011.0
2010-04-13,2.73,2.84,2.69,2.81,42766.0
2010-04-12,2.87,2.87,2.71,2.75,90895.0
2010-04-09,2.82,2.82,2.7,2.711,33725.0
2010-04-08,2.7,2.79,2.69,2.74,58614.0
2010-04-07,2.77,2.8,2.7,2.7,73715.0
2010-04-06,2.7,2.74,2.63,2.72,91904.0
2010-04-05,2.63,2.75,2.6,2.7,57533.0
2010-04-01,2.64,2.65,2.58,2.61,55408.0
2010-03-31,2.54,2.68,2.48,2.58,80481.0
2010-03-30,2.58,2.59,2.5,2.53,44805.0
2010-03-29,2.53,2.68,2.5,2.58,90920.0
2010-03-26,2.6,2.63,2.45,2.45,60519.0
2010-03-25,2.7,2.7,2.56,2.61,35550.0
2010-03-24,2.64,2.7,2.6,2.64,29350.0
2010-03-23,2.65,2.73,2.62,2.69,25434.0
2010-03-22,2.71,2.71,2.65,2.656,39400.0
2010-03-19,2.83,2.85,2.7,2.75,59795.0
2010-03-18,2.83,2.87,2.78,2.87,34956.0
2010-03-17,2.83,2.95,2.78,2.83,226018.0
2010-03-16,2.75,2.82,2.72,2.8,64527.0
2010-03-15,2.71,2.73,2.68,2.71,34095.0
2010-03-12,2.72,2.78,2.68,2.73,44102.0
2010-03-11,2.71,2.75,2.65,2.74,33216.0
2010-03-10,2.65,2.72,2.636,2.71,52593.0
2010-03-09,2.69,2.7,2.63,2.66,25450.0
2010-03-08,2.82,2.82,2.66,2.664,76167.0
2010-03-05,2.67,2.77,2.66,2.77,38025.0
2010-03-04,2.64,2.69,2.6,2.63,71950.0
2010-03-03,2.6,2.65,2.6,2.63,66743.0
2010-03-02,2.64,2.64,2.54,2.6,85993.0
2010-03-01,2.53,2.61,2.53,2.61,32830.0
2010-02-26,2.54,2.62,2.53,2.545,21369.0
2010-02-25,2.53,2.6,2.52,2.56,62450.0
2010-02-24,2.6,2.63,2.53,2.55,76691.0
2010-02-23,2.72,2.75,2.6,2.6,38763.0
2010-02-22,2.8,2.8,2.7,2.75,74523.0
2010-02-19,2.67,2.77,2.67,2.77,36143.0
2010-02-18,2.81,2.81,2.71,2.75,29140.0
2010-02-17,2.8,2.83,2.65,2.773,76339.0
2010-02-16,2.73,2.82,2.61,2.82,69399.0
2010-02-12,2.53,2.62,2.53,2.62,49930.0
2010-02-11,2.41,2.63,2.41,2.62,63056.0
2010-02-10,2.48,2.53,2.4,2.45,40716.0
2010-02-09,2.55,2.57,2.48,2.49,42800.0
2010-02-08,2.46,2.54,2.45,2.49,37040.0
2010-02-05,2.48,2.53,2.328,2.49,125015.0
2010-02-04,2.68,2.68,2.48,2.48,68869.0
2010-02-03,2.71,2.73,2.6,2.73,13200.0
2010-02-02,2.65,2.74,2.631,2.7,48405.0
2010-02-01,2.5,2.69,2.5,2.69,85047.0
2010-01-29,2.59,2.64,2.55,2.56,66855.0
2010-01-28,2.7,2.709,2.63,2.64,58668.0
2010-01-27,2.8,2.8,2.64,2.64,36690.0
2010-01-26,2.58,2.88,2.55,2.78,124028.0
2010-01-25,3.5,3.5,2.6,2.66,84563.0
2010-01-22,2.64,2.8,2.6,2.6,73359.0
2010-01-21,2.87,2.87,2.61,2.61,124365.0
2010-01-20,3.05,3.05,2.76,2.8,133718.0
2010-01-19,2.95,3.07,2.95,3.07,43178.0
2010-01-15,3.22,3.22,3.02,3.03,72437.0
2010-01-14,3.47,3.47,3.15,3.22,54369.0
2010-01-13,3.28,3.3,3.06,3.29,63209.0
2010-01-12,3.15,3.3,3.06,3.137,100930.0
2010-01-11,3.2,3.34,3.19,3.22,116754.0
2010-01-08,3.0,3.17,2.95,3.13,149577.0
2010-01-07,2.94,3.02,2.94,3.01,65294.0
2010-01-06,2.9,3.01,2.88,2.93,81972.0
2010-01-05,2.99,2.99,2.8,2.89,86042.0
2010-01-04,2.9,2.92,2.831,2.89,47272.0
2009-12-31,2.8,2.93,2.72,2.81,66134.0
2009-12-30,2.86,2.93,2.7,2.78,147931.0
2009-12-29,3.01,3.04,2.91,2.92,101220.0
2009-12-28,3.08,3.1,2.97,3.07,47607.0
2009-12-24,3.02,3.1,3.0,3.08,56252.0
2009-12-23,2.96,3.03,2.93,3.0,84162.0
2009-12-22,3.03,3.03,2.92,2.93,53056.0
2009-12-21,3.03,3.15,2.91,3.01,70316.0
2009-12-18,3.12,3.12,3.0,3.03,64907.0
2009-12-17,3.2,3.2,2.91,2.94,71779.0
2009-12-16,3.08,3.14,3.01,3.08,71889.0
2009-12-15,3.07,3.1,2.85,2.99,57271.0
2009-12-14,2.94,3.19,2.66,3.1,254531.0
2009-12-11,2.7,2.78,2.7,2.75,103720.0
2009-12-10,2.7,2.8,2.66,2.69,126588.0
2009-12-09,2.71,2.95,2.71,2.79,96380.0
2009-12-08,2.81,2.96,2.8,2.81,150290.0
2009-12-07,3.01,3.07,2.8,2.97,107951.0
2009-12-04,3.15,3.15,2.877,3.1,131895.0
2009-12-03,3.34,3.37,3.14,3.23,91765.0
2009-12-02,3.37,3.47,3.25,3.35,200471.0
2009-12-01,2.97,3.35,2.94,3.27,186811.0
2009-11-30,3.0,3.05,2.8,2.95,109746.0
2009-11-27,2.72,3.09,2.6,3.0,164659.0
2009-11-25,2.69,3.17,2.64,3.09,232354.0
2009-11-24,2.77,2.77,2.61,2.7,45325.0
2009-11-23,2.77,2.83,2.72,2.77,88146.0
2009-11-20,2.7,2.72,2.57,2.72,69175.0
2009-11-19,2.72,2.79,2.6,2.72,62571.0
2009-11-18,2.53,2.77,2.53,2.73,207132.0
2009-11-17,2.55,2.79,2.46,2.52,486241.0
2009-11-16,2.4,2.45,2.2,2.22,290490.0
2009-11-13,2.38,2.39,2.28,2.3,133055.0
2009-11-12,2.55,2.55,2.35,2.39,121530.0
2009-11-11,2.48,2.7,2.46,2.5,84538.0
2009-11-10,2.73,2.74,2.4,2.45,72783.0
2009-11-09,2.91,2.91,2.7,2.7,63906.0
2009-11-06,2.76,2.8,2.72,2.722,11915.0
2009-11-05,2.85,2.87,2.7,2.72,30798.0
2009-11-04,2.97,2.97,2.8,2.8,80465.0
2009-11-03,2.6,2.85,2.45,2.83,56765.0
2009-11-02,2.47,2.65,2.45,2.47,120061.0
2009-10-30,2.39,2.4,2.29,2.36,63829.0
2009-10-29,2.09,2.37,2.05,2.32,110310.0
2009-10-28,2.36,2.4,2.09,2.1,203619.0
2009-10-27,2.65,2.65,2.41,2.44,35435.0
2009-10-26,2.53,2.65,2.47,2.51,87002.0
2009-10-23,2.62,2.65,2.53,2.55,51017.0
2009-10-22,2.66,2.69,2.53,2.541,61749.0
2009-10-21,2.6,2.72,2.55,2.68,47910.0
2009-10-20,2.68,2.7,2.57,2.57,55010.0
2009-10-19,3.04,3.04,2.56,2.622,93452.0
2009-10-16,2.58,2.739,2.58,2.737,25162.0
2009-10-15,2.65,2.73,2.62,2.66,74011.0
2009-10-14,2.65,2.83,2.61,2.73,153102.0
2009-10-13,2.81,2.9,2.78,2.79,98629.0
2009-10-12,2.82,2.96,2.78,2.85,72149.0
2009-10-09,2.94,3.0,2.75,2.81,34645.0
2009-10-08,2.76,2.94,2.76,2.94,97507.0
2009-10-07,2.8,2.85,2.62,2.75,77760.0
2009-10-06,2.6,2.74,2.6,2.72,69761.0
2009-10-05,2.44,2.49,2.26,2.45,57714.0
2009-10-02,2.58,2.59,2.28,2.29,63165.0
2009-10-01,2.54,2.59,2.4,2.4,42105.0
2009-09-30,2.53,2.58,2.45,2.56,52282.0
2009-09-29,2.6,2.6,2.44,2.51,161111.0
2009-09-28,2.69,2.76,2.6,2.6,49822.0
2009-09-25,2.78,2.9,2.62,2.68,73934.0
2009-09-24,2.82,2.91,2.7,2.76,63447.0
2009-09-23,2.91,2.91,2.81,2.82,103250.0
2009-09-22,2.9,2.9,2.75,2.83,52126.0
2009-09-21,2.69,2.78,2.67,2.72,74267.0
2009-09-18,2.73,2.8,2.66,2.79,166606.0
2009-09-17,2.9,2.9,2.65,2.71,120745.0
2009-09-16,2.73,2.79,2.7,2.77,79131.0
2009-09-15,2.51,2.65,2.5,2.65,84597.0
2009-09-14,2.61,2.67,2.55,2.56,92265.0
2009-09-11,2.8,2.82,2.6,2.64,196301.0
2009-09-10,2.74,2.8,2.6,2.75,89722.0
2009-09-09,2.79,2.79,2.53,2.63,178066.0
2009-09-08,2.5,2.79,2.5,2.55,298983.0
2009-09-04,2.43,2.45,2.25,2.3,166856.0
2009-09-03,1.97,2.48,1.97,2.48,252066.0
2009-09-02,1.75,1.94,1.72,1.9,107705.0
2009-09-01,1.81,1.83,1.8,1.81,30946.0
2009-08-31,1.83,1.87,1.79,1.79,27500.0
2009-08-28,1.8,1.85,1.7,1.83,23616.0
2009-08-27,1.72,1.77,1.7,1.75,21382.0
2009-08-26,1.83,1.85,1.751,1.751,16911.0
2009-08-25,1.84,1.89,1.8,1.83,34138.0
2009-08-24,1.99,1.99,1.75,1.83,25767.0
2009-08-21,1.78,1.86,1.75,1.84,62911.0
2009-08-20,1.75,1.79,1.75,1.75,21897.0
2009-08-19,1.63,1.77,1.63,1.7,32605.0
2009-08-18,1.61,1.81,1.61,1.71,55179.0
2009-08-17,1.72,1.72,1.65,1.655,21583.0
2009-08-14,1.95,1.95,1.75,1.75,17343.0
2009-08-13,1.75,1.86,1.72,1.86,21050.0
2009-08-12,1.73,1.76,1.68,1.73,29103.0
2009-08-11,1.74,1.76,1.72,1.73,34900.0
2009-08-10,1.74,1.79,1.74,1.74,19133.0
2009-08-07,1.85,1.85,1.73,1.77,35650.0
2009-08-06,1.83,1.85,1.732,1.79,38250.0
2009-08-05,1.75,1.85,1.73,1.82,28611.0
2009-08-04,1.88,1.88,1.78,1.78,38646.0
2009-08-03,1.8,1.9,1.76,1.86,43407.0
2009-07-31,1.7,1.8,1.661,1.77,24952.0
2009-07-30,1.61,1.72,1.61,1.72,28837.0
2009-07-29,1.65,1.69,1.62,1.63,45764.0
2009-07-28,1.71,1.71,1.61,1.71,90479.0
2009-07-27,1.6,1.7,1.6,1.7,32635.0
2009-07-24,1.65,1.69,1.6,1.6,12750.0
2009-07-23,1.64,1.69,1.6,1.62,40273.0
2009-07-22,1.649,1.66,1.61,1.62,23300.0
2009-07-21,1.7,1.72,1.6,1.63,30090.0
2009-07-20,1.62,1.7,1.61,1.7,39272.0
2009-07-17,1.61,1.63,1.51,1.59,36150.0
2009-07-16,1.63,1.66,1.61,1.66,16700.0
2009-07-15,1.65,1.684,1.55,1.63,50267.0
2009-07-14,1.73,1.73,1.6,1.64,28495.0
2009-07-13,1.48,1.58,1.46,1.58,26425.0
2009-07-10,1.42,1.5,1.37,1.44,23700.0
2009-07-09,1.52,1.71,1.39,1.42,65842.0
2009-07-08,1.49,1.51,1.36,1.37,43396.0
2009-07-07,1.48,1.55,1.48,1.49,29100.0
2009-07-06,1.73,1.73,1.53,1.54,24900.0
2009-07-02,1.6,1.6,1.53,1.57,19973.0
2009-07-01,1.58,1.7,1.55,1.7,36970.0
2009-06-30,1.56,1.63,1.49,1.49,33099.0
2009-06-29,1.58,1.72,1.48,1.48,56865.0
2009-06-26,1.67,1.74,1.65,1.74,111500.0
2009-06-25,1.58,1.618,1.42,1.618,75402.0
2009-06-24,1.43,1.49,1.43,1.44,55792.0
2009-06-23,1.42,1.45,1.41,1.43,66842.0
2009-06-22,1.55,1.55,1.41,1.46,83300.0
2009-06-19,1.44,1.48,1.4,1.42,25666.0
2009-06-18,1.57,1.57,1.36,1.44,70271.0
2009-06-17,1.34,1.49,1.34,1.42,91524.0
2009-06-16,1.55,1.59,1.42,1.46,107156.0
2009-06-15,1.64,1.64,1.5,1.5,74316.0
2009-06-12,1.82,1.82,1.55,1.67,139525.0
2009-06-11,1.81,1.86,1.76,1.83,53825.0
2009-06-10,1.89,1.95,1.85,1.86,46615.0
2009-06-09,1.93,1.93,1.83,1.893,33069.0
2009-06-08,1.9,1.9,1.8,1.88,35604.0
2009-06-05,1.85,1.92,1.85,1.9,94600.0
2009-06-04,1.97,1.97,1.81,1.85,114654.0
2009-06-03,1.96,1.99,1.89,1.89,109146.0
2009-06-02,1.96,2.15,1.96,2.0,161576.0
2009-06-01,2.02,2.03,1.85,1.89,143762.0
2009-05-29,1.8,1.84,1.76,1.78,120185.0
2009-05-28,1.69,1.8,1.67,1.69,94580.0
2009-05-27,1.61,1.7,1.61,1.68,91515.0
2009-05-26,1.49,1.63,1.45,1.6,67021.0
2009-05-22,1.43,1.53,1.43,1.49,79293.0
2009-05-21,1.32,1.45,1.19,1.44,183827.0
2009-05-20,1.46,1.532,1.1,1.32,415749.0
2009-05-19,1.44,1.53,1.44,1.47,76300.0
2009-05-18,1.54,1.54,1.45,1.45,54000.0
2009-05-15,1.57,1.59,1.52,1.53,46650.0
2009-05-14,1.48,1.59,1.48,1.57,44444.0
2009-05-13,1.65,1.65,1.53,1.53,21617.0
2009-05-12,1.66,1.7,1.56,1.62,200082.0
2009-05-11,1.76,1.76,1.62,1.71,39900.0
2009-05-08,1.72,1.75,1.68,1.75,41232.0
2009-05-07,1.66,1.75,1.65,1.69,63668.0
2009-05-06,1.58,1.69,1.58,1.64,51556.0
2009-05-05,1.57,1.6,1.51,1.56,34144.0
2009-05-04,1.5,1.59,1.5,1.55,91153.0
2009-05-01,1.56,1.6,1.51,1.57,10670.0
2009-04-30,1.63,1.63,1.55,1.59,24800.0
2009-04-29,1.62,1.67,1.6,1.6,9700.0
2009-04-28,1.6,1.68,1.6,1.61,17328.0
2009-04-27,1.69,1.7,1.61,1.68,29654.0
2009-04-24,1.55,1.68,1.548,1.68,32362.0
2009-04-23,1.44,1.55,1.44,1.55,36650.0
2009-04-22,1.47,1.5,1.45,1.46,29920.0
2009-04-21,1.47,1.52,1.45,1.5,10243.0
2009-04-20,1.42,1.46,1.42,1.45,37680.0
2009-04-17,1.55,1.55,1.45,1.53,44700.0
2009-04-16,1.63,1.63,1.52,1.53,17416.0
2009-04-15,1.61,1.65,1.61,1.62,30900.0
2009-04-14,1.66,1.66,1.53,1.6,42803.0
2009-04-13,1.51,1.57,1.51,1.55,23750.0
2009-04-09,1.6,1.64,1.5,1.5,122189.0
2009-04-08,1.57,1.63,1.56,1.6,31970.0
2009-04-07,1.6,1.67,1.56,1.57,24635.0
2009-04-06,1.81,1.81,1.6,1.61,57334.0
2009-04-03,1.81,1.89,1.81,1.85,17479.0
2009-04-02,1.86,1.9,1.75,1.84,72072.0
2009-04-01,1.9,1.92,1.86,1.9,9884.0
2009-03-31,1.93,1.95,1.9,1.91,22448.0
2009-03-30,1.89,1.95,1.84,1.92,34975.0
2009-03-27,1.93,1.97,1.92,1.94,39284.0
2009-03-26,2.0,2.05,1.97,1.97,42595.0
2009-03-25,2.05,2.08,1.93,1.98,66415.0
2009-03-24,2.12,2.12,1.97,2.05,61111.0
2009-03-23,1.98,2.1,1.98,2.03,64866.0
2009-03-20,1.9,1.98,1.74,1.98,91653.0
2009-03-19,1.67,1.79,1.6,1.73,86550.0
2009-03-18,1.72,1.85,1.65,1.65,112605.0
2009-03-17,1.74,1.75,1.699,1.72,34865.0
2009-03-16,1.69,1.74,1.6,1.73,30446.0
2009-03-13,1.68,1.7,1.63,1.64,34479.0
2009-03-12,1.7,1.78,1.63,1.7,91950.0
2009-03-11,1.68,1.75,1.67,1.67,43642.0
2009-03-10,1.8,1.8,1.69,1.71,33700.0
2009-03-09,1.77,2.1,1.7,1.77,58150.0
2009-03-06,2.0,2.05,1.85,1.88,92600.0
2009-03-05,1.78,1.9,1.78,1.89,53831.0
2009-03-04,1.61,1.75,1.61,1.75,38170.0
2009-03-03,1.91,1.98,1.64,1.65,144691.0
2009-03-02,1.94,2.05,1.86,1.86,107545.0
2009-02-27,1.92,2.0,1.92,1.94,61549.0
2009-02-26,1.81,1.9,1.81,1.88,44930.0
2009-02-25,1.93,1.95,1.83,1.83,61681.0
2009-02-24,1.82,1.9,1.8,1.8,65837.0
2009-02-23,1.99,1.99,1.88,1.88,146490.0
2009-02-20,1.9,1.96,1.87,1.91,127021.0
2009-02-19,1.67,1.93,1.62,1.84,171898.0
2009-02-18,1.68,1.68,1.58,1.61,147934.0
2009-02-17,1.52,1.68,1.52,1.62,133062.0
2009-02-13,1.48,1.48,1.41,1.43,31021.0
2009-02-12,1.49,1.5,1.42,1.48,55680.0
2009-02-11,1.38,1.55,1.38,1.52,60381.0
2009-02-10,1.47,1.5,1.4,1.43,40643.0
2009-02-09,1.55,1.7,1.45,1.49,82205.0
2009-02-06,1.57,1.57,1.48,1.54,76330.0
2009-02-05,1.53,1.53,1.45,1.49,42165.0
2009-02-04,1.45,1.52,1.45,1.48,38525.0
2009-02-03,1.53,1.54,1.47,1.5,13750.0
2009-02-02,1.5,1.57,1.48,1.55,69155.0
2009-01-30,1.53,1.53,1.46,1.48,32937.0
2009-01-29,1.4,1.49,1.32,1.45,31643.0
2009-01-28,1.57,1.57,1.39,1.421,29345.0
2009-01-27,1.3,1.53,1.3,1.47,75206.0
2009-01-26,1.13,1.32,1.13,1.32,41507.0
2009-01-23,1.03,1.26,1.03,1.21,60017.0
2009-01-22,1.16,1.21,1.1,1.15,93037.0
2009-01-21,1.33,1.35,1.15,1.18,148530.0
2009-01-20,1.38,1.48,1.35,1.35,38645.0
2009-01-16,1.35,1.44,1.29,1.422,31138.0
2009-01-15,1.27,1.27,1.17,1.24,17540.0
2009-01-14,1.35,1.46,1.2,1.2,47410.0
2009-01-13,1.39,1.39,1.26,1.33,57200.0
2009-01-12,1.6,1.6,1.4,1.42,38097.0
2009-01-09,1.53,1.55,1.4,1.44,37190.0
2009-01-08,1.55,1.55,1.4,1.52,44510.0
2009-01-07,1.7,1.72,1.55,1.55,36450.0
2009-01-06,1.59,1.75,1.59,1.7,36890.0
2009-01-05,1.46,1.68,1.46,1.6,56927.0
2009-01-02,1.31,1.68,1.25,1.63,112928.0
2008-12-31,1.4,1.47,1.25,1.25,59890.0
2008-12-30,1.6,1.75,1.45,1.46,98404.0
2008-12-29,1.66,1.9,1.6,1.6,217839.0
2008-12-26,1.6,1.7,1.59,1.61,18640.0
2008-12-24,1.55,1.59,1.51,1.58,6530.0
2008-12-23,1.59,1.59,1.43,1.51,57217.0
2008-12-22,1.34,1.44,1.28,1.4,84850.0
2008-12-19,1.4,1.409,1.27,1.27,67330.0
2008-12-18,1.63,1.63,1.3,1.34,85998.0
2008-12-17,1.7,1.7,1.6,1.65,58766.0
2008-12-16,1.35,1.6,1.35,1.6,82037.0
2008-12-15,1.28,1.45,1.26,1.41,61203.0
2008-12-12,1.06,1.25,1.06,1.22,41048.0
2008-12-11,1.14,1.27,1.03,1.2,86004.0
2008-12-10,1.0,1.05,1.0,1.02,25270.0
2008-12-09,0.8,1.03,0.8,0.99,56796.0
2008-12-08,1.0,1.1,0.99,0.99,52039.0
2008-12-05,0.98,1.01,0.95,0.98,32916.0
2008-12-04,0.99,1.08,0.98,0.997,45700.0
2008-12-03,0.99,1.2,0.99,1.09,29631.0
2008-12-02,1.08,1.15,1.01,1.09,39437.0
2008-12-01,0.95,1.08,0.94,1.01,86067.0
2008-11-28,0.96,1.0,0.85,0.98,32890.0
2008-11-26,0.95,0.95,0.85,0.94,46022.0
2008-11-25,0.93,0.93,0.87,0.9,18200.0
2008-11-24,0.76,1.0,0.76,0.91,63350.0
2008-11-21,0.63,0.73,0.61,0.73,54905.0
2008-11-20,0.75,0.75,0.6,0.6,54775.0
2008-11-19,0.85,0.86,0.75,0.75,50245.0
2008-11-18,0.9,0.9,0.77,0.8,43700.0
2008-11-17,0.92,0.99,0.92,0.93,8850.0
2008-11-14,0.95,1.04,0.93,0.93,12800.0
2008-11-13,0.9,0.99,0.9,0.99,37850.0
2008-11-12,1.02,1.02,0.9,0.9,44683.0
2008-11-11,1.0,1.05,1.0,1.05,23858.0
2008-11-10,1.2,1.23,1.04,1.23,133711.0
2008-11-07,1.06,1.15,1.06,1.15,32993.0
2008-11-06,1.06,1.15,1.0,1.0,38230.0
2008-11-05,1.12,1.12,0.95,1.08,24700.0
2008-11-04,0.9,1.22,0.9,1.16,80090.0
2008-11-03,0.7,0.85,0.7,0.81,77530.0
2008-10-31,0.72,0.76,0.72,0.76,58200.0
2008-10-30,0.73,0.78,0.73,0.78,96387.0
2008-10-29,0.6,0.74,0.6,0.67,163785.0
2008-10-28,0.59,0.6,0.55,0.58,56794.0
2008-10-27,0.72,0.72,0.5,0.566,206491.0
2008-10-24,0.73,0.79,0.65,0.72,56550.0
2008-10-23,0.8,0.82,0.48,0.8,150228.0
2008-10-22,0.94,0.94,0.8,0.81,68172.0
2008-10-21,1.01,1.06,0.94,0.94,52244.0
2008-10-20,1.02,1.05,0.98,1.05,42331.0
2008-10-17,1.01,1.1,0.98,0.99,91790.0
2008-10-16,1.12,1.12,1.04,1.05,110993.0
2008-10-15,1.4,1.4,1.1,1.17,58640.0
2008-10-14,1.43,1.5,1.25,1.4,58730.0
2008-10-13,1.16,1.35,1.15,1.33,73850.0
2008-10-10,1.25,1.32,1.04,1.15,133881.0
2008-10-09,1.17,1.5,1.17,1.32,74404.0
2008-10-08,1.22,1.35,1.22,1.35,114195.0
2008-10-07,1.23,1.4,1.15,1.4,58820.0
2008-10-06,1.71,1.71,1.3,1.31,167255.0
2008-10-03,1.68,1.7,1.55,1.56,65640.0
2008-10-02,1.75,1.75,1.54,1.54,82215.0
2008-10-01,2.1,2.1,1.72,1.79,74692.0
2008-09-30,1.9,1.98,1.84,1.91,27475.0
2008-09-29,2.24,2.24,1.9,1.92,102371.0
2008-09-26,2.3,2.39,2.06,2.28,58448.0
2008-09-25,2.0,2.25,1.95,2.056,67057.0
2008-09-24,2.04,2.15,1.96,2.03,61395.0
2008-09-23,1.91,2.07,1.91,2.04,81330.0
2008-09-22,1.74,2.1,1.72,1.91,141927.0
2008-09-19,1.46,1.6,1.46,1.6,46722.0
2008-09-18,1.54,1.56,1.45,1.46,127677.0
2008-09-17,1.5,1.5,1.26,1.42,296696.0
2008-09-16,1.41,1.62,1.35,1.4,58941.0
2008-09-15,1.54,1.61,1.48,1.49,66635.0
2008-09-12,1.3,1.5,1.3,1.5,46315.0
2008-09-11,1.54,1.54,1.3,1.33,38522.0
2008-09-10,1.27,1.44,1.27,1.4,282507.0
2008-09-09,1.67,1.77,1.11,1.29,338367.0
2008-09-08,1.76,1.98,1.65,1.7,140214.0
2008-09-05,1.82,1.9,1.81,1.83,17300.0
2008-09-04,1.99,1.99,1.82,1.86,88100.0
2008-09-03,2.04,2.04,1.9,1.91,44627.0
2008-09-02,2.04,2.06,2.0,2.01,77797.0
2008-08-29,2.12,2.2,2.01,2.09,72085.0
2008-08-28,2.07,2.08,2.01,2.02,37695.0
2008-08-27,1.99,2.16,1.99,2.16,38573.0
2008-08-26,1.9,2.0,1.9,1.96,57613.0
2008-08-25,2.01,2.01,1.95,1.99,10490.0
2008-08-22,2.08,2.08,1.92,2.01,51735.0
2008-08-21,2.07,2.1,2.02,2.07,62491.0
2008-08-20,2.05,2.1,1.95,2.02,87135.0
2008-08-19,2.15,2.3,2.05,2.08,41448.0
2008-08-18,2.13,2.25,1.91,2.11,72155.0
2008-08-15,2.18,2.18,2.01,2.18,147867.0
2008-08-14,2.4,2.5,2.16,2.18,82127.0
2008-08-13,2.35,2.42,2.3,2.36,62785.0
2008-08-12,2.39,2.4,2.26,2.31,79639.0
2008-08-11,2.47,2.47,2.16,2.35,107227.0
2008-08-08,2.62,2.62,2.4,2.4,73624.0
2008-08-07,2.69,2.8,2.62,2.62,35655.0
2008-08-06,2.57,2.7,2.5,2.66,39129.0
2008-08-05,2.89,2.89,2.6,2.63,84602.0
2008-08-04,3.05,3.05,2.81,2.81,17900.0
2008-08-01,2.99,2.99,2.86,2.94,18735.0
2008-07-31,2.91,2.98,2.88,2.94,15798.0
2008-07-30,2.8,2.9,2.68,2.88,82543.0
2008-07-29,2.77,2.85,2.77,2.85,27900.0
2008-07-28,2.9,2.94,2.85,2.94,10955.0
2008-07-25,2.91,2.94,2.83,2.84,87107.0
2008-07-24,2.94,3.09,2.87,2.88,51106.0
2008-07-23,3.15,3.15,2.95,3.02,74717.0
2008-07-22,3.29,3.29,3.1,3.11,22860.0
2008-07-21,3.239,3.29,3.239,3.29,50655.0
2008-07-18,3.16,3.25,3.15,3.16,45352.0
2008-07-17,3.25,3.33,3.12,3.13,26844.0
2008-07-16,3.29,3.29,3.2,3.21,26556.0
2008-07-15,3.24,3.34,3.12,3.25,129639.0
2008-07-14,2.93,3.22,2.86,3.2,246300.0
2008-07-11,2.85,2.94,2.75,2.83,94461.0
2008-07-10,2.84,2.87,2.81,2.82,47249.0
2008-07-09,2.76,2.9,2.76,2.81,73117.0
2008-07-08,2.88,2.88,2.77,2.82,87916.0
2008-07-07,2.87,2.9,2.8,2.84,125474.0
2008-07-03,2.87,2.87,2.77,2.8,32053.0
2008-07-02,2.91,2.91,2.8,2.82,26790.0
2008-07-01,2.8,2.91,2.61,2.9,72689.0
2008-06-30,2.94,3.0,2.78,3.0,48002.0
2008-06-27,2.94,2.94,2.82,2.94,191487.0
2008-06-26,2.67,3.0,2.67,2.91,139999.0
2008-06-25,2.7,2.84,2.64,2.64,99170.0
2008-06-24,2.99,3.01,2.81,2.84,95629.0
2008-06-23,3.04,3.05,2.96,3.05,102145.0
2008-06-20,3.15,3.15,3.05,3.05,17400.0
2008-06-19,3.215,3.22,3.15,3.16,8750.0
2008-06-18,3.16,3.2,3.15,3.19,7300.0
2008-06-17,3.19,3.28,3.15,3.19,56615.0
2008-06-16,3.08,3.24,3.08,3.19,28650.0
2008-06-13,3.0,3.13,2.9,3.02,101137.0
2008-06-12,3.23,3.24,3.0,3.0,73275.0
2008-06-11,3.35,3.44,3.21,3.23,58700.0
2008-06-10,3.51,3.51,3.3,3.35,180134.0
2008-06-09,3.52,3.55,3.4,3.45,33065.0
2008-06-06,3.53,3.58,3.51,3.52,10961.0
2008-06-05,3.4,3.59,3.4,3.53,36997.0
2008-06-04,3.48,3.65,3.44,3.53,83270.0
2008-06-03,3.52,3.55,3.47,3.47,22880.0
2008-06-02,3.64,3.64,3.5,3.55,16120.0
2008-05-30,3.65,3.65,3.46,3.5,24818.0
2008-05-29,3.62,3.69,3.48,3.55,94875.0
2008-05-28,3.7,3.85,3.65,3.68,24400.0
2008-05-27,3.68,3.75,3.6,3.69,56064.0
2008-05-23,3.72,3.72,3.56,3.62,38260.0
2008-05-22,3.73,3.75,3.68,3.7,37615.0
2008-05-21,3.94,3.94,3.75,3.94,67917.0
2008-05-20,3.92,3.94,3.83,3.87,87807.0
2008-05-19,3.95,3.95,3.8,3.85,118206.0
2008-05-16,3.66,3.75,3.66,3.75,113294.0
2008-05-15,3.55,3.65,3.55,3.65,33265.0
2008-05-14,3.65,3.67,3.55,3.55,42879.0
2008-05-13,3.64,3.65,3.6,3.61,24832.0
2008-05-12,3.67,3.68,3.61,3.68,28236.0
